,family,Species per Family in Data,Species per Family,Species per Family in Data_prediction,Species per Family in Data_residuals,Species per Family in Data_highlight_high,Species per Family in Data_highlight_low,R2
44,Blandfordiaceae,1,4,2.437722805220668,-1.4377228052206679,False,False,0.6381514759537088
45,Bonnetiaceae,2,38,4.827025018118965,-2.827025018118965,False,False,0.6381514759537088
46,Boraginaceae,254,3507,248.6061243282423,5.393875671757712,False,False,0.6381514759537088
47,Brassicaceae,354,4238,299.9761219055557,54.023878094444285,False,False,0.6381514759537088
48,Bromeliaceae,47,3720,263.5743999561052,-216.5743999561052,False,False,0.6381514759537088
49,Burseraceae,66,770,56.26729618992937,9.732703810070632,False,False,0.6381514759537088
50,Buxaceae,20,129,11.221922117346761,8.778077882653239,False,False,0.6381514759537088
51,Byblidaceae,1,8,2.718817183208703,-1.718817183208703,False,False,0.6381514759537088
52,Cabombaceae,1,7,2.648543588711694,-1.6485435887116942,False,False,0.6381514759537088
53,Cactaceae,133,1984,141.579439909298,-8.579439909298003,False,False,0.6381514759537088
54,Calceolariaceae,25,274,21.41159331941303,3.5884066805869708,False,False,0.6381514759537088
55,Calophyllaceae,84,437,32.866189222425454,51.133810777574546,False,False,0.6381514759537088
56,Calycanthaceae,5,11,2.929637966699729,2.070362033300271,False,False,0.6381514759537088
57,Calyceraceae,9,47,5.459487368592044,3.540512631407956,False,False,0.6381514759537088
58,Campanulaceae,83,2517,179.03526577620363,-96.03526577620363,False,False,0.6381514759537088
59,Campynemataceae,1,4,2.437722805220668,-1.4377228052206679,False,False,0.6381514759537088
60,Canellaceae,11,23,3.772921100663834,7.227078899336166,False,False,0.6381514759537088
61,Cannabaceae,15,113,10.09754460539462,4.902455394605379,False,False,0.6381514759537088
62,Cannaceae,2,12,2.999911561196738,-0.999911561196738,False,False,0.6381514759537088
63,Capparaceae,48,438,32.936462816922464,15.063537183077536,False,False,0.6381514759537088
64,Caprifoliaceae,144,1120,80.86305426388243,63.13694573611757,False,False,0.6381514759537088
65,Cardiopteridaceae,4,41,5.037845801609992,-1.0378458016099916,False,False,0.6381514759537088
66,Caricaceae,7,44,5.248666585101018,1.7513334148989816,False,False,0.6381514759537088
67,Caryocaraceae,5,26,3.98374188415486,1.0162581158451398,False,False,0.6381514759537088
68,Caryophyllaceae,123,3403,241.2976705005534,-118.29767050055341,False,False,0.6381514759537088
69,Casuarinaceae,5,91,8.551525526460429,-3.551525526460429,False,False,0.6381514759537088
70,Celastraceae,175,1365,98.08008491564958,76.91991508435042,False,False,0.6381514759537088
71,Centroplacaceae,4,9,2.7890907777057117,1.2109092222942883,False,False,0.6381514759537088
72,Cephalotaceae,1,1,2.2269020217296416,-1.2269020217296416,False,False,0.6381514759537088
73,Cephalotaxaceae,7,8,2.718817183208703,4.281182816791297,False,False,0.6381514759537088
74,Ceratophyllaceae,1,6,2.5782699942146854,-1.5782699942146854,False,False,0.6381514759537088
75,Cercidiphyllaceae,1,2,2.2971756162266503,-1.2971756162266503,False,False,0.6381514759537088
76,Chloranthaceae,18,75,7.427148014508289,10.572851985491711,False,False,0.6381514759537088
77,Chrysobalanaceae,45,546,40.52601102259941,4.473988977400587,False,False,0.6381514759537088
78,Cistaceae,18,292,22.676518020359186,-4.676518020359186,False,False,0.6381514759537088
79,Cleomaceae,34,225,17.9681871890596,16.0318128109404,False,False,0.6381514759537088
80,Clethraceae,2,100,9.183987876933507,-7.183987876933507,False,False,0.6381514759537088
81,Clusiaceae,146,909,66.03532582501359,79.96467417498641,False,False,0.6381514759537088
82,Colchicaceae,63,295,22.887338803850213,40.11266119614979,False,False,0.6381514759537088
83,Columelliaceae,2,8,2.718817183208703,-0.7188171832087029,False,False,0.6381514759537088
84,Combretaceae,74,586,43.33695480247976,30.66304519752024,False,False,0.6381514759537088
85,Commelinaceae,11,782,57.110579323893475,-46.110579323893475,False,False,0.6381514759537088
86,Connaraceae,8,241,19.092564701011742,-11.092564701011742,False,False,0.6381514759537088
87,Convolvulaceae,131,1979,141.22807193681297,-10.228071936812967,False,False,0.6381514759537088
88,Coriariaceae,7,17,3.3512795336817813,3.6487204663182187,False,False,0.6381514759537088
89,Cornaceae,24,113,10.09754460539462,13.90245539460538,False,False,0.6381514759537088
90,Corynocarpaceae,1,5,2.5079963997176766,-1.5079963997176766,False,False,0.6381514759537088
91,Costaceae,8,163,13.611224330245058,-5.611224330245058,False,False,0.6381514759537088
92,Crassulaceae,143,1823,130.26539119527956,12.734608804720438,False,False,0.6381514759537088
93,Crossosomataceae,1,7,2.648543588711694,-1.6485435887116942,False,False,0.6381514759537088
94,Crypteroniaceae,1,12,2.999911561196738,-1.999911561196738,False,False,0.6381514759537088
95,Cucurbitaceae,96,1065,76.99800656654695,19.001993433453052,False,False,0.6381514759537088
96,Cunoniaceae,10,337,25.83882977272458,-15.83882977272458,False,False,0.6381514759537088
97,Cupressaceae,107,177,14.595054653203182,92.40494534679682,False,False,0.6381514759537088
98,Cyatheaceae,14,816,59.49988153679177,-45.49988153679177,False,False,0.6381514759537088
99,Cycadaceae,6,119,10.519186172376674,-4.519186172376674,False,False,0.6381514759537088
100,Cymodoceaceae,10,18,3.4215531281787905,6.5784468718212095,False,False,0.6381514759537088
101,Cynomoriaceae,1,1,2.2269020217296416,-1.2269020217296416,False,False,0.6381514759537088
102,Cyperaceae,251,6053,427.5226959176266,-176.5226959176266,False,False,0.6381514759537088
103,Cytinaceae,2,12,2.999911561196738,-0.999911561196738,False,False,0.6381514759537088
104,Daphniphyllaceae,13,31,4.335109856639904,8.664890143360097,False,False,0.6381514759537088
105,Datiscaceae,2,2,2.2971756162266503,-0.29717561622665034,False,False,0.6381514759537088
106,Degeneriaceae,1,2,2.2971756162266503,-1.2971756162266503,False,False,0.6381514759537088
107,Dennstaedtiaceae,23,264,20.708857374442943,2.2911426255570575,False,False,0.6381514759537088
108,Diapensiaceae,1,19,3.491826722675799,-2.491826722675799,False,False,0.6381514759537088
109,Dichapetalaceae,12,209,16.843809677107462,-4.843809677107462,False,False,0.6381514759537088
110,Didiereaceae,4,20,3.562100317172808,0.43789968282719194,False,False,0.6381514759537088
111,Didymochlaenaceae,1,20,3.562100317172808,-2.562100317172808,False,False,0.6381514759537088
112,Dilleniaceae,19,616,45.44516263739002,-26.44516263739002,False,False,0.6381514759537088
113,Dioncophyllaceae,3,3,2.367449210723659,0.6325507892763409,False,False,0.6381514759537088
114,Dioscoreaceae,73,658,48.39665360626439,24.603346393735613,False,False,0.6381514759537088
115,Dipentodontaceae,3,21,3.6323739116698164,-0.6323739116698164,False,False,0.6381514759537088
116,Dipteridaceae,2,11,2.929637966699729,-0.9296379666997292,False,False,0.6381514759537088
117,Dipterocarpaceae,64,538,39.96382226662334,24.03617773337666,False,False,0.6381514759537088
118,Doryanthaceae,1,2,2.2971756162266503,-1.2971756162266503,False,False,0.6381514759537088
119,Droseraceae,39,276,21.552140508407046,17.447859491592954,False,False,0.6381514759537088
120,Drosophyllaceae,1,1,2.2269020217296416,-1.2269020217296416,False,False,0.6381514759537088
121,Ebenaceae,116,813,59.289060753300745,56.710939246699255,False,False,0.6381514759537088
122,Elaeagnaceae,16,107,9.675903038412569,6.324096961587431,False,False,0.6381514759537088
123,Elaeocarpaceae,34,791,57.74304167436655,-23.74304167436655,False,False,0.6381514759537088
124,Elatinaceae,1,58,6.23249690805914,-5.23249690805914,False,False,0.6381514759537088
125,Ephedraceae,36,76,7.497421609005298,28.502578390994703,False,False,0.6381514759537088
126,Equisetaceae,14,41,5.037845801609992,8.962154198390008,False,False,0.6381514759537088
127,Ericaceae,296,4709,333.07498491364686,-37.07498491364686,False,False,0.6381514759537088
128,Eriocaulaceae,17,1230,88.59314965855339,-71.59314965855339,False,False,0.6381514759537088
129,Erythroxylaceae,53,283,22.04405566988611,30.95594433011389,False,False,0.6381514759537088
130,Escalloniaceae,7,158,13.259856357760015,-6.259856357760015,False,False,0.6381514759537088
131,Eucommiaceae,1,1,2.2269020217296416,-1.2269020217296416,False,False,0.6381514759537088
132,Euphorbiaceae,457,6554,462.72976676062797,-5.729766760627967,False,False,0.6381514759537088
133,Eupomatiaceae,2,3,2.367449210723659,-0.3674492107236591,False,False,0.6381514759537088
134,Eupteleaceae,1,2,2.2971756162266503,-1.2971756162266503,False,False,0.6381514759537088
135,Fabaceae,2600,22681,1596.0320252138881,1003.9679747861119,True,False,0.6381514759537088
136,Fagaceae,90,1181,85.14974352819996,4.850256471800037,False,False,0.6381514759537088
137,Fouquieriaceae,3,11,2.929637966699729,0.0703620333002708,False,False,0.6381514759537088
138,Francoaceae,7,36,4.686477829124948,2.3135221708750517,False,False,0.6381514759537088
139,Frankeniaceae,2,84,8.059610364981367,-6.059610364981367,False,False,0.6381514759537088
140,Garryaceae,7,27,4.054015478651869,2.945984521348131,False,False,0.6381514759537088
141,Gelsemiaceae,4,14,3.1404587501907555,0.8595412498092445,False,False,0.6381514759537088
142,Gentianaceae,200,1896,135.39536359356123,64.60463640643877,False,False,0.6381514759537088
143,Geraniaceae,58,820,59.78097591477981,-1.780975914779809,False,False,0.6381514759537088
144,Gesneriaceae,50,3979,281.7752609308305,-231.77526093083048,False,False,0.6381514759537088
145,Ginkgoaceae,1,1,2.2269020217296416,-1.2269020217296416,False,False,0.6381514759537088
146,Gisekiaceae,1,7,2.648543588711694,-1.6485435887116942,False,False,0.6381514759537088
147,Gleicheniaceae,7,164,13.681497924742068,-6.681497924742068,False,False,0.6381514759537088
148,Gnetaceae,15,44,5.248666585101018,9.751333414898982,False,False,0.6381514759537088
149,Gomortegaceae,1,1,2.2269020217296416,-1.2269020217296416,False,False,0.6381514759537088
150,Goodeniaceae,10,471,35.255491435323755,-25.255491435323755,False,False,0.6381514759537088
151,Goupiaceae,1,2,2.2971756162266503,-1.2971756162266503,False,False,0.6381514759537088
152,Griseliniaceae,2,7,2.648543588711694,-0.6485435887116942,False,False,0.6381514759537088
153,Grossulariaceae,16,198,16.070800137640365,-0.07080013764036508,False,False,0.6381514759537088
154,Gunneraceae,1,65,6.724412069538201,-5.724412069538201,False,False,0.6381514759537088
155,Gyrostemonaceae,3,20,3.562100317172808,-0.5621003171728081,False,False,0.6381514759537088
156,Haemodoraceae,20,117,10.378638983382656,9.621361016617344,False,False,0.6381514759537088
157,Haloragaceae,4,169,14.032865897227111,-10.032865897227111,False,False,0.6381514759537088
158,Hamamelidaceae,6,115,10.23809179438864,-4.238091794388639,False,False,0.6381514759537088
159,Helwingiaceae,1,4,2.437722805220668,-1.4377228052206679,False,False,0.6381514759537088
160,Hernandiaceae,10,70,7.075780042023245,2.9242199579767547,False,False,0.6381514759537088
161,Himantandraceae,1,1,2.2269020217296416,-1.2269020217296416,False,False,0.6381514759537088
162,Humiriaceae,2,67,6.8649592585322186,-4.8649592585322186,False,False,0.6381514759537088
163,Hydrangeaceae,22,226,18.03846078355661,3.9615392164433914,False,False,0.6381514759537088
164,Hydrocharitaceae,16,144,12.276026034801893,3.723973965198107,False,False,0.6381514759537088
165,Hydrostachyaceae,3,22,3.7026475061668256,-0.7026475061668256,False,False,0.6381514759537088
166,Hymenophyllaceae,17,593,43.82886996395882,-26.828869963958823,False,False,0.6381514759537088
167,Hypericaceae,140,636,46.8506345273302,93.1493654726698,False,False,0.6381514759537088
168,Hypodematiaceae,2,27,4.054015478651869,-2.054015478651869,False,False,0.6381514759537088
169,Hypoxidaceae,15,166,13.822045113736085,1.1779548862639153,False,False,0.6381514759537088
170,Icacinaceae,14,158,13.259856357760015,0.7401436422399854,False,False,0.6381514759537088
171,Iridaceae,114,2613,185.78153084791649,-71.78153084791649,False,False,0.6381514759537088
172,Irvingiaceae,2,12,2.999911561196738,-0.999911561196738,False,False,0.6381514759537088
173,Iteaceae,12,23,3.772921100663834,8.227078899336167,False,False,0.6381514759537088
174,Juglandaceae,18,84,8.059610364981367,9.940389635018633,False,False,0.6381514759537088
175,Juncaceae,13,530,39.40163351064727,-26.401633510647272,False,False,0.6381514759537088
176,Juncaginaceae,1,35,4.616204234627939,-3.616204234627939,False,False,0.6381514759537088
177,Krameriaceae,9,17,3.3512795336817813,5.648720466318219,False,False,0.6381514759537088
178,Lamiaceae,1340,8229,580.4380375431176,759.5619624568824,True,False,0.6381514759537088
179,Lanariaceae,1,1,2.2269020217296416,-1.2269020217296416,False,False,0.6381514759537088
180,Lardizabalaceae,13,41,5.037845801609992,7.962154198390008,False,False,0.6381514759537088
181,Lauraceae,325,3424,242.7734159849906,82.2265840150094,False,False,0.6381514759537088
182,Lecythidaceae,25,395,29.914698253551087,-4.914698253551087,False,False,0.6381514759537088
183,Lentibulariaceae,5,448,33.63919876189255,-28.63919876189255,False,False,0.6381514759537088
184,Lepidobotryaceae,2,2,2.2971756162266503,-0.29717561622665034,False,False,0.6381514759537088
185,Liliaceae,69,805,58.72687199732467,10.273128002675328,False,False,0.6381514759537088
186,Limnanthaceae,2,9,2.7890907777057117,-0.7890907777057117,False,False,0.6381514759537088
187,Linaceae,32,284,22.114329264383116,9.885670735616884,False,False,0.6381514759537088
188,Linderniaceae,8,327,25.136093827754493,-17.136093827754493,False,False,0.6381514759537088
189,Lindsaeaceae,9,270,21.130498941424996,-12.130498941424996,False,False,0.6381514759537088
190,Loasaceae,52,335,25.698282583730563,26.301717416269437,False,False,0.6381514759537088
191,Loganiaceae,96,504,37.574520053725045,58.425479946274955,False,False,0.6381514759537088
192,Loranthaceae,26,1076,77.77101610601405,-51.771016106014045,False,False,0.6381514759537088
193,Lycopodiaceae,71,463,34.69330267934768,36.30669732065232,False,False,0.6381514759537088
194,Lythraceae,46,701,51.418418169635764,-5.418418169635764,False,False,0.6381514759537088
195,Magnoliaceae,55,382,29.001141525089974,25.998858474910026,False,False,0.6381514759537088
196,Malpighiaceae,16,1494,107.1453786057637,-91.1453786057637,False,False,0.6381514759537088
197,Malvaceae,217,5572,393.7210969645654,-176.7210969645654,False,False,0.6381514759537088
198,Marantaceae,4,589,43.54777558597078,-39.54777558597078,False,False,0.6381514759537088
199,Marattiaceae,6,188,15.368064192670278,-9.368064192670278,False,False,0.6381514759537088
200,Marcgraviaceae,1,136,11.713837278825823,-10.713837278825823,False,False,0.6381514759537088
201,Marsileaceae,5,58,6.23249690805914,-1.2324969080591401,False,False,0.6381514759537088
202,Martyniaceae,3,14,3.1404587501907555,-0.1404587501907555,False,False,0.6381514759537088
203,Mayacaceae,1,5,2.5079963997176766,-1.5079963997176766,False,False,0.6381514759537088
204,Mazaceae,3,49,5.600034557586062,-2.6000345575860617,False,False,0.6381514759537088
205,Melanthiaceae,40,192,15.649158570658312,24.35084142934169,False,False,0.6381514759537088
206,Melastomataceae,81,6012,424.64147854324926,-343.64147854324926,False,True,0.6381514759537088
207,Meliaceae,170,772,56.40784337892339,113.59215662107661,False,False,0.6381514759537088
208,Menispermaceae,153,554,41.08819977857548,111.91180022142453,False,False,0.6381514759537088
209,Menyanthaceae,12,73,7.286600825514271,4.713399174485729,False,False,0.6381514759537088
210,Metteniusaceae,4,66,6.79468566403521,-2.7946856640352102,False,False,0.6381514759537088
211,Microteaceae,1,10,2.8593643722027204,-1.8593643722027204,False,False,0.6381514759537088
212,Molluginaceae,5,97,8.97316709344248,-3.9731670934424805,False,False,0.6381514759537088
213,Monimiaceae,16,278,21.692687697401066,-5.692687697401066,False,False,0.6381514759537088
214,Montiaceae,1,278,21.692687697401066,-20.692687697401066,False,False,0.6381514759537088
215,Moraceae,159,1302,93.65284846233803,65.34715153766197,False,False,0.6381514759537088
216,Moringaceae,4,13,3.0701851556937463,0.9298148443062537,False,False,0.6381514759537088
217,Muntingiaceae,1,3,2.367449210723659,-1.367449210723659,False,False,0.6381514759537088
218,Musaceae,6,98,9.04344068793949,-3.0434406879394906,False,False,0.6381514759537088
219,Myodocarpaceae,1,15,3.210732344687764,-2.210732344687764,False,False,0.6381514759537088
220,Myricaceae,10,52,5.810855341077088,4.189144658922912,False,False,0.6381514759537088
221,Myristicaceae,59,541,40.17464305011437,18.82535694988563,False,False,0.6381514759537088
222,Myrothamnaceae,1,2,2.2971756162266503,-1.2971756162266503,False,False,0.6381514759537088
223,Myrtaceae,439,6379,450.43188772365147,-11.43188772365147,False,False,0.6381514759537088
224,Nartheciaceae,3,37,4.756751423621957,-1.7567514236219566,False,False,0.6381514759537088
225,Nelumbonaceae,2,2,2.2971756162266503,-0.29717561622665034,False,False,0.6381514759537088
226,Nepenthaceae,6,212,17.05463046059849,-11.054630460598489,False,False,0.6381514759537088
227,Nitrariaceae,9,17,3.3512795336817813,5.648720466318219,False,False,0.6381514759537088
228,Nothofagaceae,11,42,5.108119396107,5.891880603893,False,False,0.6381514759537088
229,Nyctaginaceae,17,466,34.90412346283871,-17.90412346283871,False,False,0.6381514759537088
230,Nymphaeaceae,25,101,9.254261471430517,15.745738528569483,False,False,0.6381514759537088
231,Nyssaceae,5,37,4.756751423621957,0.24324857637804342,False,False,0.6381514759537088
232,Ochnaceae,25,643,47.34254968880926,-22.342549688809257,False,False,0.6381514759537088
233,Olacaceae,17,185,15.157243409179252,1.8427565908207484,False,False,0.6381514759537088
234,Oleaceae,98,767,56.056475406438345,41.943524593561655,False,False,0.6381514759537088
235,Onagraceae,139,799,58.305230430342625,80.69476956965738,False,False,0.6381514759537088
236,Ophioglossaceae,6,145,12.346299629298901,-6.346299629298901,False,False,0.6381514759537088
237,Orchidaceae,273,31577,2221.1859218592776,-1948.1859218592776,False,True,0.6381514759537088
238,Orobanchaceae,135,2280,162.3804238804126,-27.380423880412593,False,False,0.6381514759537088
239,Osmundaceae,4,28,4.124289073148878,-0.12428907314887816,False,False,0.6381514759537088
240,Oxalidaceae,12,685,50.294040657683624,-38.294040657683624,False,False,0.6381514759537088
241,Paeoniaceae,13,42,5.108119396107,7.891880603893,False,False,0.6381514759537088
242,Pandaceae,2,17,3.3512795336817813,-1.3512795336817813,False,False,0.6381514759537088
243,Pandanaceae,9,931,67.58134490394778,-58.58134490394778,False,False,0.6381514759537088
244,Papaveraceae,234,1062,76.78718578305592,157.21281421694408,False,False,0.6381514759537088
245,Paracryphiaceae,1,36,4.686477829124948,-3.6864778291249483,False,False,0.6381514759537088
246,Passifloraceae,109,1058,76.50609140506789,32.49390859493211,False,False,0.6381514759537088
247,Paulowniaceae,3,11,2.929637966699729,0.0703620333002708,False,False,0.6381514759537088
248,Pedaliaceae,21,79,7.708242392496324,13.291757607503676,False,False,0.6381514759537088
249,Pentadiplandraceae,1,1,2.2269020217296416,-1.2269020217296416,False,False,0.6381514759537088
250,Pentaphylacaceae,10,541,40.17464305011437,-30.17464305011437,False,False,0.6381514759537088
251,Penthoraceae,1,2,2.2971756162266503,-1.2971756162266503,False,False,0.6381514759537088
252,Peraceae,4,107,9.675903038412569,-5.675903038412569,False,False,0.6381514759537088
253,Petiveriaceae,2,22,3.7026475061668256,-1.7026475061668256,False,False,0.6381514759537088
254,Petrosaviaceae,1,3,2.367449210723659,-1.367449210723659,False,False,0.6381514759537088
255,Phellinaceae,1,10,2.8593643722027204,-1.8593643722027204,False,False,0.6381514759537088
256,Philydraceae,1,6,2.5782699942146854,-1.5782699942146854,False,False,0.6381514759537088
257,Phrymaceae,10,230,18.319555161544645,-8.319555161544645,False,False,0.6381514759537088
258,Phyllanthaceae,97,2101,149.801450465448,-52.801450465448,False,False,0.6381514759537088
259,Physenaceae,2,2,2.2971756162266503,-0.29717561622665034,False,False,0.6381514759537088
260,Phytolaccaceae,13,34,4.54593064013093,8.45406935986907,False,False,0.6381514759537088
261,Picramniaceae,9,54,5.951402530071105,3.048597469928895,False,False,0.6381514759537088
262,Picrodendraceae,6,98,9.04344068793949,-3.0434406879394906,False,False,0.6381514759537088
263,Pinaceae,151,268,20.989951752430976,130.01004824756902,False,False,0.6381514759537088
264,Piperaceae,150,3871,274.1857127251535,-124.18571272515351,False,False,0.6381514759537088
265,Pittosporaceae,14,324,24.925273044263466,-10.925273044263466,False,False,0.6381514759537088
266,Plantaginaceae,316,2208,157.32072507662792,158.67927492337208,False,False,0.6381514759537088
267,Platanaceae,4,10,2.8593643722027204,1.1406356277972796,False,False,0.6381514759537088
268,Plumbaginaceae,33,1139,82.1982525593256,-49.198252559325596,False,False,0.6381514759537088
269,Poaceae,206,12364,871.0193507882487,-665.0193507882487,False,True,0.6381514759537088
270,Podocarpaceae,65,199,16.14107373213737,48.85892626786263,False,False,0.6381514759537088
271,Podostemaceae,3,362,27.5956696351498,-24.5956696351498,False,False,0.6381514759537088
272,Polemoniaceae,8,430,32.37427406094639,-24.37427406094639,False,False,0.6381514759537088
273,Polygalaceae,51,1336,96.04215067523631,-45.042150675236314,False,False,0.6381514759537088
274,Polygonaceae,162,1602,114.73492681144064,47.265073188559356,False,False,0.6381514759537088
275,Polypodiaceae,76,4525,320.1446435261972,-244.14464352619723,False,False,0.6381514759537088
276,Pontederiaceae,4,47,5.459487368592044,-1.4594873685920442,False,False,0.6381514759537088
277,Portulacaceae,6,153,12.908488385274971,-6.908488385274971,False,False,0.6381514759537088
278,Posidoniaceae,2,9,2.7890907777057117,-0.7890907777057117,False,False,0.6381514759537088
279,Potamogetonaceae,7,194,15.78970575965233,-8.78970575965233,False,False,0.6381514759537088
280,Primulaceae,151,3412,241.93013285102649,-90.93013285102649,False,False,0.6381514759537088
281,Proteaceae,59,1875,133.91961810912403,-74.91961810912403,False,False,0.6381514759537088
282,Psilotaceae,4,20,3.562100317172808,0.43789968282719194,False,False,0.6381514759537088
283,Pteridaceae,121,1421,102.01540620748206,18.98459379251794,False,False,0.6381514759537088
284,Putranjivaceae,10,221,17.687092811071565,-7.687092811071565,False,False,0.6381514759537088
285,Quillajaceae,2,2,2.2971756162266503,-0.29717561622665034,False,False,0.6381514759537088
286,Rafflesiaceae,1,50,5.67030815208307,-4.67030815208307,False,False,0.6381514759537088
287,Ranunculaceae,457,4025,285.00784627769286,171.99215372230714,False,False,0.6381514759537088
288,Resedaceae,19,118,10.448912577879666,8.551087422120334,False,False,0.6381514759537088
289,Restionaceae,20,554,41.08819977857548,-21.08819977857548,False,False,0.6381514759537088
290,Rhabdodendraceae,2,3,2.367449210723659,-0.3674492107236591,False,False,0.6381514759537088
291,Rhamnaceae,114,1226,88.31205528056536,25.68794471943464,False,False,0.6381514759537088
292,Rhizophoraceae,23,155,13.04903557426899,9.95096442573101,False,False,0.6381514759537088
293,Rosaceae,399,5850,413.2571562347338,-14.257156234733827,False,False,0.6381514759537088
294,Rubiaceae,489,14352,1010.7232566483021,-521.7232566483021,False,True,0.6381514759537088
295,Ruppiaceae,2,11,2.929637966699729,-0.9296379666997292,False,False,0.6381514759537088
296,Rutaceae,637,2224,158.44510258858008,478.5548974114199,True,False,0.6381514759537088
297,Sabiaceae,8,164,13.681497924742068,-5.681497924742068,False,False,0.6381514759537088
298,Salicaceae,141,1618,115.85930432339279,25.14069567660721,False,False,0.6381514759537088
299,Salvadoraceae,3,10,2.8593643722027204,0.14063562779727956,False,False,0.6381514759537088
300,Salviniaceae,5,21,3.6323739116698164,1.3676260883301836,False,False,0.6381514759537088
301,Santalaceae,35,1133,81.77661099234355,-46.77661099234355,False,False,0.6381514759537088
302,Sapindaceae,172,1995,142.35244944876507,29.64755055123493,False,False,0.6381514759537088
303,Sapotaceae,43,1367,98.2206321046436,-55.2206321046436,False,False,0.6381514759537088
304,Sarcolaenaceae,3,72,7.216327231017263,-4.216327231017263,False,False,0.6381514759537088
305,Sarraceniaceae,9,53,5.881128935574097,3.1188710644259032,False,False,0.6381514759537088
306,Saururaceae,5,6,2.5782699942146854,2.4217300057853146,False,False,0.6381514759537088
307,Saxifragaceae,59,908,65.96505223051658,-6.9650522305165765,False,False,0.6381514759537088
