,family,Species per Family in Data,Species per Family,Species per Family in Data_prediction,Species per Family in Data_residuals,Species per Family in Data_highlight_high,Species per Family in Data_highlight_low,R2
57,Myristicaceae,6,541,3.5089802634834415,2.4910197365165585,False,False,0.4105286387248954
58,Myrtaceae,13,6379,11.217395665037932,1.782604334962068,False,False,0.4105286387248954
59,Nelumbonaceae,1,2,2.7972920309658207,-1.7972920309658207,False,False,0.4105286387248954
60,Nyssaceae,1,37,2.843505552557874,-1.843505552557874,False,False,0.4105286387248954
61,Ochnaceae,1,643,3.643659669265997,-2.643659669265997,False,False,0.4105286387248954
62,Olacaceae,1,185,3.0389227295756993,-2.0389227295756993,False,False,0.4105286387248954
63,Oleaceae,1,767,3.8073875743349856,-2.8073875743349856,False,False,0.4105286387248954
64,Orchidaceae,15,31577,44.488490438653905,-29.488490438653905,False,True,0.4105286387248954
65,Orobanchaceae,5,2280,5.805132093442889,-0.8051320934428894,False,False,0.4105286387248954
66,Papaveraceae,3,1062,4.196901542039435,-1.196901542039435,False,False,0.4105286387248954
67,Passifloraceae,14,1058,4.191619996714628,9.808380003285372,False,False,0.4105286387248954
68,Pentaphylacaceae,1,541,3.5089802634834415,-2.5089802634834415,False,False,0.4105286387248954
69,Phyllanthaceae,12,2101,5.568782940157817,6.431217059842183,False,False,0.4105286387248954
70,Pinaceae,3,268,3.148514795065426,-0.14851479506542598,False,False,0.4105286387248954
71,Piperaceae,3,3871,7.905866746384513,-4.905866746384513,False,False,0.4105286387248954
72,Poaceae,6,12364,19.119907857279046,-13.119907857279046,False,False,0.4105286387248954
73,Polygonaceae,3,1602,4.909910160888257,-1.9099101608882574,False,False,0.4105286387248954
74,Portulacaceae,1,153,2.9966703669772508,-1.9966703669772508,False,False,0.4105286387248954
75,Primulaceae,1,3412,7.2998094203630135,-6.2998094203630135,False,False,0.4105286387248954
76,Proteaceae,1,1875,5.2703756293062725,-4.2703756293062725,False,False,0.4105286387248954
77,Pteridaceae,1,1421,4.670920234940782,-3.670920234940782,False,False,0.4105286387248954
78,Putranjivaceae,16,221,3.086456637498954,12.913543362501045,False,False,0.4105286387248954
79,Ranunculaceae,14,4025,8.109206241389547,5.890793758610453,False,False,0.4105286387248954
80,Restionaceae,14,554,3.5261452857890614,10.473854714210939,False,False,0.4105286387248954
81,Rhamnaceae,1,1226,4.413444900356485,-3.4134449003564846,False,False,0.4105286387248954
82,Rosaceae,8,5850,10.518911295832325,-2.518911295832325,False,False,0.4105286387248954
83,Rubiaceae,3,14352,21.744835883707673,-18.744835883707673,False,True,0.4105286387248954
84,Rutaceae,6,2224,5.731190458895604,0.26880954110439603,False,False,0.4105286387248954
85,Salicaceae,2,1618,4.931036342187482,-2.9310363421874817,False,False,0.4105286387248954
86,Santalaceae,2,1133,4.290648971554743,-2.2906489715547433,False,False,0.4105286387248954
87,Sapindaceae,9,1995,5.428821989050456,3.571178010949544,False,False,0.4105286387248954
88,Scrophulariaceae,5,2322,5.860588319353354,-0.8605883193533543,False,False,0.4105286387248954
89,Solanaceae,9,2872,6.586800801514191,2.4131991984858088,False,False,0.4105286387248954
90,Theaceae,2,373,3.2871553598415857,-1.2871553598415857,False,False,0.4105286387248954
91,Typhaceae,1,74,2.8923598468123304,-1.8923598468123304,False,False,0.4105286387248954
92,Urticaceae,3,2119,5.592549894119445,-2.592549894119445,False,False,0.4105286387248954
93,Verbenaceae,3,945,4.042416341288857,-1.042416341288857,False,False,0.4105286387248954
94,Viburnaceae,2,233,3.1023012734733726,-1.1023012734733726,False,False,0.4105286387248954
95,Vitaceae,5,1039,4.1665326564218,0.8334673435782003,False,False,0.4105286387248954
96,Zingiberaceae,2,2036,5.4829578286297185,-3.4829578286297185,False,False,0.4105286387248954
97,Zygophyllaceae,1,295,3.184165226007867,-2.184165226007867,False,False,0.4105286387248954
