,Region,Species in Data,Species in Underlying Population,Species in Data_prediction,Species in Data_residuals,Species in Data_highlight_high,Species in Data_highlight_low,R2
366,SSA,1,2,231.06753210110634,-230.06753210110634,False,False,0.46386087326158865
365,ANT,1,3,231.13426173814918,-230.13426173814918,False,False,0.46386087326158865
358,MCS,5,10,231.60136919744903,-226.60136919744903,False,False,0.46386087326158865
364,HMD,2,11,231.66809883449187,-229.66809883449187,False,False,0.46386087326158865
362,HBI,3,12,231.7348284715347,-228.7348284715347,False,False,0.46386087326158865
360,CRZ,5,22,232.4021248419631,-227.4021248419631,False,False,0.46386087326158865
349,WAK,11,22,232.4021248419631,-221.4021248419631,False,False,0.46386087326158865
363,SGE,3,23,232.46885447900593,-229.46885447900593,False,False,0.46386087326158865
357,MPE,6,24,232.53558411604877,-226.53558411604877,False,False,0.46386087326158865
350,PHX,11,28,232.80250266422013,-221.80250266422013,False,False,0.46386087326158865
361,DSV,4,28,232.80250266422013,-228.80250266422013,False,False,0.46386087326158865
359,ASP,5,32,233.0694212123915,-228.0694212123915,False,False,0.46386087326158865
353,KEG,9,32,233.0694212123915,-224.0694212123915,False,False,0.46386087326158865
355,ASC,8,36,233.33633976056282,-225.33633976056282,False,False,0.46386087326158865
356,EAS,6,41,233.66998794577702,-227.66998794577702,False,False,0.46386087326158865
367,MAQ,1,42,233.73671758281986,-232.73671758281986,False,False,0.46386087326158865
347,LIN,17,50,234.27055467916256,-217.27055467916256,False,False,0.46386087326158865
346,TUV,21,53,234.47074359029108,-213.47074359029108,False,False,0.46386087326158865
343,CGS,23,53,234.47074359029108,-211.47074359029108,False,False,0.46386087326158865
339,NRU,29,57,234.73766213846244,-205.73766213846244,False,False,0.46386087326158865
345,TOK,21,70,235.60514742001934,-214.60514742001934,False,False,0.46386087326158865
337,MCI,33,70,235.60514742001934,-202.60514742001934,False,False,0.46386087326158865
331,CKI,41,76,236.00552524227635,-195.00552524227635,False,False,0.46386087326158865
352,STH,10,89,236.87301052383324,-226.87301052383324,False,False,0.46386087326158865
333,GIL,39,96,237.34011798313313,-198.34011798313313,False,False,0.46386087326158865
354,TDC,9,98,237.4735772572188,-228.4735772572188,False,False,0.46386087326158865
