,family,Species per Family in Data,Species per Family,Species per Family in Data_prediction,Species per Family in Data_residuals,Species per Family in Data_highlight_high,Species per Family in Data_highlight_low,R2
0,Acanthaceae,70,5526,192.5173440306435,-122.5173440306435,False,False,0.5704801480088757
1,Achariaceae,7,177,10.639448551287096,-3.6394485512870958,False,False,0.5704801480088757
2,Acoraceae,3,4,4.757063821818289,-1.7570638218182886,False,False,0.5704801480088757
3,Actinidiaceae,13,449,19.888053443862333,-6.888053443862333,False,False,0.5704801480088757
4,Aizoaceae,19,1799,65.7910556680409,-46.7910556680409,False,False,0.5704801480088757
5,Akaniaceae,2,2,4.689059374078765,-2.6890593740787647,False,False,0.5704801480088757
6,Alismataceae,4,122,8.769326238450192,-4.769326238450192,False,False,0.5704801480088757
7,Alstroemeriaceae,5,260,13.461633132477335,-8.461633132477335,False,False,0.5704801480088757
8,Altingiaceae,3,15,5.131088284385669,-2.131088284385669,False,False,0.5704801480088757
9,Amaranthaceae,66,2411,86.60041667633519,-20.600416676335186,False,False,0.5704801480088757
10,Amaryllidaceae,135,2535,90.81669243618566,44.18330756381434,False,False,0.5704801480088757
11,Anacardiaceae,55,941,36.61714758778518,18.382852412214817,False,False,0.5704801480088757
12,Ancistrocladaceae,12,20,5.3010994037344785,6.6989005962655215,False,False,0.5704801480088757
13,Anisophylleaceae,1,57,6.559181686915669,-5.559181686915669,False,False,0.5704801480088757
14,Annonaceae,206,2577,92.24478583871566,113.75521416128434,False,False,0.5704801480088757
15,Aphloiaceae,1,1,4.655057150209003,-3.655057150209003,False,False,0.5704801480088757
16,Apiaceae,278,3958,139.20185700285683,138.79814299714317,False,False,0.5704801480088757
17,Apocynaceae,342,6707,232.6739704208323,109.32602957916771,False,False,0.5704801480088757
18,Aquifoliaceae,14,574,24.13833142758257,-10.138331427582571,False,False,0.5704801480088757
19,Araceae,34,4593,160.79326916015563,-126.79326916015563,False,False,0.5704801480088757
20,Araliaceae,46,1686,61.948804370757806,-15.948804370757806,False,False,0.5704801480088757
21,Araucariaceae,11,38,5.913139433390193,5.086860566609807,False,False,0.5704801480088757
22,Arecaceae,33,2527,90.54467464522756,-57.54467464522756,False,False,0.5704801480088757
23,Aristolochiaceae,49,760,30.462745067358284,18.537254932641716,False,False,0.5704801480088757
24,Asparagaceae,138,3552,125.3969541117335,12.603045888266493,False,False,0.5704801480088757
25,Asphodelaceae,59,1263,47.56586367384852,11.434136326151481,False,False,0.5704801480088757
26,Aspleniaceae,52,3425,121.07867168027374,-69.07867168027374,False,False,0.5704801480088757
27,Asteraceae,1596,35217,1202.077372947744,393.9226270522561,True,False,0.5704801480088757
28,Atherospermataceae,10,17,5.199092732125193,4.800907267874807,False,False,0.5704801480088757
29,Austrobaileyaceae,1,1,4.655057150209003,-3.655057150209003,False,False,0.5704801480088757
30,Balanopaceae,1,9,4.927074941167098,-3.927074941167098,False,False,0.5704801480088757
31,Balanophoraceae,9,61,6.695190582394717,2.3048094176052834,False,False,0.5704801480088757
32,Balsaminaceae,5,1172,44.47166130170019,-39.47166130170019,False,False,0.5704801480088757
33,Basellaceae,4,19,5.267097179864717,-1.2670971798647166,False,False,0.5704801480088757
34,Bataceae,1,2,4.689059374078765,-3.6890593740787647,False,False,0.5704801480088757
35,Begoniaceae,4,2136,77.24980511215065,-73.24980511215065,False,False,0.5704801480088757
36,Berberidaceae,95,739,29.748698366093283,65.25130163390672,False,False,0.5704801480088757
37,Betulaceae,27,210,11.76152193898924,15.23847806101076,False,False,0.5704801480088757
38,Biebersteiniaceae,3,4,4.757063821818289,-1.7570638218182886,False,False,0.5704801480088757
39,Bignoniaceae,53,904,35.359065304604,17.640934695396,False,False,0.5704801480088757
40,Bixaceae,5,27,5.539114970822812,-0.539114970822812,False,False,0.5704801480088757
41,Bonnetiaceae,1,38,5.913139433390193,-4.913139433390193,False,False,0.5704801480088757
42,Boraginaceae,139,3507,123.86685403759422,15.133145962405777,False,False,0.5704801480088757
43,Brassicaceae,310,4238,148.72247968639016,161.27752031360984,False,False,0.5704801480088757
44,Bromeliaceae,20,3720,131.1093277218535,-111.1093277218535,False,False,0.5704801480088757
45,Burseraceae,29,770,30.8027673060559,-1.8027673060559017,False,False,0.5704801480088757
46,Buxaceae,15,129,9.007341805538527,5.992658194461473,False,False,0.5704801480088757
47,Cabombaceae,1,7,4.859070493427574,-3.8590704934275744,False,False,0.5704801480088757
48,Cactaceae,76,1984,72.08146708394685,3.9185329160531523,False,False,0.5704801480088757
49,Calceolariaceae,7,274,13.937664266654002,-6.937664266654002,False,False,0.5704801480088757
50,Calophyllaceae,55,437,19.480026757425193,35.51997324257481,False,False,0.5704801480088757
51,Calycanthaceae,4,11,4.995079388906622,-0.9950793889066221,False,False,0.5704801480088757
52,Calyceraceae,1,47,6.219159448218051,-5.219159448218051,False,False,0.5704801480088757
53,Campanulaceae,30,2517,90.20465240652995,-60.204652406529945,False,False,0.5704801480088757
54,Canellaceae,10,23,5.403106075343764,4.596893924656236,False,False,0.5704801480088757
55,Cannabaceae,8,113,8.463306223622336,-0.463306223622336,False,False,0.5704801480088757
56,Cannaceae,2,12,5.029081612776384,-3.029081612776384,False,False,0.5704801480088757
57,Capparaceae,35,438,19.514028981294953,15.485971018705047,False,False,0.5704801480088757
58,Caprifoliaceae,63,1120,42.70354566047257,20.29645433952743,False,False,0.5704801480088757
59,Cardiopteridaceae,2,41,6.015146104999479,-4.015146104999479,False,False,0.5704801480088757
60,Caricaceae,7,44,6.117152776608764,0.8828472233912361,False,False,0.5704801480088757
61,Caryocaraceae,1,26,5.50511274695305,-4.50511274695305,False,False,0.5704801480088757
62,Caryophyllaceae,56,3403,120.33062275513899,-64.33062275513899,False,False,0.5704801480088757
63,Casuarinaceae,5,91,7.715257298487574,-2.7152572984875736,False,False,0.5704801480088757
64,Celastraceae,79,1365,51.03409050856423,27.965909491435767,False,False,0.5704801480088757
65,Centroplacaceae,1,9,4.927074941167098,-3.927074941167098,False,False,0.5704801480088757
66,Cephalotaceae,1,1,4.655057150209003,-3.655057150209003,False,False,0.5704801480088757
67,Cephalotaxaceae,6,8,4.893072717297336,1.1069272827026637,False,False,0.5704801480088757
68,Ceratophyllaceae,1,6,4.825068269557812,-3.8250682695578124,False,False,0.5704801480088757
69,Cercidiphyllaceae,1,2,4.689059374078765,-3.6890593740787647,False,False,0.5704801480088757
70,Chloranthaceae,8,75,7.171221716571383,0.8287782834286173,False,False,0.5704801480088757
71,Chrysobalanaceae,9,546,23.186269159229237,-14.186269159229237,False,False,0.5704801480088757
72,Cistaceae,13,292,14.549704296309715,-1.5497042963097147,False,False,0.5704801480088757
73,Cleomaceae,27,225,12.271555297035668,14.728444702964332,False,False,0.5704801480088757
74,Clethraceae,1,100,8.02127731331543,-7.02127731331543,False,False,0.5704801480088757
75,Clusiaceae,115,909,35.52907642395281,79.4709235760472,False,False,0.5704801480088757
76,Colchicaceae,46,295,14.651710967919001,31.348289032081,False,False,0.5704801480088757
77,Columelliaceae,1,8,4.893072717297336,-3.8930727172973363,False,False,0.5704801480088757
78,Combretaceae,32,586,24.546358114019714,7.453641885980286,False,False,0.5704801480088757
79,Commelinaceae,4,782,31.210793992493045,-27.210793992493045,False,False,0.5704801480088757
80,Connaraceae,4,241,12.815590878951859,-8.815590878951859,False,False,0.5704801480088757
81,Convolvulaceae,89,1979,71.91145596459803,17.088544035401966,False,False,0.5704801480088757
82,Coriariaceae,5,17,5.199092732125193,-0.19909273212519274,False,False,0.5704801480088757
83,Cornaceae,17,113,8.463306223622336,8.536693776377664,False,False,0.5704801480088757
84,Costaceae,3,163,10.16341741711043,-7.163417417110431,False,False,0.5704801480088757
85,Crassulaceae,54,1823,66.60710904091519,-12.60710904091519,False,False,0.5704801480088757
86,Crossosomataceae,1,7,4.859070493427574,-3.8590704934275744,False,False,0.5704801480088757
87,Cucurbitaceae,48,1065,40.833423347635666,7.166576652364334,False,False,0.5704801480088757
88,Cunoniaceae,9,337,16.079804370449,-7.079804370449001,False,False,0.5704801480088757
89,Cupressaceae,75,177,10.639448551287096,64.3605514487129,False,False,0.5704801480088757
90,Cyatheaceae,8,816,32.36686960406495,-24.366869604064952,False,False,0.5704801480088757
91,Cycadaceae,5,119,8.667319566840906,-3.6673195668409058,False,False,0.5704801480088757
92,Cymodoceaceae,10,18,5.2330949559949556,4.7669050440050444,False,False,0.5704801480088757
93,Cynomoriaceae,1,1,4.655057150209003,-3.655057150209003,False,False,0.5704801480088757
94,Cyperaceae,37,6053,210.436516010008,-173.436516010008,False,False,0.5704801480088757
95,Cytinaceae,1,12,5.029081612776384,-4.029081612776384,False,False,0.5704801480088757
96,Daphniphyllaceae,9,31,5.67512386630186,3.3248761336981403,False,False,0.5704801480088757
97,Datiscaceae,1,2,4.689059374078765,-3.6890593740787647,False,False,0.5704801480088757
98,Dennstaedtiaceae,12,264,13.597642027956383,-1.5976420279563825,False,False,0.5704801480088757
99,Diapensiaceae,1,19,5.267097179864717,-4.267097179864717,False,False,0.5704801480088757
100,Dichapetalaceae,2,209,11.727519715119477,-9.727519715119477,False,False,0.5704801480088757
101,Didiereaceae,4,20,5.3010994037344785,-1.3010994037344785,False,False,0.5704801480088757
102,Didymochlaenaceae,1,20,5.3010994037344785,-4.3010994037344785,False,False,0.5704801480088757
103,Dilleniaceae,12,616,25.56642483011257,-13.56642483011257,False,False,0.5704801480088757
104,Dioncophyllaceae,3,3,4.723061597948527,-1.7230615979485266,False,False,0.5704801480088757
105,Dioscoreaceae,52,658,26.99451823264257,25.00548176735743,False,False,0.5704801480088757
106,Dipterocarpaceae,34,538,22.91425136827114,11.085748631728858,False,False,0.5704801480088757
107,Droseraceae,5,276,14.005668714393526,-9.005668714393526,False,False,0.5704801480088757
108,Drosophyllaceae,1,1,4.655057150209003,-3.655057150209003,False,False,0.5704801480088757
109,Ebenaceae,99,813,32.264862932455664,66.73513706754434,False,False,0.5704801480088757
110,Elaeagnaceae,11,107,8.259292880403764,2.7407071195962356,False,False,0.5704801480088757
111,Elaeocarpaceae,14,791,31.516814007320903,-17.516814007320903,False,False,0.5704801480088757
112,Ephedraceae,20,76,7.205223940441146,12.794776059558854,False,False,0.5704801480088757
113,Equisetaceae,8,41,6.015146104999479,1.984853895000521,False,False,0.5704801480088757
114,Ericaceae,129,4709,164.73752712904803,-35.73752712904803,False,False,0.5704801480088757
115,Eriocaulaceae,12,1230,46.443790286146374,-34.443790286146374,False,False,0.5704801480088757
116,Erythroxylaceae,27,283,14.243684281481858,12.756315718518142,False,False,0.5704801480088757
117,Escalloniaceae,4,158,9.99340629776162,-5.99340629776162,False,False,0.5704801480088757
118,Eucommiaceae,1,1,4.655057150209003,-3.655057150209003,False,False,0.5704801480088757
119,Euphorbiaceae,190,6554,227.47163016875874,-37.471630168758736,False,False,0.5704801480088757
120,Eupomatiaceae,1,3,4.723061597948527,-3.7230615979485266,False,False,0.5704801480088757
121,Eupteleaceae,1,2,4.689059374078765,-3.6890593740787647,False,False,0.5704801480088757
122,Fabaceae,1828,22681,775.825494516409,1052.174505483591,True,False,0.5704801480088757
123,Fagaceae,57,1181,44.777681316528046,12.222318683471954,False,False,0.5704801480088757
124,Fouquieriaceae,2,11,4.995079388906622,-2.995079388906622,False,False,0.5704801480088757
125,Francoaceae,3,36,5.845134985650669,-2.8451349856506694,False,False,0.5704801480088757
126,Frankeniaceae,1,84,7.477241731399241,-6.477241731399241,False,False,0.5704801480088757
127,Garryaceae,5,27,5.539114970822812,-0.539114970822812,False,False,0.5704801480088757
128,Gelsemiaceae,4,14,5.097086060515908,-1.0970860605159078,False,False,0.5704801480088757
129,Gentianaceae,137,1896,69.0892713834078,67.9107286165922,False,False,0.5704801480088757
130,Geraniaceae,32,820,32.502878499543996,-0.5028784995439963,False,False,0.5704801480088757
131,Gesneriaceae,25,3979,139.91590370412183,-114.91590370412183,False,False,0.5704801480088757
132,Ginkgoaceae,1,1,4.655057150209003,-3.655057150209003,False,False,0.5704801480088757
133,Gleicheniaceae,2,164,10.197419640980193,-8.197419640980193,False,False,0.5704801480088757
134,Gnetaceae,13,44,6.117152776608764,6.882847223391236,False,False,0.5704801480088757
135,Goodeniaceae,1,471,20.636102368997097,-19.636102368997097,False,False,0.5704801480088757
136,Griseliniaceae,1,7,4.859070493427574,-3.8590704934275744,False,False,0.5704801480088757
137,Grossulariaceae,7,198,11.353495252552097,-4.353495252552097,False,False,0.5704801480088757
138,Gunneraceae,1,65,6.831199477873764,-5.831199477873764,False,False,0.5704801480088757
