,Region,Species in Data,Species in Underlying Population,Species in Data_prediction,Species in Data_residuals,Species in Data_highlight_high,Species in Data_highlight_low,R2
353,TDC,10,98,246.6023596478964,-236.6023596478964,False,False,0.4819857945529744
338,SEL,29,98,246.6023596478964,-217.6023596478964,False,False,0.4819857945529744
341,PIT,27,118,248.01953923001503,-221.01953923001503,False,False,0.4819857945529744
325,MRS,52,125,248.51555208375652,-196.51555208375652,False,False,0.4819857945529744
342,KER,25,129,248.79898800018026,-223.79898800018026,False,False,0.4819857945529744
335,TUA,37,153,250.4996034987226,-213.4996034987226,False,False,0.4819857945529744
315,MDV,79,153,250.4996034987226,-171.4996034987226,False,False,0.4819857945529744
324,KZN,53,181,252.48365491368864,-199.48365491368864,False,False,0.4819857945529744
350,FAL,11,183,252.62537287190048,-241.62537287190048,False,False,0.4819857945529744
311,LDV,84,183,252.62537287190048,-168.62537287190048,False,False,0.4819857945529744
321,BER,58,197,253.61739857938352,-195.61739857938352,False,False,0.4819857945529744
322,ALD,57,198,253.68825755848945,-196.68825755848945,False,False,0.4819857945529744
339,SVA,29,200,253.8299755167013,-224.8299755167013,False,False,0.4819857945529744
330,ROD,45,206,254.25512939133688,-209.25512939133688,False,False,0.4819857945529744
334,CPI,37,210,254.53856530776062,-217.53856530776062,False,False,0.4819857945529744
305,SCS,103,210,254.53856530776062,-151.53856530776062,False,False,0.4819857945529744
348,ATP,17,211,254.60942428686656,-237.60942428686656,False,False,0.4819857945529744
313,XMS,81,215,254.89286020329027,-173.89286020329027,False,False,0.4819857945529744
327,NUE,51,216,254.9637191823962,-203.9637191823962,False,False,0.4819857945529744
344,JNF,23,262,258.223232221269,-235.22323222126897,False,False,0.4819857945529744
296,SWC,124,264,258.36495017948084,-134.36495017948084,False,False,0.4819857945529744
328,MXI,49,277,259.28611690785795,-210.28611690785795,False,False,0.4819857945529744
310,ARU,85,287,259.99470669891724,-174.99470669891724,False,False,0.4819857945529744
323,COO,56,294,260.4907195526588,-204.4907195526588,False,False,0.4819857945529744
329,SCZ,48,300,260.91587342729434,-212.91587342729434,False,False,0.4819857945529744
317,WAL,67,303,261.12845036461215,-194.12845036461215,False,False,0.4819857945529744
308,OGA,93,348,264.317104424379,-171.317104424379,False,False,0.4819857945529744
326,NFK,52,359,265.09655319454424,-213.09655319454424,False,False,0.4819857945529744
302,KUW,112,360,265.1674121736502,-153.16741217365018,False,False,0.4819857945529744
336,MRQ,33,364,265.4508480900739,-232.45084809007392,False,False,0.4819857945529744
332,CTM,40,364,265.4508480900739,-225.45084809007392,False,False,0.4819857945529744
318,ALU,66,368,265.7342840064976,-199.7342840064976,False,False,0.4819857945529744
295,FOR,124,368,265.7342840064976,-141.7342840064976,False,False,0.4819857945529744
320,TUB,59,377,266.37201481845096,-207.37201481845096,False,False,0.4819857945529744
298,WSA,119,392,267.43489950503994,-148.43489950503994,False,False,0.4819857945529744
304,TCI,104,405,268.35606623341704,-164.35606623341704,False,False,0.4819857945529744
309,SEY,86,416,269.13551500358227,-183.13551500358227,False,False,0.4819857945529744
297,MRN,121,472,273.10361783351436,-152.10361783351436,False,False,0.4819857945529744
290,NLA,135,482,273.81220762457366,-138.81220762457366,False,False,0.4819857945529744
301,TON,113,519,276.4339898514931,-163.4339898514931,False,False,0.4819857945529744
314,GNL,80,528,277.07172066344646,-197.07172066344646,False,False,0.4819857945529744
284,CVI,148,537,277.7094514753999,-129.70945147539987,False,False,0.4819857945529744
283,CAY,160,556,279.05577207841253,-119.05577207841253,False,False,0.4819857945529744
266,AZO,218,558,279.1974900366244,-61.1974900366244,False,False,0.4819857945529744
312,GAL,83,592,281.60669532622603,-198.60669532622603,False,False,0.4819857945529744
292,CPV,133,605,282.52786205460313,-149.52786205460313,False,False,0.4819857945529744
307,NUN,98,622,283.7324646994039,-185.73246469940392,False,False,0.4819857945529744
316,SCI,75,624,283.8741826576158,-208.8741826576158,False,False,0.4819857945529744
275,PEI,181,708,289.82633690251396,-108.82633690251396,False,False,0.4819857945529744
291,LAB,134,727,291.1726575055266,-157.17265750552662,False,False,0.4819857945529744
264,GST,227,727,291.1726575055266,-64.17265750552662,False,False,0.4819857945529744
268,DJI,213,776,294.6447474817172,-81.64474748171722,False,False,0.4819857945529744
287,ICE,139,787,295.42419625188245,-156.42419625188245,False,False,0.4819857945529744
261,GAM,230,800,296.34536298025955,-66.34536298025955,False,False,0.4819857945529744
289,SOC,136,801,296.4162219593655,-160.4162219593655,False,False,0.4819857945529744
243,MDR,293,814,297.3373886877426,-4.337388687742589,False,False,0.4819857945529744
274,VNA,184,827,298.25855541611963,-114.25855541611963,False,False,0.4819857945529744
303,SAM,112,860,300.5969017266154,-188.59690172661539,False,False,0.4819857945529744
288,CAB,137,936,305.98218413866607,-168.98218413866607,False,False,0.4819857945529744
306,REU,101,992,309.95028696859816,-208.95028696859816,False,False,0.4819857945529744
300,MAU,114,1002,310.65887675965746,-196.65887675965746,False,False,0.4819857945529744
253,MTN,252,1009,311.154889613399,-59.15488961339901,False,False,0.4819857945529744
273,NFL,187,1011,311.2966075716108,-124.29660757161082,False,False,0.4819857945529744
282,CRL,163,1036,313.06808204925915,-150.06808204925915,False,False,0.4819857945529744
278,NWT,177,1054,314.34354367316587,-137.34354367316587,False,False,0.4819857945529744
258,NGR,239,1079,316.11501815081414,-77.11501815081414,False,False,0.4819857945529744
263,BAH,227,1085,316.5401720254497,-89.54017202544969,False,False,0.4819857945529744
265,WDC,227,1095,317.248761816509,-90.24876181650899,False,False,0.4819857945529744
277,COM,179,1105,317.9573516075683,-138.95735160756828,False,False,0.4819857945529744
256,NSC,240,1122,319.1619542523691,-79.16195425236913,False,False,0.4819857945529744
280,YUK,169,1125,319.37453118968693,-150.37453118968693,False,False,0.4819857945529744
255,NDA,250,1138,320.29569791806404,-70.29569791806404,False,False,0.4819857945529744
224,KUR,347,1141,320.50827485538184,26.491725144618158,False,False,0.4819857945529744
251,NBR,255,1150,321.1460056673352,-66.1460056673352,False,False,0.4819857945529744
259,KAM,236,1153,321.35858260465295,-85.35858260465295,False,False,0.4819857945529744
182,SIN,408,1243,327.7358907241867,80.26410927581333,False,False,0.4819857945529744
203,SAK,377,1258,328.79877541077565,48.20122458922435,False,False,0.4819857945529744
270,MAG,199,1262,329.0822113271994,-130.0822113271994,False,False,0.4819857945529744
242,NCB,298,1263,329.1530703063053,-31.153070306305324,False,False,0.4819857945529744
252,SAS,253,1308,332.3417243660722,-79.34172436607219,False,False,0.4819857945529744
238,OMA,313,1314,332.7668782407078,-19.766878240707797,False,False,0.4819857945529744
319,HAW,61,1315,332.8377372198137,-271.8377372198137,False,False,0.4819857945529744
247,RHO,288,1349,335.24694250941536,-47.24694250941536,False,False,0.4819857945529744
271,VAN,195,1352,335.4595194467331,-140.4595194467331,False,False,0.4819857945529744
249,MAN,278,1375,337.0892759661695,-59.08927596616951,False,False,0.4819857945529744
299,CLS,114,1385,337.7978657572288,-223.7978657572288,False,False,0.4819857945529744
262,ASK,227,1412,339.71105819308895,-112.71105819308895,False,False,0.4819857945529744
246,GNB,290,1419,340.20707104683044,-50.207071046830436,False,False,0.4819857945529744
173,IRE,421,1442,341.83682756626683,79.16317243373317,False,False,0.4819857945529744
163,AMU,445,1445,342.04940450358464,102.95059549641536,False,False,0.4819857945529744
245,SDA,291,1453,342.61627633643207,-51.616276336432065,False,False,0.4819857945529744
106,BLR,616,1473,344.0334559185507,271.9665440814493,False,False,0.4819857945529744
237,NEB,315,1478,344.38775081408033,-29.387750814080334,False,False,0.4819857945529744
125,BAL,547,1493,345.4506355006693,201.5493644993307,False,False,0.4819857945529744
293,NZN,132,1497,345.734071417093,-213.734071417093,False,False,0.4819857945529744
276,EQG,180,1514,346.93867406189383,-166.93867406189383,False,False,0.4819857945529744
127,RUW,539,1530,348.07241772758874,190.92758227241126,False,False,0.4819857945529744
171,CTA,424,1533,348.28499466490655,75.71500533509345,False,False,0.4819857945529744
235,NWH,332,1562,350.3399050589785,-18.339905058978502,False,False,0.4819857945529744
240,DEL,305,1585,351.9696615784149,-46.9696615784149,False,False,0.4819857945529744
221,IOW,349,1601,353.1034052441098,-4.103405244109808,False,False,0.4819857945529744
129,EGY,532,1610,353.74113605606317,178.25886394393683,False,False,0.4819857945529744
269,LES,203,1641,355.937764408347,-152.937764408347,False,False,0.4819857945529744
130,CYP,531,1651,356.6463541994063,174.3536458005937,False,False,0.4819857945529744
172,CNY,424,1666,357.70923888599526,66.29076111400474,False,False,0.4819857945529744
244,ABT,291,1666,357.70923888599526,-66.70923888599526,False,False,0.4819857945529744
230,MAI,340,1671,358.06353378152494,-18.06353378152494,False,False,0.4819857945529744
234,VER,334,1683,358.91384153079605,-24.91384153079605,False,False,0.4819857945529744
267,BIS,215,1701,360.1893031547028,-145.18930315470283,False,False,0.4819857945529744
186,TVA,403,1708,360.6853160084444,42.314683991555626,False,False,0.4819857945529744
285,FIJ,143,1713,361.039610903974,-218.039610903974,False,False,0.4819857945529744
157,IRK,463,1727,362.03163661145703,100.96836338854297,False,False,0.4819857945529744
213,KAN,362,1743,363.1653802771519,-1.1653802771518826,False,False,0.4819857945529744
114,BLT,593,1748,363.51967517268156,229.48032482731844,False,False,0.4819857945529744
279,CLN,172,1751,363.73225210999937,-191.73225210999937,False,False,0.4819857945529744
216,CNT,356,1755,364.01568802642305,-8.01568802642305,False,False,0.4819857945529744
207,WVA,370,1815,368.2672267727789,1.7327732272211165,False,False,0.4819857945529744
131,DEN,523,1816,368.3380857518848,154.66191424811518,False,False,0.4819857945529744
121,LBY,570,1817,368.40894473099075,201.59105526900925,False,False,0.4819857945529744
169,AND,432,1818,368.4798037100967,63.52019628990331,False,False,0.4819857945529744
286,TAS,140,1827,369.11753452205005,-229.11753452205005,False,False,0.4819857945529744
122,NNS,570,1835,369.68440635489753,200.31559364510247,False,False,0.4819857945529744
178,ERI,416,1842,370.180419208639,45.81958079136098,False,False,0.4819857945529744
233,BKN,334,1844,370.3221371668509,-36.322137166850894,False,False,0.4819857945529744
156,BRY,469,1855,371.1015859370161,97.89841406298387,False,False,0.4819857945529744
223,MLI,348,1858,371.3141628743339,-23.314162874333874,False,False,0.4819857945529744
140,KHA,507,1872,372.3061885818169,134.6938114181831,False,False,0.4819857945529744
205,MIN,372,1876,372.58962449824065,-0.5896244982406529,False,False,0.4819857945529744
201,YAK,385,1877,372.6604834773466,12.339516522653412,False,False,0.4819857945529744
212,MAS,364,1879,372.80220143555846,-8.802201435558459,False,False,0.4819857945529744
153,RUN,480,1907,374.7862528505245,105.21374714947552,False,False,0.4819857945529744
202,WIS,381,1923,375.9199965162194,5.080003483780615,False,False,0.4819857945529744
109,NET,613,1935,376.77030426549055,236.22969573450945,False,False,0.4819857945529744
294,NZS,126,1939,377.05374018191424,-251.05374018191424,False,False,0.4819857945529744
248,GGI,279,1943,377.337176098338,-98.33717609833798,False,False,0.4819857945529744
120,KRI,571,1964,378.82521465956256,192.17478534043744,False,False,0.4819857945529744
219,QUE,351,1968,379.10865057598625,-28.108650575986246,False,False,0.4819857945529744
94,BGM,676,1997,381.16356097005826,294.83643902994174,False,False,0.4819857945529744
191,OHI,395,2024,383.07675340591834,11.923246594081661,False,False,0.4819857945529744
196,INI,390,2028,383.3601893223421,6.63981067765792,False,False,0.4819857945529744
208,TOG,369,2030,383.50190728055395,-14.50190728055395,False,False,0.4819857945529744
210,NWJ,367,2034,383.78534319697764,-16.785343196977635,False,False,0.4819857945529744
197,MIC,390,2035,383.85620217608357,6.1437978239164295,False,False,0.4819857945529744
231,WIN,337,2036,383.9270611551895,-46.927061155189506,False,False,0.4819857945529744
126,SAU,545,2071,386.40712542389707,158.59287457610293,False,False,0.4819857945529744
158,YEM,460,2073,386.54884338210894,73.45115661789106,False,False,0.4819857945529744
232,LEE,336,2083,387.25743317316824,-51.25743317316824,False,False,0.4819857945529744
76,SAR,721,2087,387.540869089592,333.459130910408,False,False,0.4819857945529744
281,AGS,168,2090,387.7534460269097,-219.75344602690973,False,False,0.4819857945529744
192,SEN,395,2106,388.88718969260464,6.112810307395364,False,False,0.4819857945529744
88,RUC,684,2118,389.7374974418758,294.2625025581242,False,False,0.4819857945529744
112,PRM,600,2119,389.80835642098174,210.19164357901826,False,False,0.4819857945529744
95,EAI,672,2121,389.95007437919355,282.04992562080645,False,False,0.4819857945529744
194,KTY,393,2131,390.6586641702529,2.341335829747095,False,False,0.4819857945529744
179,CHA,412,2146,391.7215488568419,20.278451143158122,False,False,0.4819857945529744
198,MSO,389,2167,393.20958741806635,-4.209587418066349,False,False,0.4819857945529744
74,RUS,728,2172,393.5638823135961,334.4361176864039,False,False,0.4819857945529744
132,KRA,520,2178,393.98903618823164,126.01096381176836,False,False,0.4819857945529744
61,COR,809,2203,395.7605106658799,413.2394893341201,False,False,0.4819857945529744
162,CHQ,453,2207,396.04394658230365,56.95605341769635,False,False,0.4819857945529744
174,PEN,421,2215,396.610818415151,24.389181584848984,False,False,0.4819857945529744
184,ONT,405,2221,397.0359722897866,7.964027710213372,False,False,0.4819857945529744
48,TUE,874,2225,397.31940820621037,476.68059179378963,False,False,0.4819857945529744
199,ARK,388,2227,397.46112616442224,-9.46112616442224,False,False,0.4819857945529744
183,MRY,407,2233,397.8862800390578,9.113719960942205,False,False,0.4819857945529744
229,MNT,341,2250,399.0908826838586,-58.09088268385858,False,False,0.4819857945529744
62,KRY,796,2262,399.9411904331298,396.0588095668702,False,False,0.4819857945529744
228,WYO,341,2302,402.775549597367,-61.77554959736699,False,False,0.4819857945529744
254,SOL,251,2305,402.9881265346848,-151.9881265346848,False,False,0.4819857945529744
176,ILL,419,2317,403.83843428395596,15.161565716044038,False,False,0.4819857945529744
177,BEN,418,2321,404.1218702003797,13.878129799620297,False,False,0.4819857945529744
167,OKL,433,2333,404.9721779496508,28.027822050349187,False,False,0.4819857945529744
190,MSI,399,2339,405.3973318242864,-6.397331824286425,False,False,0.4819857945529744
204,BRC,373,2348,406.0350626362398,-33.035062636239786,False,False,0.4819857945529744
187,LOU,402,2364,407.16880630193464,-5.168806301934637,False,False,0.4819857945529744
227,PUE,341,2395,409.3654346542185,-68.36543465421852,False,False,0.4819857945529744
86,TUN,708,2405,410.0740244452778,297.9259755547222,False,False,0.4819857945529744
104,WSB,618,2411,410.4991783199134,207.50082168008657,False,False,0.4819857945529744
222,IDA,348,2431,411.916357902032,-63.91635790203202,False,False,0.4819857945529744
168,NWY,433,2445,412.908383609515,20.091616390485,False,False,0.4819857945529744
67,CHM,767,2481,415.45930685732856,351.54069314267144,False,False,0.4819857945529744
170,TEN,428,2492,416.2387556274938,11.761244372506212,False,False,0.4819857945529744
215,WAS,361,2499,416.7347684812353,-55.73476848123528,False,False,0.4819857945529744
214,BOT,362,2501,416.87648643944715,-54.87648643944715,False,False,0.4819857945529744
72,RUE,733,2555,420.70287131116737,312.29712868883263,False,False,0.4819857945529744
56,SIC,826,2557,420.84458926937924,405.15541073062076,False,False,0.4819857945529744
51,HUN,865,2562,421.1988841649089,443.8011158350911,False,False,0.4819857945529744
193,TRT,394,2569,421.6948970186504,-27.69489701865041,False,False,0.4819857945529744
225,RWA,345,2590,423.18293557987494,-78.18293557987494,False,False,0.4819857945529744
241,URU,300,2591,423.25379455898087,-123.25379455898087,False,False,0.4819857945529744
239,OFS,308,2609,424.5292561828876,-116.5292561828876,False,False,0.4819857945529744
102,ALT,630,2627,425.8047178067944,204.19528219320563,False,False,0.4819857945529744
188,SWZ,402,2629,425.94643576500624,-23.946435765006242,False,False,0.4819857945529744
159,VRG,458,2669,428.7807949292435,29.219205070756516,False,False,0.4819857945529744
123,TKM,563,2679,429.4893847203027,133.51061527969728,False,False,0.4819857945529744
211,SIE,366,2682,429.70196165762053,-63.70196165762053,False,False,0.4819857945529744
161,SCA,455,2688,430.1271155322561,24.872884467743916,False,False,0.4819857945529744
50,POR,870,2698,430.83570532331544,439.16429467668456,False,False,0.4819857945529744
226,LBR,344,2735,433.4574875502349,-89.45748755023487,False,False,0.4819857945529744
164,FIN,444,2781,436.71700058910767,7.28299941089233,False,False,0.4819857945529744
68,CHI,755,2783,436.85871854731954,318.14128145268046,False,False,0.4819857945529744
180,COL,410,2790,437.35473140106103,-27.35473140106103,False,False,0.4819857945529744
63,PAL,790,2800,438.0633211921203,351.9366788078797,False,False,0.4819857945529744
218,BUR,351,2831,440.2599495444042,-89.25994954440421,False,False,0.4819857945529744
206,NEV,371,2853,441.81884708473467,-70.81884708473467,False,False,0.4819857945529744
60,POL,809,2967,449.8967707028107,359.1032292971893,False,False,0.4819857945529744
116,GRB,582,2985,451.17223232671745,130.82776767328255,False,False,0.4819857945529744
144,NCA,490,2990,451.52652722224707,38.47347277775293,False,False,0.4819857945529744
200,UTA,385,2994,451.8099631386708,-66.80996313867081,False,False,0.4819857945529744
101,MON,643,3010,452.9437068043657,190.05629319563428,False,False,0.4819857945529744
260,CLC,232,3041,455.14033515664954,-223.14033515664954,False,False,0.4819857945529744
220,JAM,349,3086,458.3289892164164,-109.3289892164164,False,False,0.4819857945529744
145,GEO,490,3091,458.6832841119461,31.31671588805392,False,False,0.4819857945529744
119,LSI,574,3100,459.32101492389944,114.67898507610056,False,False,0.4819857945529744
147,ALA,488,3104,459.6044508403231,28.395549159676875,False,False,0.4819857945529744
79,IRQ,713,3115,460.3838996104884,252.6161003895116,False,False,0.4819857945529744
185,SOM,404,3163,463.785130607573,-59.785130607573024,False,False,0.4819857945529744
149,GHA,484,3171,464.3520024404205,19.647997559579494,False,False,0.4819857945529744
148,FLA,487,3191,465.7691820225391,21.2308179774609,False,False,0.4819857945529744
141,NOR,501,3196,466.1234769180688,34.876523081931225,False,False,0.4819857945529744
272,SOA,187,3221,467.89495139571704,-280.89495139571704,False,False,0.4819857945529744
35,KOR,976,3242,469.38298995694157,506.61701004305843,False,False,0.4819857945529744
181,ORE,409,3274,471.65047728833133,-62.65047728833133,False,False,0.4819857945529744
31,UKR,1002,3282,472.2173491211788,529.7826508788212,False,False,0.4819857945529744
165,MOL,437,3353,477.2483366376998,-40.24833663769982,False,False,0.4819857945529744
250,NWC,269,3369,478.38208030339473,-209.38208030339473,False,False,0.4819857945529744
257,VIC,239,3382,479.3032470317718,-240.30324703177178,False,False,0.4819857945529744
41,SWI,921,3408,481.145580488526,439.854419511474,False,False,0.4819857945529744
138,NWM,509,3482,486.38914494236485,22.61085505763515,False,False,0.4819857945529744
90,CHX,676,3487,486.74343983789447,189.25656016210553,False,False,0.4819857945529744
16,ALB,1201,3497,487.4520296289538,713.5479703710462,True,False,0.4819857945529744
143,ELS,500,3546,490.92411960514437,9.07588039485563,False,False,0.4819857945529744
150,GUI,483,3572,492.7664530618986,-9.766453061898574,False,False,0.4819857945529744
23,ROM,1095,3577,493.12074795742825,601.8792520425718,True,False,0.4819857945529744
37,ALG,961,3622,496.3094020171951,464.6905979828049,False,False,0.4819857945529744
64,CHH,785,3626,496.59283793361885,288.40716206638115,False,False,0.4819857945529744
136,ARI,516,3640,497.58486364110183,18.415136358898167,False,False,0.4819857945529744
154,BLZ,476,3641,497.65572262020777,-21.65572262020777,False,False,0.4819857945529744
44,CZE,911,3653,498.50603036947894,412.49396963052106,False,False,0.4819857945529744
135,CAF,517,3684,500.7026587217628,16.297341278237184,False,False,0.4819857945529744
209,HAI,369,3714,502.8284280949407,-133.8284280949407,False,False,0.4819857945529744
65,SRL,778,3717,503.0410050322585,274.9589949677415,False,False,0.4819857945529744
139,IVO,508,3792,508.35542846520326,-0.35542846520326066,False,False,0.4819857945529744
217,NAM,352,3814,509.9143260055337,-157.91432600553372,False,False,0.4819857945529744
117,SWE,582,3879,514.5201596474192,67.47984035258082,False,False,0.4819857945529744
33,AUT,991,3887,515.0870314802667,475.91296851973334,False,False,0.4819857945529744
36,LBS,971,3894,515.5830443340082,455.41695566599185,False,False,0.4819857945529744
93,UZB,676,3920,517.4253777907624,158.57462220923765,False,False,0.4819857945529744
89,KGZ,684,3929,518.0631086027157,165.93689139728428,False,False,0.4819857945529744
49,CBD,871,3932,518.2756855400335,352.72431445996654,False,False,0.4819857945529744
195,DOM,391,3967,520.755749808741,-129.75574980874103,False,False,0.4819857945529744
146,CON,489,3985,522.0312114326479,-33.031211432647865,False,False,0.4819857945529744
83,SUD,709,4011,523.873544889402,185.12645511059804,False,False,0.4819857945529744
14,BUL,1238,4018,524.3695577431436,713.6304422568564,True,False,0.4819857945529744
236,NTA,322,4136,532.7309172776434,-210.73091727764336,False,False,0.4819857945529744
25,NCS,1055,4149,533.6520840060205,521.3479159939795,False,False,0.4819857945529744
30,BAN,1007,4155,534.077237880656,472.92276211934404,False,False,0.4819857945529744
34,MOR,983,4200,537.2658919404229,445.7341080595771,False,False,0.4819857945529744
87,TZK,691,4347,547.6821618689946,143.31783813100537,False,False,0.4819857945529744
40,GER,927,4464,555.9726624243885,371.02733757561145,False,False,0.4819857945529744
160,SUR,455,4495,558.1692907766724,-103.16929077667237,False,False,0.4819857945529744
66,AFG,774,4526,560.3659191289562,213.6340808710438,False,False,0.4819857945529744
26,PAK,1053,4604,565.8929194992188,487.1070805007812,False,False,0.4819857945529744
124,SUL,554,4702,572.8370994515999,-18.837099451599897,False,False,0.4819857945529744
133,MLW,517,4735,575.1754457620957,-58.175445762095706,False,False,0.4819857945529744
105,UGA,617,4748,576.0966124904728,40.90338750952719,False,False,0.4819857945529744
99,NGA,649,4791,579.1435485920277,69.85645140797226,False,False,0.4819857945529744
77,TEX,717,4817,580.985882048782,136.01411795121805,False,False,0.4819857945529744
24,TAI,1067,4822,581.3401769443116,485.65982305568843,False,False,0.4819857945529744
151,GAB,482,5077,599.4092166163239,-117.40921661632387,False,False,0.4819857945529744
115,NAT,590,5126,602.8813065925144,-12.88130659251442,False,False,0.4819857945529744
155,FRG,476,5161,605.361370861222,-129.36137086122199,False,False,0.4819857945529744
92,ETH,676,5199,608.0540120672474,67.94598793275259,False,False,0.4819857945529744
28,LAO,1012,5235,610.6049353150609,401.39506468493914,False,False,0.4819857945529744
103,ZIM,629,5303,615.4233458942641,13.576654105735884,False,False,0.4819857945529744
38,KAZ,959,5326,617.0531024137006,341.94689758629943,False,False,0.4819857945529744
137,PAR,510,5347,618.541140974925,-108.54114097492504,False,False,0.4819857945529744
12,GRC,1312,5378,620.7377693272089,691.2622306727911,True,False,0.4819857945529744
108,TVL,615,5383,621.0920642227386,-6.0920642227386,False,False,0.4819857945529744
128,AGE,535,5389,621.5172180973741,-86.5172180973741,False,False,0.4819857945529744
75,JAW,722,5403,622.5092438048571,99.49075619514292,False,False,0.4819857945529744
142,AGW,500,5407,622.7926797212808,-122.79267972128082,False,False,0.4819857945529744
91,MOZ,676,5497,629.1699878408147,46.830012159185344,False,False,0.4819857945529744
7,YUG,1457,5502,629.5242827363443,827.4757172636557,True,False,0.4819857945529744
15,JAP,1214,5509,630.0202955900858,583.9797044099142,True,False,0.4819857945529744
10,CHN,1360,5599,636.3976037096195,723.6023962903805,True,False,0.4819857945529744
18,TCS,1189,5648,639.86969368581,549.13030631419,True,False,0.4819857945529744
22,WHM,1121,5732,645.8218479307083,475.17815206929174,False,False,0.4819857945529744
111,CAL,603,5785,649.5773738233225,-46.577373823322546,False,False,0.4819857945529744
107,NIC,615,5892,657.1592845876571,-42.15928458765711,False,False,0.4819857945529744
152,NSW,481,6071,669.8430418476187,-188.84304184761868,False,False,0.4819857945529744
5,ITA,1485,6141,674.8031703850338,810.1968296149662,True,False,0.4819857945529744
166,CUB,435,6155,675.7951960925168,-240.7951960925168,False,False,0.4819857945529744
118,ZAM,579,6209,679.621580964237,-100.62158096423695,False,False,0.4819857945529744
110,ANG,605,6216,680.1175938179786,-75.11759381797856,False,False,0.4819857945529744
20,NEP,1135,6262,683.3771068568514,451.62289314314864,False,False,0.4819857945529744
134,GUY,517,6369,690.9590176211859,-173.95901762118592,False,False,0.4819857945529744
71,KEN,736,6411,693.935094743635,42.06490525636502,False,False,0.4819857945529744
19,ASS,1168,6514,701.2335695915458,466.7664304084542,False,False,0.4819857945529744
9,FRA,1402,6538,702.9341850900881,699.0658149099119,True,False,0.4819857945529744
96,HON,671,6712,715.26364745452,-44.26364745451997,False,False,0.4819857945529744
6,SPA,1467,7045,738.8596874967948,728.1403125032052,True,False,0.4819857945529744
52,MXN,856,7047,739.0014054550068,116.99859454499324,False,False,0.4819857945529744
81,CMN,709,7116,743.8906750133159,-34.8906750133159,False,False,0.4819857945529744
45,CHT,905,7165,747.3627649895066,157.63723501049344,False,False,0.4819857945529744
78,SUM,716,7523,772.7302795094295,-56.730279509429465,False,False,0.4819857945529744
58,MXC,814,7540,773.9348821542303,40.06511784576969,False,False,0.4819857945529744
47,MXG,878,7912,800.2944223816364,77.70557761836358,False,False,0.4819857945529744
17,EHM,1199,8099,813.5450514744455,385.4549485255545,False,False,0.4819857945529744
11,IND,1320,8108,814.1827822863988,505.81721771360117,False,False,0.4819857945529744
13,IRN,1256,8312,828.6380140240087,427.3619859759913,False,False,0.4819857945529744
82,GUA,709,8358,831.8975270628814,-122.89752706288141,False,False,0.4819857945529744
73,QLD,730,8395,834.519309289801,-104.51930928980096,False,False,0.4819857945529744
100,BZS,644,8613,849.9665667348936,-205.9665667348936,False,False,0.4819857945529744
39,MLY,930,8900,870.3030937382957,59.69690626170427,False,False,0.4819857945529744
57,MXT,817,9348,902.0479163777525,-85.04791637775247,False,False,0.4819857945529744
55,PHI,827,9424,907.4331987898033,-80.43319878980333,False,False,0.4819857945529744
69,ZAI,750,9527,914.731673637714,-164.73167363771404,False,False,0.4819857945529744
4,MYA,1509,9666,924.5810717334384,584.4189282665616,True,False,0.4819857945529744
