,family,Species per Family in Data,Species per Family,Species per Family in Data_prediction,Species per Family in Data_residuals,Species per Family in Data_highlight_high,Species per Family in Data_highlight_low,R2
0,Acanthaceae,130,5526,361.0589026530472,-231.0589026530472,False,False,0.6298863987872358
1,Achariaceae,20,177,12.570058295918194,7.429941704081806,False,False,0.6298863987872358
2,Acoraceae,3,4,1.299059964681828,1.700940035318172,False,False,0.6298863987872358
3,Actinidiaceae,10,449,30.2909342849141,-20.2909342849141,False,False,0.6298863987872358
4,Aizoaceae,58,1799,118.24381143618054,-60.243811436180536,False,False,0.6298863987872358
5,Akaniaceae,2,2,1.168759405939211,0.831240594060789,False,False,0.6298863987872358
6,Alismataceae,7,122,8.986792930496229,-1.9867929304962288,False,False,0.6298863987872358
7,Alstroemeriaceae,18,260,17.977531483736797,0.022468516263202787,False,False,0.6298863987872358
8,Altingiaceae,3,15,2.015713037766221,0.9842869622337789,False,False,0.6298863987872358
9,Alzateaceae,1,1,1.1036091265679027,-0.10360912656790267,False,False,0.6298863987872358
10,Amaranthaceae,148,2411,158.11578241142132,-10.115782411421321,False,False,0.6298863987872358
11,Amaryllidaceae,224,2535,166.19441705346355,57.80558294653645,False,False,0.6298863987872358
12,Amborellaceae,1,1,1.1036091265679027,-0.10360912656790267,False,False,0.6298863987872358
13,Anacardiaceae,73,941,62.34487173559787,10.65512826440213,False,False,0.6298863987872358
14,Ancistrocladaceae,14,20,2.3414644346227638,11.658535565377235,False,False,0.6298863987872358
15,Anisophylleaceae,2,57,4.752024771361177,-2.752024771361177,False,False,0.6298863987872358
16,Annonaceae,317,2577,168.9307287870585,148.0692712129415,False,False,0.6298863987872358
17,Aphloiaceae,1,1,1.1036091265679027,-0.10360912656790267,False,False,0.6298863987872358
18,Apiaceae,532,3958,258.9032645988355,273.0967354011645,False,False,0.6298863987872358
19,Apocynaceae,505,6707,438.0013825905625,66.99861740943749,False,False,0.6298863987872358
20,Aquifoliaceae,76,574,38.43471920632766,37.56528079367234,False,False,0.6298863987872358
21,Araceae,109,4593,300.2736919996164,-191.2736919996164,False,False,0.6298863987872358
22,Araliaceae,103,1686,110.88182986722268,-7.881829867222677,False,False,0.6298863987872358
23,Araucariaceae,15,38,3.5141694633063163,11.485830536693683,False,False,0.6298863987872358
24,Arecaceae,45,2527,165.67321481849314,-120.67321481849314,False,False,0.6298863987872358
25,Aristolochiaceae,124,760,50.55267116939103,73.44732883060897,False,False,0.6298863987872358
26,Asparagaceae,240,3552,232.45225117408432,7.547748825915676,False,False,0.6298863987872358
27,Asphodelaceae,220,1263,83.3232616931592,136.6767383068408,False,False,0.6298863987872358
28,Aspleniaceae,28,3425,224.17816569392812,-196.17816569392812,False,False,0.6298863987872358
29,Asteraceae,3842,35217,2295.4358474665673,1546.5641525334327,True,False,0.6298863987872358
30,Atherospermataceae,13,17,2.1460135965088383,10.853986403491161,False,False,0.6298863987872358
31,Austrobaileyaceae,1,1,1.1036091265679027,-0.10360912656790267,False,False,0.6298863987872358
32,Balanopaceae,1,9,1.6248113615383704,-0.6248113615383704,False,False,0.6298863987872358
33,Balanophoraceae,13,61,5.0126258888464115,7.9873741111535885,False,False,0.6298863987872358
34,Balsaminaceae,9,1172,77.39458627037013,-68.39458627037013,False,False,0.6298863987872358
35,Basellaceae,6,19,2.2763141552514554,3.7236858447485446,False,False,0.6298863987872358
36,Begoniaceae,7,2136,140.19945558431152,-133.19945558431152,False,False,0.6298863987872358
37,Berberidaceae,140,739,49.18451530259356,90.81548469740645,False,False,0.6298863987872358
38,Berberidopsidaceae,1,4,1.299059964681828,-0.29905996468182794,False,False,0.6298863987872358
39,Betulaceae,53,210,14.720017515171374,38.27998248482862,False,False,0.6298863987872358
40,Biebersteiniaceae,3,4,1.299059964681828,1.700940035318172,False,False,0.6298863987872358
41,Bignoniaceae,93,904,59.93431139885946,33.06568860114054,False,False,0.6298863987872358
42,Bixaceae,5,27,2.797516390221923,2.202483609778077,False,False,0.6298863987872358
43,Blandfordiaceae,1,4,1.299059964681828,-0.29905996468182794,False,False,0.6298863987872358
44,Bonnetiaceae,2,38,3.5141694633063163,-1.5141694633063163,False,False,0.6298863987872358
45,Boraginaceae,225,3507,229.5204886023754,-4.520488602375394,False,False,0.6298863987872358
46,Brassicaceae,185,4238,277.1453428228019,-92.14534282280192,False,False,0.6298863987872358
47,Bromeliaceae,39,3720,243.3974981084641,-204.3974981084641,False,False,0.6298863987872358
48,Burseraceae,63,770,51.20417396310412,11.795826036895882,False,False,0.6298863987872358
49,Buxaceae,18,129,9.442844886095388,8.557155113904612,False,False,0.6298863987872358
50,Byblidaceae,1,8,1.5596610821670618,-0.5596610821670618,False,False,0.6298863987872358
51,Cabombaceae,1,7,1.4945108027957534,-0.49451080279575343,False,False,0.6298863987872358
52,Cactaceae,97,1984,130.29661311987263,-33.29661311987263,False,False,0.6298863987872358
53,Calceolariaceae,23,274,18.889635394935116,4.110364605064884,False,False,0.6298863987872358
54,Calophyllaceae,79,437,29.509130932458397,49.4908690675416,False,False,0.6298863987872358
55,Calycanthaceae,4,11,1.7551119202809873,2.2448880797190127,False,False,0.6298863987872358
56,Calyceraceae,9,47,4.100521977648093,4.899478022351907,False,False,0.6298863987872358
57,Campanulaceae,80,2517,165.02171202478002,-85.02171202478002,False,False,0.6298863987872358
58,Campynemataceae,1,4,1.299059964681828,-0.29905996468182794,False,False,0.6298863987872358
59,Canellaceae,11,23,2.536915272736689,8.463084727263311,False,False,0.6298863987872358
60,Cannabaceae,13,113,8.400440416154453,4.599559583845547,False,False,0.6298863987872358
61,Cannaceae,1,12,1.8202621996522959,-0.8202621996522959,False,False,0.6298863987872358
62,Capparaceae,37,438,29.574281211829707,7.425718788170293,False,False,0.6298863987872358
63,Caprifoliaceae,133,1120,74.00677174306209,58.99322825693791,False,False,0.6298863987872358
64,Cardiopteridaceae,2,41,3.709620301420242,-1.7096203014202418,False,False,0.6298863987872358
65,Caricaceae,5,44,3.905071139534167,1.0949288604658332,False,False,0.6298863987872358
66,Caryocaraceae,5,26,2.7323661108506148,2.2676338891493852,False,False,0.6298863987872358
67,Caryophyllaceae,106,3403,222.74485954775935,-116.74485954775935,False,False,0.6298863987872358
68,Casuarinaceae,5,91,6.9671342699856655,-1.9671342699856655,False,False,0.6298863987872358
69,Celastraceae,165,1365,89.96859018903267,75.03140981096733,False,False,0.6298863987872358
70,Centroplacaceae,4,9,1.6248113615383704,2.37518863846163,False,False,0.6298863987872358
71,Cephalotaceae,1,1,1.1036091265679027,-0.10360912656790267,False,False,0.6298863987872358
72,Cephalotaxaceae,5,8,1.5596610821670618,3.440338917832938,False,False,0.6298863987872358
73,Ceratophyllaceae,1,6,1.429360523424445,-0.4293605234244451,False,False,0.6298863987872358
74,Cercidiphyllaceae,1,2,1.168759405939211,-0.16875940593921102,False,False,0.6298863987872358
75,Chloranthaceae,18,75,5.92472980004473,12.07527019995527,False,False,0.6298863987872358
76,Chrysobalanaceae,44,546,36.61051138393102,7.389488616068981,False,False,0.6298863987872358
77,Cistaceae,16,292,20.062340423618668,-4.062340423618668,False,False,0.6298863987872358
78,Cleomaceae,24,225,15.697271705741,8.302728294259,False,False,0.6298863987872358
79,Clethraceae,2,100,7.553486784327442,-5.553486784327442,False,False,0.6298863987872358
80,Clusiaceae,129,909,60.260062795715996,68.739937204284,False,False,0.6298863987872358
81,Colchicaceae,50,295,20.257791261732596,29.742208738267404,False,False,0.6298863987872358
82,Columelliaceae,2,8,1.5596610821670618,0.4403389178329382,False,False,0.6298863987872358
83,Combretaceae,69,586,39.21652255878336,29.78347744121664,False,False,0.6298863987872358
84,Commelinaceae,8,782,51.98597731555982,-43.98597731555982,False,False,0.6298863987872358
85,Connaraceae,6,241,16.739676175681936,-10.739676175681936,False,False,0.6298863987872358
86,Convolvulaceae,99,1979,129.97086172301607,-30.97086172301607,False,False,0.6298863987872358
87,Coriariaceae,5,17,2.1460135965088383,2.8539864034911617,False,False,0.6298863987872358
88,Cornaceae,22,113,8.400440416154453,13.599559583845547,False,False,0.6298863987872358
89,Corynocarpaceae,1,5,1.3642102440531365,-0.3642102440531365,False,False,0.6298863987872358
90,Costaceae,8,163,11.657954384719876,-3.6579543847198757,False,False,0.6298863987872358
91,Crassulaceae,137,1823,119.80741814109194,17.192581858908056,False,False,0.6298863987872358
