,Region,Species in Data,Species in Underlying Population,Species in Data_prediction,Species in Data_residuals,Species in Data_highlight_high,Species in Data_highlight_low,R2
320,TAS,1,1827,20.60049311098537,-19.60049311098537,False,False,0.43155256833760824
172,NNS,22,1835,20.635782153822905,1.3642178461770946,False,False,0.43155256833760824
145,ERI,30,1842,20.666660066305752,9.333339933694248,False,False,0.43155256833760824
101,BKN,41,1844,20.675482327015132,20.324517672984868,False,False,0.43155256833760824
193,BRY,16,1855,20.72400476091675,-4.724004760916749,False,False,0.43155256833760824
105,MLI,41,1858,20.737238151980826,20.262761848019174,False,False,0.43155256833760824
187,KHA,18,1872,20.798993976946512,-2.7989939769465124,False,False,0.43155256833760824
256,MIN,6,1876,20.81663849836528,-14.816638498365279,False,False,0.43155256833760824
208,YAK,12,1877,20.821049628719972,-8.821049628719972,False,False,0.43155256833760824
261,MAS,6,1879,20.829871889429356,-14.829871889429356,False,False,0.43155256833760824
180,RUN,20,1907,20.953383539360736,-0.9533835393607362,False,False,0.43155256833760824
254,WIS,6,1923,21.02396162503581,-15.02396162503581,False,False,0.43155256833760824
135,NET,32,1935,21.076895189292117,10.923104810707883,False,False,0.43155256833760824
114,GGI,37,1943,21.11218423212965,15.88781576787035,False,False,0.43155256833760824
139,KRI,31,1964,21.204817969578187,9.795182030421813,False,False,0.43155256833760824
270,QUE,5,1968,21.222462490996953,-16.222462490996953,False,False,0.43155256833760824
132,BGM,33,1997,21.350385271283024,11.649614728716976,False,False,0.43155256833760824
287,OHI,4,2024,21.46948579085971,-17.46948579085971,False,False,0.43155256833760824
258,INI,6,2028,21.48713031227848,-15.487130312278481,False,False,0.43155256833760824
57,TOG,53,2030,21.495952572987864,31.504047427012136,False,False,0.43155256833760824
274,NWJ,5,2034,21.513597094406634,-16.513597094406634,False,False,0.43155256833760824
265,MIC,5,2035,21.518008224761324,-16.518008224761324,False,False,0.43155256833760824
150,WIN,27,2036,21.522419355116014,5.477580644883986,False,False,0.43155256833760824
141,SAU,31,2071,21.676808917530238,9.323191082469762,False,False,0.43155256833760824
154,YEM,27,2073,21.685631178239625,5.314368821760375,False,False,0.43155256833760824
157,LEE,25,2083,21.729742481786545,3.2702575182134552,False,False,0.43155256833760824
106,SAR,40,2087,21.74738700320531,18.25261299679469,False,False,0.43155256833760824
305,AGS,2,2090,21.760620394269388,-19.760620394269388,False,False,0.43155256833760824
100,SEN,41,2106,21.83119847994446,19.16880152005554,False,False,0.43155256833760824
130,RUC,33,2118,21.88413204420077,11.115867955799231,False,False,0.43155256833760824
183,PRM,19,2119,21.88854317455546,-2.8885431745554584,False,False,0.43155256833760824
123,EAI,35,2121,21.897365435264845,13.102634564735155,False,False,0.43155256833760824
244,KTY,7,2131,21.941476738811765,-14.941476738811765,False,False,0.43155256833760824
71,CHA,48,2146,22.007643694132145,25.992356305867855,False,False,0.43155256833760824
262,MSO,6,2167,22.10027743158068,-16.10027743158068,False,False,0.43155256833760824
125,RUS,34,2172,22.122333083354143,11.877666916645857,False,False,0.43155256833760824
167,KRA,23,2178,22.148799865482292,0.8512001345177076,False,False,0.43155256833760824
91,COR,43,2203,22.259078124349596,20.740921875650404,False,False,0.43155256833760824
179,CHQ,21,2207,22.276722645768366,-1.2767226457683662,False,False,0.43155256833760824
271,PEN,5,2215,22.3120116886059,-17.3120116886059,False,False,0.43155256833760824
248,ONT,6,2221,22.338478470734053,-16.338478470734053,False,False,0.43155256833760824
66,TUE,50,2225,22.35612299215282,27.64387700784718,False,False,0.43155256833760824
245,ARK,7,2227,22.364945252862206,-15.364945252862206,False,False,0.43155256833760824
236,MRY,7,2233,22.39141203499036,-15.39141203499036,False,False,0.43155256833760824
263,MNT,6,2250,22.466401251020123,-16.466401251020123,False,False,0.43155256833760824
95,KRY,43,2262,22.51933481527643,20.48066518472357,False,False,0.43155256833760824
276,WYO,4,2302,22.69578002946411,-18.69578002946411,False,False,0.43155256833760824
214,SOL,11,2305,22.709013420528187,-11.709013420528187,False,False,0.43155256833760824
230,ILL,8,2317,22.761946984784494,-14.761946984784494,False,False,0.43155256833760824
51,BEN,58,2321,22.77959150620326,35.22040849379674,False,False,0.43155256833760824
285,OKL,4,2333,22.832525070459567,-18.832525070459567,False,False,0.43155256833760824
237,MSI,7,2339,22.85899185258772,-15.858991852587721,False,False,0.43155256833760824
238,BRC,7,2348,22.89869202577995,-15.898692025779951,False,False,0.43155256833760824
235,LOU,8,2364,22.969270111455025,-14.969270111455025,False,False,0.43155256833760824
178,PUE,21,2395,23.106015152450478,-2.106015152450478,False,False,0.43155256833760824
117,TUN,36,2405,23.1501264559974,12.849873544002602,False,False,0.43155256833760824
158,WSB,25,2411,23.17659323812555,1.8234067618744483,False,False,0.43155256833760824
266,IDA,5,2431,23.264815845219395,-18.264815845219395,False,False,0.43155256833760824
273,NWY,5,2445,23.326571670185082,-18.326571670185082,False,False,0.43155256833760824
160,CHM,25,2481,23.485372362953996,1.5146276370460043,False,False,0.43155256833760824
233,TEN,8,2492,23.533894796855613,-15.533894796855613,False,False,0.43155256833760824
240,WAS,7,2499,23.564772709338456,-16.564772709338456,False,False,0.43155256833760824
127,BOT,34,2501,23.57359497004784,10.42640502995216,False,False,0.43155256833760824
136,RUE,32,2555,23.811796009201213,8.188203990798787,False,False,0.43155256833760824
88,SIC,44,2557,23.820618269910597,20.179381730089403,False,False,0.43155256833760824
92,HUN,43,2562,23.842673921684057,19.157326078315943,False,False,0.43155256833760824
142,TRT,30,2569,23.873551834166904,6.1264481658330965,False,False,0.43155256833760824
112,RWA,39,2590,23.966185571615434,15.033814428384566,False,False,0.43155256833760824
215,URU,11,2591,23.970596701970127,-12.970596701970127,False,False,0.43155256833760824
173,OFS,21,2609,24.049997048354584,-3.0499970483545837,False,False,0.43155256833760824
155,ALT,26,2627,24.129397394739044,1.870602605260956,False,False,0.43155256833760824
80,SWZ,45,2629,24.138219655448427,20.861780344551573,False,False,0.43155256833760824
264,VRG,5,2669,24.31466486963611,-19.31466486963611,False,False,0.43155256833760824
99,TKM,42,2679,24.35877617318303,17.64122382681697,False,False,0.43155256833760824
60,SIE,52,2682,24.372009564247108,27.627990435752892,False,False,0.43155256833760824
242,SCA,7,2688,24.39847634637526,-17.39847634637526,False,False,0.43155256833760824
94,POR,43,2698,24.44258764992218,18.55741235007782,False,False,0.43155256833760824
76,LBR,47,2735,24.60579947304579,22.39420052695421,False,False,0.43155256833760824
184,FIN,19,2781,24.808711469361626,-5.808711469361626,False,False,0.43155256833760824
169,CHI,23,2783,24.81753373007101,-1.817533730071009,False,False,0.43155256833760824
268,COL,5,2790,24.848411642553856,-19.848411642553856,False,False,0.43155256833760824
90,PAL,43,2800,24.892522946100776,18.107477053899224,False,False,0.43155256833760824
110,BUR,40,2831,25.02926798709623,14.97073201290377,False,False,0.43155256833760824
255,NEV,6,2853,25.126312854899457,-19.126312854899457,False,False,0.43155256833760824
124,POL,35,2967,25.629181715334354,9.370818284665646,False,False,0.43155256833760824
162,GRB,24,2985,25.708582061718815,-1.7085820617188148,False,False,0.43155256833760824
232,NCA,8,2990,25.73063771349227,-17.73063771349227,False,False,0.43155256833760824
288,UTA,4,2994,25.74828223491104,-21.74828223491104,False,False,0.43155256833760824
174,MON,21,3010,25.818860320586115,-4.818860320586115,False,False,0.43155256833760824
306,CLC,2,3041,25.95560536158157,-23.95560536158157,False,False,0.43155256833760824
185,JAM,19,3086,26.154106227542712,-7.154106227542712,False,False,0.43155256833760824
218,GEO,9,3091,26.176161879316176,-17.176161879316176,False,False,0.43155256833760824
78,LSI,46,3100,26.215862052508403,19.784137947491597,False,False,0.43155256833760824
231,ALA,8,3104,26.233506573927173,-18.233506573927173,False,False,0.43155256833760824
59,IRQ,53,3115,26.282029007828783,26.717970992171217,False,False,0.43155256833760824
115,SOM,37,3163,26.493763264854003,10.506236735145997,False,False,0.43155256833760824
54,GHA,54,3171,26.529052307691543,27.470947692308457,False,False,0.43155256833760824
212,FLA,11,3191,26.617274914785384,-15.617274914785384,False,False,0.43155256833760824
177,NOR,21,3196,26.639330566558844,-5.639330566558844,False,False,0.43155256833760824
269,SOA,5,3221,26.749608825426147,-21.749608825426147,False,False,0.43155256833760824
156,KOR,26,3242,26.84224256287468,-0.8422425628746808,False,False,0.43155256833760824
241,ORE,7,3274,26.983398734224828,-19.983398734224828,False,False,0.43155256833760824
86,UKR,44,3282,27.018687777062365,16.981312222937635,False,False,0.43155256833760824
170,MOL,23,3353,27.331878032245505,-4.3318780322455055,False,False,0.43155256833760824
292,NWC,3,3369,27.40245611792058,-24.40245611792058,False,False,0.43155256833760824
279,VIC,4,3382,27.459800812531576,-23.459800812531576,False,False,0.43155256833760824
98,SWI,42,3408,27.57449020175357,14.42550979824643,False,False,0.43155256833760824
260,NWM,6,3482,27.900913848000783,-21.900913848000783,False,False,0.43155256833760824
140,CHX,31,3487,27.922969499774243,3.0770305002257565,False,False,0.43155256833760824
33,ALB,65,3497,27.967080803321167,37.03291919667883,False,False,0.43155256833760824
128,ELS,34,3546,28.183226190701077,5.8167738092989225,False,False,0.43155256833760824
55,GUI,54,3572,28.29791557992307,25.70208442007693,False,False,0.43155256833760824
68,ROM,49,3577,28.319971231696535,20.680028768303465,False,False,0.43155256833760824
70,ALG,49,3622,28.51847209765768,20.48152790234232,False,False,0.43155256833760824
58,CHH,53,3626,28.536116619076445,24.463883380923555,False,False,0.43155256833760824
228,ARI,8,3640,28.59787244404213,-20.59787244404213,False,False,0.43155256833760824
118,BLZ,36,3641,28.60228357439683,7.397716425603171,False,False,0.43155256833760824
103,CZE,41,3653,28.65521713865313,12.344782861346872,False,False,0.43155256833760824
28,CAF,67,3684,28.791962179648586,38.208037820351414,True,False,0.43155256833760824
168,HAI,23,3714,28.924296090289346,-5.924296090289346,False,False,0.43155256833760824
21,SRL,71,3717,28.937529481353423,42.06247051864658,True,False,0.43155256833760824
34,IVO,63,3792,29.268364257955334,33.731635742044666,False,False,0.43155256833760824
137,NAM,32,3814,29.36540912575856,2.6345908742414395,False,False,0.43155256833760824
163,SWE,24,3879,29.652132598813544,-5.6521325988135445,False,False,0.43155256833760824
96,AUT,42,3887,29.687421641651078,12.312578358348922,False,False,0.43155256833760824
50,LBS,58,3894,29.718299554133928,28.281700445866072,False,False,0.43155256833760824
75,UZB,47,3920,29.83298894335592,17.16701105664408,False,False,0.43155256833760824
84,KGZ,44,3929,29.872689116548152,14.127310883451848,False,False,0.43155256833760824
41,CBD,61,3932,29.88592250761223,31.11407749238777,False,False,0.43155256833760824
159,DOM,25,3967,30.040312070026445,-5.040312070026445,False,False,0.43155256833760824
53,CON,54,3985,30.119712416410906,23.880287583589094,False,False,0.43155256833760824
18,SUD,73,4011,30.2344018056329,42.7655981943671,True,False,0.43155256833760824
40,BUL,61,4018,30.265279718115742,30.734720281884258,False,False,0.43155256833760824
191,NTA,17,4136,30.78579309996941,-13.78579309996941,False,False,0.43155256833760824
61,NCS,52,4149,30.843137794580407,21.156862205419593,False,False,0.43155256833760824
16,BAN,75,4155,30.86960457670856,44.13039542329144,True,False,0.43155256833760824
72,MOR,48,4200,31.068105442669705,16.931894557330295,False,False,0.43155256833760824
87,TZK,44,4347,31.716541604809443,12.283458395190557,False,False,0.43155256833760824
111,GER,40,4464,32.23264385630842,7.767356143691579,False,False,0.43155256833760824
121,SUR,35,4495,32.36938889730387,2.630611102696129,False,False,0.43155256833760824
46,AFG,59,4526,32.50613393829933,26.493866061700672,False,False,0.43155256833760824
8,PAK,82,4604,32.85020210596531,49.14979789403469,True,False,0.43155256833760824
113,SUL,39,4702,33.28249288072514,5.717507119274863,False,False,0.43155256833760824
47,MLW,59,4735,33.428060182429974,25.571939817570026,False,False,0.43155256833760824
25,UGA,67,4748,33.48540487704097,33.51459512295903,False,False,0.43155256833760824
20,NGA,72,4791,33.675083482292735,38.324916517707265,True,False,0.43155256833760824
213,TEX,11,4817,33.78977287151473,-22.789772871514728,False,False,0.43155256833760824
56,TAI,53,4822,33.81182852328819,19.18817147671181,False,False,0.43155256833760824
64,GAB,52,5077,34.93666676373467,17.06333323626533,False,False,0.43155256833760824
62,NAT,52,5126,35.15281215111458,16.84718784888542,False,False,0.43155256833760824
119,FRG,36,5161,35.307201713528805,0.692798286471195,False,False,0.43155256833760824
43,ETH,61,5199,35.474824667007105,25.525175332992895,False,False,0.43155256833760824
17,LAO,73,5235,35.633625359776026,37.366374640223974,True,False,0.43155256833760824
42,ZIM,61,5303,35.93358222389509,25.066417776104913,False,False,0.43155256833760824
74,KAZ,47,5326,36.035038222053004,10.964961777946996,False,False,0.43155256833760824
79,PAR,45,5347,36.12767195950154,8.87232804049846,False,False,0.43155256833760824
29,GRC,67,5378,36.26441700049699,30.73558299950301,False,False,0.43155256833760824
45,TVL,60,5383,36.286472652270454,23.713527347729546,False,False,0.43155256833760824
143,AGE,30,5389,36.31293943439861,-6.312939434398608,False,False,0.43155256833760824
63,JAW,52,5403,36.374695259364294,15.625304740635706,False,False,0.43155256833760824
182,AGW,19,5407,36.39233978078306,-17.39233978078306,False,False,0.43155256833760824
36,MOZ,63,5497,36.78934151270535,26.21065848729465,False,False,0.43155256833760824
10,YUG,81,5502,36.81139716447881,44.18860283552119,True,False,0.43155256833760824
153,JAP,27,5509,36.842275076961656,-9.842275076961656,False,False,0.43155256833760824
102,CHN,41,5599,37.23927680888394,3.760723191116057,False,False,0.43155256833760824
35,TCS,63,5648,37.45542219626386,25.54457780373614,False,False,0.43155256833760824
14,WHM,76,5732,37.825957146057995,38.174042853942005,True,False,0.43155256833760824
219,CAL,9,5785,38.05974705485667,-29.059747054856672,False,False,0.43155256833760824
107,NIC,40,5892,38.53173800280873,1.46826199719127,False,False,0.43155256833760824
203,NSW,13,6071,39.321330336298615,-26.321330336298615,False,False,0.43155256833760824
32,ITA,66,6141,39.63010946112706,26.369890538872937,False,False,0.43155256833760824
164,CUB,23,6155,39.69186528609275,-16.69186528609275,False,False,0.43155256833760824
39,ZAM,61,6209,39.93006632524612,21.069933674753877,False,False,0.43155256833760824
23,ANG,70,6216,39.96094423772897,30.039055762271033,False,False,0.43155256833760824
15,NEP,75,6262,40.1638562340448,34.8361437659552,False,False,0.43155256833760824
120,GUY,36,6369,40.63584718199686,-4.6358471819968585,False,False,0.43155256833760824
30,KEN,66,6411,40.821114656893926,25.178885343106074,False,False,0.43155256833760824
7,ASS,84,6514,41.27546108342721,42.72453891657279,True,False,0.43155256833760824
31,FRA,66,6538,41.381328211939824,24.618671788060176,False,False,0.43155256833760824
81,HON,45,6712,42.148864893656246,2.8511351063437544,False,False,0.43155256833760824
38,SPA,62,7045,43.61777130176871,18.382228698231287,False,False,0.43155256833760824
131,MXN,33,7047,43.6265935624781,-10.6265935624781,False,False,0.43155256833760824
19,CMN,72,7116,43.93096155695185,28.06903844304815,False,False,0.43155256833760824
122,CHT,35,7165,44.14710694433176,-9.14710694433176,False,False,0.43155256833760824
89,SUM,43,7523,45.72629161131153,-2.726291611311531,False,False,0.43155256833760824
97,MXC,42,7540,45.801280827341294,-3.8012808273412944,False,False,0.43155256833760824
93,MXG,43,7912,47.44222131928676,-4.442221319286759,False,False,0.43155256833760824
9,EHM,81,8099,48.26710269561418,32.73289730438582,False,False,0.43155256833760824
1,IND,104,8108,48.30680286880641,55.69319713119359,True,False,0.43155256833760824
11,IRN,80,8312,49.20667346116359,30.79332653883641,False,False,0.43155256833760824
85,GUA,44,8358,49.40958545747943,-5.40958545747943,False,False,0.43155256833760824
151,QLD,27,8395,49.572797280603034,-22.572797280603034,False,False,0.43155256833760824
67,BZS,50,8613,50.53442369792592,-0.5344236979259165,False,False,0.43155256833760824
52,MLY,56,8900,51.80041810972254,4.199581890277457,False,False,0.43155256833760824
69,MXT,49,9348,53.7766045086246,-4.776604508624601,False,False,0.43155256833760824
82,PHI,45,9424,54.1118504155812,-9.111850415581202,False,False,0.43155256833760824
12,ZAI,78,9527,54.566196842114486,23.433803157885514,False,False,0.43155256833760824
3,MYA,96,9666,55.179343961416684,40.820656038583316,True,False,0.43155256833760824
13,TAN,76,9749,55.54546778085613,20.45453221914387,False,False,0.43155256833760824
37,BZC,62,9971,56.52473871959778,5.475261280402222,False,False,0.43155256833760824
104,PAN,41,10198,57.526065310112884,-16.526065310112884,False,False,0.43155256833760824
6,TUR,84,10199,57.530476440467574,26.469523559532426,False,False,0.43155256833760824
190,WAU,17,10781,60.09775430689837,-43.09775430689837,False,True,0.43155256833760824
109,COS,40,10799,60.17715465328283,-20.177154653282827,False,False,0.43155256833760824
5,THA,92,11288,62.33419739672726,29.665802603272738,False,False,0.43155256833760824
108,MXE,40,11401,62.83265512680747,-22.832655126807467,False,False,0.43155256833760824
24,BZE,70,11594,63.684003285263046,6.315996714736954,False,False,0.43155256833760824
4,CHS,93,11729,64.27950588314648,28.720494116853516,False,False,0.43155256833760824
144,MDG,30,11859,64.85295282925645,-34.85295282925645,False,False,0.43155256833760824
2,VIE,99,11993,65.4440442967852,33.555955703214806,False,False,0.43155256833760824
83,BOR,45,12056,65.72194550913079,-20.72194550913079,False,False,0.43155256833760824
116,NWG,36,13473,71.97251722172949,-35.97251722172949,False,False,0.43155256833760824
27,BZN,67,13576,72.42686364826278,-5.426863648262781,False,False,0.43155256833760824
73,MXS,47,14194,75.15294220746249,-28.152942207462488,False,False,0.43155256833760824
26,BOL,67,14896,78.24955571645634,-11.249555716456342,False,False,0.43155256833760824
49,CPP,58,15865,82.52394103015297,-24.52394103015297,False,False,0.43155256833760824
44,VEN,60,16340,84.61922794863172,-24.619227948631718,False,False,0.43155256833760824
22,BZL,70,18428,93.8296681292288,-23.829668129228807,False,False,0.43155256833760824
77,ECU,46,18482,94.06786916838219,-48.06786916838219,False,True,0.43155256833760824
0,CHC,120,20482,102.89012987776637,17.10987012223363,False,False,0.43155256833760824
65,PER,52,20876,104.62811523751506,-52.62811523751506,False,True,0.43155256833760824
48,CLM,58,25181,123.61803141446451,-65.61803141446451,False,True,0.43155256833760824
