,CAS ID,InChIKey
0,262359-09-1,
0,65745-48-4,FIRZLNYIXDSGJM-QOIWPFIPSA-N
0,260991-44-4,
0,240430-84-6,
0,189686-32-6,
0,101219-61-8,
0,223264-23-1,
0,151484-90-1,
0,78821-42-8,
0,73326-88-2,YKGQTGZOJCRHNO-GDBMZVCRSA-N
0,112667-52-4,
0,681807-76-1,
0,767356-33-2,
0,131359-25-6,
0,64710-33-4,RHMGJTZOFARRHB-UHFFFAOYSA-N
0,3649-86-3,
0,639-11-2,
0,81739-27-7,MMQXBTULXAEKQE-UHFFFAOYSA-N
0,147731-96-2,
0,86764-12-7,
0,102907-11-9,
0,121769-10-6,
0,16863-61-9,WTRXKCNFPMTAJV-KPKJPENVSA-N
0,260402-68-4,
0,93781-75-0,GSRZMSWBSLHHAD-PYMBGWLLSA-N
0,849042-49-5,
0,156318-62-6,
0,64284-90-8,KBSBUGUKMIUBEE-RBUHZZTDSA-N
0,60799-94-2,
0,174285-71-3,
0,1349474-22-1,
0,947739-68-6,
0,79120-98-2,
0,658710-60-2,
0,17598-03-7,DAINMNHDGRVBQF-UHFFFAOYSA-N
0,871118-71-7,
0,119365-36-5,
0,81543-02-4,ZVFMDVFPBVFGPG-BLQNBILZSA-N
0,13481-95-3,
0,4737-27-3,RTRZOHKLISMNRD-UHFFFAOYSA-N
0,1002097-72-4,
0,940-69-2,FCCDDURTIIUXBY-UHFFFAOYSA-N
0,149990-51-2,
0,229971-93-1,
0,80368-72-5,
0,850032-79-0,
0,914774-49-5,
0,137077-45-3,
0,1233486-78-6,
0,107172-37-2,
0,949081-10-1,
0,102904-49-4,
0,7540-67-2,
0,177855-63-9,
0,57074-31-4,
0,479669-80-2,
0,90275-97-1,
0,161068-72-0,
0,223917-02-0,
0,132074-99-8,
0,111618-82-7,
0,53859-44-2,
0,202411-36-7,
0,70142-90-4,
0,26148-06-1,
0,537-98-4,KSEBMYQBYZTDHS-HWKANZROSA-N
0,31519-22-9,VOJUXHHACRXLTD-UHFFFAOYSA-N
0,20246-26-8,
0,190275-52-6,
0,1176734-94-3,
0,177855-65-1,
0,416843-88-4,
0,2552-44-5,
0,477934-73-9,
0,171828-56-1,
0,131723-83-6,
0,14117-55-6,
0,139726-37-7,
0,299411-47-5,
0,128128-59-6,
0,126829-65-0,
0,308335-50-4,
0,4584-25-2,
0,137162-04-0,
0,354991-35-8,
0,637775-08-7,
0,4825-86-9,DAEYIVCTQUFNTM-ABAIWWIYSA-N
0,101959-25-5,BMEJCGKQLXCIJC-KRWDZBQOSA-N
0,306997-16-0,
0,541-15-1,PHIQHXFUZVPYII-UHFFFAOYSA-N
0,390410-22-7,
0,885111-85-3,
0,68628-57-9,
0,145204-39-3,QOFRQWRQGKHJOD-JVUSUTMOSA-N
0,307304-93-4,
0,147816-71-5,
0,139955-87-6,
0,105594-08-9,QWQINSCQRIBWBV-VEWXVMPQSA-N
0,80377-86-2,
0,119-84-6,VMUXSMXIQBNMGZ-UHFFFAOYSA-N
0,799764-45-7,
0,15358-91-5,LDWAIHWGMRVEFR-DJLDLDEBSA-N
0,2035-50-9,LZEPVVDVBJUKSG-UHFFFAOYSA-N
0,62994-56-3,
0,7689-00-1,
0,159306-52-2,
0,130464-56-1,
0,1008-80-6,UBGLIVPMNDOOTE-UHFFFAOYSA-N
0,212709-11-0,
0,205496-87-3,
0,58777-17-6,
0,67526-94-7,LXWLOFYIORKNSA-VPFCRTNDSA-N
0,21964-48-7,BPHFKBMQSYYNGQ-UHFFFAOYSA-N
0,247050-83-5,
0,119143-96-3,
0,108544-83-8,
0,836674-93-2,
0,166762-97-6,
0,119139-65-0,
0,37744-61-9,
0,19879-44-8,UUURWWVPMHAACP-UHFFFAOYSA-N
0,1108728-63-7,
0,99631-26-2,
0,24164-12-3,UPNVKIZABMRHNR-DUUXJKDPSA-N
0,1021423-45-9,
0,72463-72-0,
0,1093132-23-0,
0,32529-53-6,
0,82262-94-0,
0,2800-34-2,
0,213979-98-7,
0,1012326-82-7,
0,151136-21-9,
0,123519-68-6,
0,40043-49-0,
0,"87256-70-0,190317-75-0",
0,114027-38-2,
0,24195-20-8,
0,53965-10-9,
0,858133-96-7,
0,1021691-36-0,
0,182745-06-8,
0,886449-77-0,
0,133740-45-1,
0,124901-23-1,
0,99816-56-5,
0,823182-23-6,
0,96910-74-6,
0,212369-13-6,
0,640281-67-0,
0,735-46-6,VOTLUFSYIRHICX-LBPRGKRZSA-N
0,1013633-19-6,
0,500-55-0,WPUIZWXOSDVQJU-UHFFFAOYSA-N
0,152434-56-5,
0,38301-95-0,
0,1188932-13-9,
0,32420-54-5,
0,137551-38-3,
0,84304-92-7,
0,104-98-3,LOIYMIARKYCTBW-OWOJBTEDSA-N
0,1093228-17-1,
0,180251-01-8,
0,573-94-4,LYEFRAMOOLOUKA-XGEHTFHBSA-N
0,27664-65-9,
0,115458-72-5,
0,25321-00-0,
0,2613-86-7,
0,514-45-4,
0,229160-52-5,
0,321126-55-0,
0,1011289-28-3,
0,13161-77-8,
0,6415-59-4,BVSHZWDPPFVFTM-UHFFFAOYSA-N
0,3321-66-2,QRVMFXFSGYDNJI-CXOVXGEYSA-N
0,75243-37-7,
0,4430-68-6,
0,177795-32-3,
0,56495-96-6,
0,159226-00-3,
0,105660-81-9,
0,51666-26-3,
0,18680-79-0,
0,138989-16-9,CPJOAPUBOVBXHM-RMKNXTFCSA-N
0,62043-47-4,
0,345902-02-5,
0,80368-04-3,
0,81244-23-7,
0,1154519-79-5,
0,942061-19-0,
0,210706-47-1,
0,148763-95-5,
0,479348-15-7,
0,140367-82-4,UOMMAZXPQFOUSU-ZIAGYGMSSA-N
0,52691-06-2,
0,262352-32-9,
0,38917-61-2,
0,946409-71-8,
0,149725-19-9,
0,221198-19-2,
0,59862-14-5,ILSPFIPSQSFPCN-HNSZETJFSA-N
0,906670-58-4,
0,2221-82-1,XUYAKPXYKQEFPD-SFDCQRBFSA-N
0,364321-08-4,
0,588719-41-9,
0,254454-63-2,
0,1004749-74-9,
0,799808-30-3,
0,701917-23-9,
0,24470-33-5,XIVYFPUTCCJWCJ-UHFFFAOYSA-N
0,24048-40-6,
0,252963-76-1,
0,181884-05-9,
0,379733-66-1,
0,167882-67-9,
0,871660-95-6,
0,249922-59-6,
0,20149-39-7,
0,564444-31-1,
0,1039450-78-6,
0,308249-22-1,
0,6900-86-3,RBQBCMDKPKIDLR-MJXUCMMTSA-N
0,119234-04-7,
0,105343-03-1,
0,2462-84-2,QYDYPVFESGNLHU-ZHACJKMWSA-N
0,72934-12-4,
0,856451-92-8,
0,98619-26-2,
0,22562-09-0,
0,618-55-3,
0,214839-45-9,
0,1201435-41-7,
0,120881-21-2,BRLJUCBNCZSZRH-UHFFFAOYSA-N
0,22567-21-1,KRCZYMFUWVJCLI-GUBZILKMSA-N
0,773074-11-6,
0,35471-57-6,
0,1138-80-3,CJUMAFVKTCBCJK-UHFFFAOYSA-N
0,82395-89-9,
0,117823-99-1,
0,56227-02-2,
0,176300-87-1,
0,946409-64-9,
0,930-27-8,KJRRQXYWFQKJIP-UHFFFAOYSA-N
0,270904-28-4,
0,708-18-9,CRVXJVHSLVEDRI-UHFFFAOYSA-N
0,81927-61-9,
0,3212-68-8,
0,73168-54-4,
0,213979-97-6,
0,65892-85-5,
0,943898-28-0,
0,68330-49-4,YWEJARDWQNOPAX-LWOQYNTDSA-N
0,163658-55-7,
0,152390-63-1,LKZDFKLGDGSGEO-MUKUJDNJSA-N
0,189948-06-9,
0,872100-57-7,
0,72943-99-8,
0,54484-54-7,
0,210106-15-3,
0,86631-41-6,
0,20482-39-7,
0,4451-30-3,
0,18361-48-3,ABTSKZKCMFRYNP-LIACPWMRSA-N
0,161874-06-2,
0,25465-81-0,AVHGSHJBWASVAK-UHFFFAOYSA-N
0,874118-60-2,
0,483-91-0,
0,1020197-18-5,
0,56258-32-3,GJIALGLHOBXNAT-KPOBHBOGSA-N
0,682351-33-3,
0,875767-72-9,
0,111537-36-1,KROIVFRORWNBDK-UHFFFAOYSA-N
0,944747-21-1,
0,28333-13-3,
0,193955-34-9,
0,26505-90-8,
0,65-42-9,PYMYPHUHKUWMLA-UOWFLXDJSA-N
0,942274-56-8,
0,69640-76-2,
0,346577-53-5,
0,204205-66-3,
0,17353-03-6,ZEJXENDZTYVXDP-CSJHBIPPSA-N
0,53947-89-0,
0,952703-98-9,
0,37239-46-6,
0,115346-38-8,
0,24502-05-4,
0,90364-90-2,BTHCJHQOYFUIMG-UUILKARUSA-N
0,156980-51-7,
0,114865-43-9,
0,57576-58-6,
0,552333-60-5,
0,58546-56-8,UFCGDBKFOKKVAC-DSASHONVSA-N
0,389063-83-6,
0,77887-51-5,
0,188257-45-6,
0,84765-66-2,
0,1151767-99-5,
0,254886-76-5,
0,53398-84-8,ZCHOPXVYTWUHDS-AATRIKPKSA-N
0,148707-36-2,
0,136055-62-4,
0,1049759-51-4,
0,910246-11-6,
0,124960-74-3,
0,66408-19-3,OAZLDYLMBSFNAY-UHFFFAOYSA-N
0,629626-49-9,
0,56064-68-7,OTDCMOJEHBGCAO-UHFFFAOYSA-N
0,151261-86-8,
0,2553-17-5,WLGDDELKYAWBBL-UHFFFAOYSA-N
0,33530-71-1,NCECWMQYVUVUKL-UHFFFAOYSA-N
0,309751-43-7,
0,72945-44-9,
0,915396-12-2,
0,332877-84-6,
0,108653-51-6,
0,1137665-61-2,
0,249647-14-1,IEHPLRVWOHZKCS-NSCUHMNNSA-N
0,170894-31-2,
0,64180-96-7,HZIPPZZEKIZPCY-PYANXVGJSA-N
0,143-20-4,IPCSVZSSVZVIGE-UHFFFAOYSA-M
0,142705-57-5,
0,130932-29-5,
0,69394-03-2,
0,55058-60-1,
0,1079392-68-9,
0,93710-27-1,OXDBJKLQCGAPQX-UHFFFAOYSA-N
0,156312-17-3,
0,110360-00-4,
0,3779-62-2,
0,58130-94-2,GWYOVZVXBRVBBE-UHFFFAOYSA-N
0,197905-19-4,
0,220211-00-7,
0,15186-51-3,UTSGPHXOHJSDBC-UHFFFAOYSA-N
0,160206-04-2,SLPFAONKVXHOCP-KAICPEJPSA-N
0,118462-76-3,
0,76480-92-7,
0,22804-52-0,
0,55044-50-3,
0,204205-71-0,
0,173867-04-4,
0,1246777-02-5,
0,63128-33-6,
0,103630-03-1,
0,24684-59-1,
0,220766-06-3,
0,142895-93-0,
0,313242-61-4,
0,524698-55-3,
0,72458-12-9,
0,124673-58-1,
0,53925-29-4,
0,4154-44-3,
0,74514-36-6,
0,645-65-8,PRJKNHOMHKJCEJ-UHFFFAOYSA-N
0,17598-02-6,CPTJXGLQLVPIGP-UHFFFAOYSA-N
0,88143-06-0,
0,196092-27-0,
0,7380-44-1,HVUBHXRYARBAGR-UHFFFAOYSA-N
0,133813-24-8,
0,29774-12-7,JGUNZIWGNMQSBM-UINYOVNOSA-N
0,102227-61-2,
0,111900-39-1,
0,7299-41-4,
0,850355-09-8,
0,103102-91-6,
0,78987-26-5,YWPAUAPPLXSIDN-SUZRTUOYSA-N
0,188440-69-9,
0,38274-00-9,
0,79331-54-7,
0,863782-68-7,
0,24897-74-3,PFMNFSXMCRSYMU-UHFFFAOYSA-N
0,109181-77-3,
0,186541-72-0,
0,87174-91-2,
0,849818-23-1,
0,308106-59-4,
0,122089-28-5,PHUXLMFYGOIQKL-UHFFFAOYSA-N
0,1008376-86-0,
0,176385-05-0,
0,765949-92-6,
0,445461-85-8,
0,539851-46-2,
0,86918-97-0,
0,55012-01-6,
0,54081-47-9,
0,1182713-59-2,
0,63566-61-0,
0,233608-98-5,
0,113473-19-1,
0,100664-33-3,
0,85-23-4,GFAZBXKENDSJEB-UHFFFAOYSA-N
0,168324-02-5,
0,655231-91-7,
0,"32507-61-2,30880-56-9",
0,130396-70-2,
0,723-78-4,TYGYPIIOOQNWBU-ZVRIXJHSSA-N
0,73436-46-1,
0,135308-88-2,
0,194609-62-6,
0,220437-49-0,
0,479201-57-5,
0,53846-49-4,
0,115356-04-2,
0,81132-44-7,CDUUKBXTEOFITR-SCSAIBSYSA-N
0,85-91-6,GVOWHGSUZUUUDR-UHFFFAOYSA-N
0,36437-90-8,
0,96658-19-4,
0,1160917-21-4,
0,69787-63-9,
0,5908-63-4,
0,115610-53-2,
0,28283-84-3,IFNAQIAMTNJLIF-UHFFFAOYSA-N
0,220785-05-7,
0,1192037-17-4,
0,141238-28-0,
0,20016-72-2,
0,151590-53-3,
0,115547-12-1,
0,6040-10-4,
0,74421-18-4,
0,1042045-39-5,
0,377047-97-7,
0,124724-98-7,
0,147396-02-9,
0,101-41-7,CRZQGDNQQAALAY-UHFFFAOYSA-N
0,4567-33-3,UPJFTVFLSIQQAV-KOLCDFICSA-N
0,53859-11-3,
0,156-86-5,QUOGESRFPZDMMT-YFKPBYRVSA-N
0,713503-93-6,
0,366452-81-5,
0,263026-22-8,
0,90139-11-0,
0,150148-82-6,
0,93452-25-6,
0,118498-90-1,HNIKNQLZTDKDEB-JVSQKCCUSA-N
0,107585-62-6,
0,33464-71-0,LWYAMIUSVGPFKS-CGLYQLBNSA-N
0,66163-76-6,YLSPFNUVVOKJDF-UHFFFAOYSA-N
0,105-57-7,DHKHKXVYLBGOIT-UHFFFAOYSA-N
0,306997-43-3,
0,6822-63-5,QEFLZWOIQICVRH-VNHYZAJKSA-N
0,264229-81-4,
0,297156-97-9,
0,56974-17-5,
0,55854-89-2,QHTFEANXLNNBOX-UHFFFAOYSA-N
0,71-36-3,LRHPLDYGYMQRHN-UHFFFAOYSA-N
0,55520-89-3,
0,946131-60-8,
0,28230-81-1,BPUNWVGCTMEMKQ-UHFFFAOYSA-N
0,71327-57-6,OZQWWKNRYQISEO-ZGOJTZKKSA-N
0,85769-34-2,
0,108102-51-8,CEVCTNCUIVEQOY-UHFFFAOYSA-N
0,200264-70-6,
0,70219-84-0,
0,1990-01-8,FJHVIRYYVWNHSM-FOSMHHDRSA-N
0,71060-21-4,
0,807342-47-8,
0,370562-41-7,
0,22608-11-3,HJTVQHVGMGKONQ-LUZURFALSA-N
0,148810-27-9,
0,139035-23-7,
0,886438-48-8,
0,59742-05-1,
0,84765-49-1,
0,1146097-25-7,
0,70855-58-2,
0,461052-96-0,
0,78876-29-6,
0,674774-84-6,
0,64326-17-6,
0,3443-57-0,
0,254876-72-7,
0,131652-25-0,
0,206055-52-9,
0,1626348-25-1,
0,17990-20-4,
0,61521-74-2,UMJZMTPNAOFXKT-XOBRGWDASA-N
0,361444-40-8,
0,193604-56-7,
0,256459-11-7,
0,80844-79-7,
0,84638-53-9,
0,94285-21-9,AELVNGRVQZQCDD-UHFFFAOYSA-N
0,24514-86-1,BYKYTXUAKJDVPV-UHFFFAOYSA-N
0,513-20-2,MDDYCNAAAZKNAJ-UHFFFAOYSA-N
0,116085-00-8,JQLDCCVJKRQUNE-ZREKMMHESA-N
0,20194-55-2,
0,369367-32-8,
0,167559-23-1,
0,68160-75-8,
0,53298-81-0,
0,80765-85-1,
0,82793-02-0,PPWWANBMWAQXLQ-FZARMGOESA-N
0,540754-01-6,
0,97915-34-9,
0,55708-39-9,
0,262274-12-4,
0,59781-40-7,
0,123064-91-5,PDESZTFOYLDOBQ-UHFFFAOYSA-N
0,162411-67-8,
0,23944-24-3,
0,444334-69-4,
0,85269-22-3,FHJXKTOXQHRDTL-GXDHUFHOSA-N
0,310897-84-8,
0,18444-66-1,NDYMQXYDSVBNLL-MUYMLXPFSA-N
0,109679-44-9,
0,109031-03-0,
0,10473-40-2,
0,73041-74-4,
0,1159579-97-1,
0,71866-93-8,
0,917473-70-2,
0,159278-74-7,
0,126705-51-9,
0,106982-91-6,
0,290347-38-5,
0,689257-70-3,
0,956103-73-4,
0,524067-24-1,
0,6124-79-4,ZZEYQBNQZKUWKY-UHFFFAOYSA-N
0,4880-88-0,WYJAPUKIYAZSEM-MOPGFXCFSA-N
0,256415-42-6,
0,292862-77-2,
0,250643-36-8,
0,80995-97-7,SEZLYIWMVRUIKT-SECBINFHSA-N
0,52940-12-2,NTGIIKCGBNGQAR-UHFFFAOYSA-N
0,156281-30-0,
0,639084-84-7,
0,178405-55-5,
0,907579-87-7,
0,85687-90-7,
0,484013-29-8,
0,1207640-60-5,
0,960223-83-0,
0,132839-31-7,
0,252958-43-3,
0,1174920-55-8,
0,149637-00-3,
0,68392-60-9,
0,17237-68-2,
0,82375-30-2,ZORKKCARNQAZRJ-YHEJMRRESA-N
0,1626348-26-2,
0,866494-88-4,
0,131622-60-1,
0,2121-12-2,HKIJKEFVQKXWGW-UHFFFAOYSA-N
0,383414-97-9,
0,68520-67-2,
0,86825-87-8,
0,543698-80-2,
0,162382-67-4,
0,35079-43-7,VFZYLYJWCROVLO-HIFRSBDPSA-N
0,60077-59-0,
0,89945-79-9,
0,211229-82-2,
0,151676-94-7,
0,592-77-8,OTTZHAVKAVGASB-HWKANZROSA-N
0,24583-54-8,
0,6795-16-0,RHGQIWVTIHZRLI-UHFFFAOYSA-N
0,54632-04-1,ZPTSRWNMMWXEHX-KCQAQPDRSA-N
0,348111-42-2,
0,135618-16-5,
0,939972-79-9,
0,169238-57-7,
0,177745-52-7,
0,64657-20-1,WPDITXOBNLYZHH-BKHSYUBZSA-N
0,22489-40-3,LJFIDWTVIFBAAF-ZMRCNFHJSA-N
0,262296-23-1,
0,72363-47-4,BVKOTAZOMFVYMH-YBCLPTENSA-N
0,175554-12-8,
0,167875-43-6,
0,441772-65-2,
0,169790-22-1,
0,499121-43-6,
0,82748-86-5,
0,625437-88-9,
0,158753-18-5,
0,125140-33-2,
0,138087-43-1,
0,1056678-05-7,
0,769120-41-4,
0,213276-08-5,
0,93012-79-4,
0,2550-26-7,AKGGYBADQZYZPD-UHFFFAOYSA-N
0,151178-05-1,
0,496-07-1,
0,194021-62-0,
0,74646-28-9,
0,107602-53-9,
0,184587-25-5,
0,113282-37-4,
0,21966-93-8,
0,156012-92-9,
0,55027-78-6,
0,67880-32-4,HJFXJURSUUYZPR-GDVLXBNMSA-N
0,802884-14-6,
0,78779-58-5,KMWVJRBQGMUMID-CIASJWMASA-N
0,211995-74-3,
0,3296-11-5,GNRVDDAXIDKEFJ-QASJIEDTSA-N
0,170708-87-9,
0,677723-05-6,
0,60149-05-5,
0,468757-36-0,
0,114977-28-5,ZDZOTLJHXYCWBA-VCVYQWHSSA-N
0,460090-66-8,
0,2292-20-8,HUIJAZQRYSCNED-UHFFFAOYSA-N
0,1213702-92-1,
0,2016024-49-8,
0,106009-67-0,
0,24159-07-7,FWVHWDSCPKXMDB-LSDHHAIUSA-N
0,80902-43-8,ITGHDQWXSGBIFJ-UHFFFAOYSA-N
0,603995-08-0,
0,466-46-6,
0,468732-41-4,
0,259099-38-2,
0,10207-79-1,
0,1174550-74-3,
0,56927-09-4,
0,268541-23-7,
0,234761-00-3,
0,66389-07-9,
0,284493-49-8,
0,247046-14-6,
0,180468-71-7,
0,184885-07-2,
0,249285-60-7,
0,498-81-7,UODXCYZDMHPIJE-UHFFFAOYSA-N
0,72363-48-5,BPFQGYYSWWQTFO-VIMWNUOGSA-N
0,129280-35-9,
0,302928-70-7,
0,253351-27-8,
0,386277-84-5,
0,851983-04-5,
0,16051-25-5,
0,760984-38-1,
0,874332-42-0,
0,126585-86-2,
0,20085-91-0,
0,207447-74-3,
0,128741-22-0,
0,28699-16-3,
0,333333-23-6,
0,70056-55-2,
0,96602-64-1,
0,142449-94-3,
0,35878-40-1,
0,1186496-63-8,
0,155969-74-7,
0,861840-99-5,
0,189156-41-0,
0,3187-52-8,VVPGAJNPGZZNBM-SJORKVTESA-N
0,1192770-48-1,
0,41268-41-1,
0,14009-71-3,BCTBAGTXFYWYMW-UHFFFAOYSA-N
0,2034-74-4,ICFXJOAKQGDRCT-ZIHMWMKCSA-N
0,1290140-58-7,
0,79339-34-7,
0,75088-80-1,FGJIDQWRRLDGDB-CPIXEKRISA-N
0,113201-68-6,
0,64756-87-2,
0,139687-24-4,
0,131989-86-1,
0,288094-80-4,
0,252917-47-8,
0,2315-13-1,
0,340008-65-3,
0,11005-70-2,QWNHCYWCKDKDMK-RCGKHZRRSA-N
0,750643-00-6,
0,128530-00-7,
0,372955-16-3,
0,83-66-9,SUAUILGSCPYJCS-UHFFFAOYSA-N
0,19447-29-1,LXKRETAGISZJAD-UHFFFAOYSA-N
0,128321-88-0,
0,543724-08-9,
0,172428-47-6,
0,126398-85-4,
0,18209-21-7,
0,499099-53-5,
0,178405-40-8,
0,197227-39-7,
0,240811-09-0,
0,449750-26-9,
0,71417-50-0,
0,19912-61-9,VMDXHYHOJPKFEK-IAVOFVOCSA-N
0,185844-70-6,
0,167427-27-2,
0,57396-72-2,
0,20300-49-6,
0,4023-65-8,GTZCVFVGUGFEME-HNQUOIGGSA-N
0,289893-82-9,
0,116965-35-6,
0,922192-68-5,
0,182966-44-5,
0,86588-85-4,
0,84507-58-4,
0,385764-61-4,
0,76129-90-3,
0,15071-56-4,TXEFUSAHPIYZHD-UHFFFAOYSA-N
0,145826-28-4,
0,455255-22-8,
0,156009-81-3,
0,1190213-82-1,
0,62414-95-3,NRTYQRNSFIFOAX-PYAUPWOWSA-N
0,104696-10-8,
0,221001-70-3,
0,165337-71-3,
0,71609-78-4,KLZURCUGZWEIAU-UHFFFAOYSA-N
0,89289-92-9,
0,529-51-1,RJBAXROZAXAEEM-UHFFFAOYSA-N
0,313351-09-6,
0,217177-16-7,
0,99305-20-1,
0,183195-98-4,
0,920758-09-4,
0,879897-42-4,
0,110267-44-2,
0,433334-40-8,
0,107390-16-9,
0,158758-41-9,
0,3671-38-3,MBWUSSKCCUMJHO-GZRKDDAFSA-N
0,1334513-72-2,
0,57684-36-3,
0,212513-36-5,
0,197787-20-5,
0,1273182-78-7,
0,106-46-7,OCJBOOLMMGQPQU-UHFFFAOYSA-N
0,151063-29-5,
0,97565-45-2,
0,208764-50-5,
0,123914-48-7,CEVWVTGBJBHAMO-CLAHSXSESA-N
0,110-86-1,JUJWROOIHBZHMG-UHFFFAOYSA-N
0,73615-75-5,
0,224623-25-0,
0,162478-50-4,
0,35997-23-0,
0,1937316-64-7,
0,27762-99-8,
0,840524-67-6,
0,910212-91-8,
0,612057-32-6,
0,82460-75-1,OCELUFZNLBUKGF-UHFFFAOYSA-N
0,308141-55-1,
0,1035606-24-6,
0,4315-88-2,ZMMIEHPFMMRMMN-XVNBXDOJSA-N
0,1133940-11-0,
0,53254-78-7,
0,1286196-13-1,
0,486444-26-2,
0,906794-54-5,
0,372967-08-3,
0,905704-08-7,
0,166321-98-8,
0,472-62-8,
0,98391-38-9,
0,193402-66-3,
0,38950-94-6,
0,111-82-0,UQDUPQYQJKYHQI-UHFFFAOYSA-N
0,401479-30-9,
0,118373-81-2,ATHQCOUEZPBNLP-JWYJDYCQSA-N
0,359828-21-0,
0,956103-75-6,
0,31030-39-4,
0,38750-01-5,
0,13291-80-0,
0,73584-61-9,
0,4253-89-8,LZAZXBXPKRULLB-UHFFFAOYSA-N
0,121825-53-4,
0,1137584-38-3,
0,138590-96-2,
0,152433-77-7,
0,350586-56-0,
0,667-92-5,LBLPBDUCKUHMIA-UHFFFAOYSA-N
0,110309-27-8,
0,76556-05-3,
0,851319-98-7,
0,886450-78-8,
0,5457-70-5,ASETYIALRXDVDF-UHFFFAOYSA-N
0,1872403-23-0,
0,65615-47-6,
0,54911-13-6,
0,1000070-69-8,
0,13894-63-8,GFUGBRNILVVWIE-AATRIKPKSA-N
0,72738-01-3,
0,66107-38-8,
0,503-44-6,
0,53382-71-1,
0,53538-30-0,
0,851868-64-9,
0,56632-84-9,
0,1100362-80-8,
0,156848-79-2,
0,674299-89-9,
0,321154-77-2,
0,133397-71-4,
0,503606-30-2,
0,1345545-11-0,
0,6753-23-7,
0,477529-69-4,
0,2179-57-9,PFRGXCVKLLPLIP-UHFFFAOYSA-N
0,59996-09-7,
0,610786-38-4,
0,168009-95-8,
0,528815-55-6,
0,55856-53-6,
0,473911-37-4,
0,74635-71-5,
0,2288-32-6,JJUIEUVEXJLADW-FUMFZKGCSA-N
0,952671-88-4,
0,120-92-3,BGTOWKSIORTVQH-UHFFFAOYSA-N
0,520-43-4,
0,182265-17-4,
0,180005-28-1,
0,123442-26-2,RUJHFBFKZCYVLZ-ROSPJSJWSA-N
0,78012-26-7,
0,123693-86-7,
0,423765-30-4,
0,334475-78-4,
0,539826-42-1,
0,949569-38-4,
0,32199-38-5,
0,261948-96-3,
0,116988-01-3,
0,1107631-56-0,
0,26429-10-7,
0,6466-67-7,FZYIWDQVFMUXPW-UHFFFAOYSA-N
0,13796-42-4,
0,58890-33-8,CSPPPXQLLNDWIT-UHFFFAOYSA-N
0,213198-34-6,
0,173356-77-9,
0,590-66-9,QEGNUYASOUJEHD-UHFFFAOYSA-N
0,1121-66-0,WZCRDVTWUYLPTR-UHFFFAOYSA-N
0,680572-57-0,
0,17245-27-1,
0,53198-14-4,
