,CAS ID,InChIKey
0,166736-13-6,
0,53526-63-9,
0,1041464-43-0,
0,460730-18-1,
0,77263-10-6,
0,177794-39-7,
0,133342-91-3,
0,139742-11-3,
0,21722-25-8,
0,290809-57-3,
0,937803-41-3,
0,72437-64-0,
0,17600-99-6,
0,70709-67-0,
0,364321-04-0,
0,107390-53-4,
0,19605-75-5,
0,72059-02-0,
0,117210-04-5,
0,142750-23-0,KXBWVUQZNQMUBZ-UHFFFAOYSA-N
0,934760-60-8,
0,25001-57-4,ANFSXHKDCKWWDB-UHFFFAOYSA-N
0,248949-49-7,
0,259873-53-5,
0,4173-44-8,PRNUCJKOERXADE-YLNKAEQOSA-N
0,107196-18-9,
0,1034604-51-7,
0,549-10-0,
0,151592-70-0,
0,17081-51-5,
0,160920-59-2,
0,66537-42-6,PBMHTGOFWRRJFS-PFFFPCNUSA-N
0,84002-60-8,
0,853915-60-3,
0,1181224-13-4,
0,139328-80-6,
0,22150-96-5,
0,1105703-78-3,
0,246168-38-7,
0,41917-45-7,
0,485-91-6,HYBRYAPKQCZIAE-UHFFFAOYSA-N
0,112823-71-9,
0,121340-61-2,
0,1008094-71-0,
0,110189-02-1,
0,272457-32-6,
0,1016987-87-3,
0,2305-25-1,LYRIITRHDCNUHV-UHFFFAOYSA-N
0,31617-35-3,
0,24703-29-5,
0,98006-94-1,
0,84886-56-6,
0,949933-04-4,
0,922149-09-5,
0,83159-18-6,
0,166020-15-1,
0,1012064-98-0,
0,1857-26-7,YFVNQUXNYCREJW-UHFFFAOYSA-N
0,209533-24-4,
0,250653-49-7,
0,115031-67-9,
0,875534-04-6,
0,52691-07-3,
0,130430-92-1,
0,263393-84-6,
0,208183-22-6,
0,115332-90-6,
0,886450-77-7,
0,1261240-29-2,
0,215178-30-6,
0,81558-03-4,
0,251909-54-3,
0,125289-87-4,
0,463342-35-0,
0,475109-05-8,
0,14882-94-1,AWMHMGFGCLBSAY-UHFFFAOYSA-N
0,174592-17-7,
0,32450-00-3,
0,247116-45-6,
0,1259-85-4,
0,148335-06-2,
0,69219-46-1,
0,20675-51-8,UVOLYTDXHDXWJU-UHFFFAOYSA-N
0,190520-36-6,
0,34135-61-0,
0,108909-02-0,
0,487-58-1,AOHCBEAZXHZMOR-ZDUSSCGKSA-N
0,142542-84-5,
0,88418-47-7,
0,913059-58-2,
0,57960-04-0,
0,73354-23-1,
0,172104-06-2,
0,597578-57-9,
0,4382-02-9,
0,41515-76-8,
0,105330-52-7,
0,5096-71-9,UUURWWVPMHAACP-KYJUHHDHSA-N
0,849551-36-6,
0,1023335-96-7,
0,905946-72-7,
0,246252-03-9,
0,740-33-0,SIVAITYPYQQYAP-UHFFFAOYSA-N
0,167934-03-4,
0,143986-30-5,VWQASRWQZBVNEI-KLBPJQLPSA-N
0,86022-78-8,
0,876313-92-7,
0,602331-39-5,
0,622851-66-5,
0,93-28-7,SCCDQYPEOIRVGX-UHFFFAOYSA-N
0,97230-49-4,
0,56881-46-0,
0,1159493-97-6,
0,714231-29-5,
0,160809-60-9,
0,174867-68-6,
0,83217-82-7,
0,135905-48-5,
0,1193603-17-6,
0,14259-46-2,HXTFHSYLYXVTHC-AJHDJQPGSA-N
0,155740-03-7,JAANJQNFIJSRTK-KYRPIRIWSA-N
0,115404-54-1,
0,19123-62-7,
0,1256447-62-7,
0,481-37-8,PHMBVCPLDPDESM-RLXKETGRSA-N
0,125675-20-9,
0,60585-84-4,
0,134981-91-2,
0,55466-05-2,
0,543698-83-5,
0,720666-98-8,
0,749916-93-6,
0,78417-27-3,
0,740803-69-4,
0,960511-19-7,
0,190275-50-4,
0,1103917-45-8,
0,550-90-3,JYIJIIVLEOETIQ-ZOBORPQBSA-N
0,52483-07-5,
0,902136-20-3,
0,40433-82-7,
0,57103-57-8,YIFYYPKWOQSCRI-AZUAARDMSA-N
0,102490-65-3,QKEDJCCCNZWOBS-UHFFFAOYSA-N
0,29041-35-8,SYTRJRUSWMMZLV-VQGWEXQJSA-N
0,1668-08-2,SXZYCXMUPBBULW-VRUJNKQUSA-N
0,171204-46-9,
0,52718-05-5,
0,78853-98-2,
0,138-53-4,ZKSZEJFBGODIJW-MXNNCRBYSA-N
0,299203-53-5,
0,68776-17-0,
0,116-30-3,VWXMLZQUDPCJPL-ZDHAIZATSA-N
0,1213780-74-5,
0,148440-62-4,
0,380847-41-6,
0,865095-57-4,
0,1098-92-6,
0,664351-47-7,
0,131989-90-7,
0,857843-07-3,
0,314-50-1,FKCRAVPPBFWEJD-XVFCMESISA-N
0,56942-57-5,
0,1165808-43-4,
0,84870-54-2,
0,37006-36-3,NUVAJKJDTZTFLK-KPSOQAITSA-N
0,898827-01-5,
0,173792-63-7,
0,427898-95-1,
0,179632-33-8,
0,150901-10-3,
0,114333-58-3,MUTZYCDRKHRPOI-FAXZPQNASA-N
0,1011289-22-7,
0,10031-88-6,RKQKOUYEJBHOFR-VQHVLOKHSA-N
0,167101-66-8,
0,201463-36-7,
0,124902-19-8,
0,129436-92-6,
0,31660-87-4,XRVAIZXSTVHRLJ-NKKLYZDQSA-N
0,1030609-88-1,
0,119002-88-9,
0,870555-68-3,
0,449729-74-2,
0,125850-38-6,
0,99694-87-8,
0,824947-79-7,
0,139508-73-9,DLVJMFOLJOOWFS-LMSNBXBHSA-N
0,2896-91-5,
0,3443-84-3,
0,73484-05-6,
0,118627-52-4,
0,200133-67-1,
0,27625-86-1,
0,577705-63-6,
0,38366-03-9,
0,646-01-5,CAOMCZAIALVUPA-UHFFFAOYSA-N
0,198129-95-2,
0,53755-04-7,PMKQSEYPLQIEAY-YWNRKNDBSA-N
0,62345-87-3,
0,132537-17-8,
0,123154-44-9,
0,108657-51-8,
0,567-75-9,YDWYMAHAWHBPPT-UHFFFAOYSA-N
0,101622-79-1,
0,18058-50-9,GLNRAZLQBMAROT-UHFFFAOYSA-N
0,106982-89-2,
0,60456-21-5,
0,19587-41-8,SLGWGPQWJRVPAD-BOCAEJFZSA-N
0,111316-17-7,
0,62948-58-7,DSIMUNJDGBYLQE-NGZMAJMFSA-N
0,4674-50-4,WTOYNNBCKUYIKC-UHFFFAOYSA-N
0,172617-98-0,
0,798567-13-2,
0,112766-69-5,
0,151455-30-0,
0,61755-72-4,
0,142796-22-3,
0,73696-08-9,
0,288248-45-3,
0,139742-10-2,
0,238088-78-3,
0,838845-08-2,
0,1035531-25-9,
0,194242-88-1,
0,24778-48-1,
0,1732-10-1,DRUKNYVQGHETPO-UHFFFAOYSA-N
0,128532-95-6,
0,17651-61-5,ARANEVHRNOGYRH-BBNLJEPRSA-N
0,243448-72-8,
0,721443-90-9,
0,155662-28-5,
0,119736-83-3,JLWFCPLXNANORV-UHFFFAOYSA-N
0,151283-37-3,
0,66559-24-8,
0,603-61-2,FPLMIPQZHHQWHN-UHFFFAOYSA-N
0,117230-35-0,
0,168647-45-8,
0,62008-04-2,GCGWIVLWDZJIGO-CFGFJSJZSA-N
0,833485-21-5,
0,39276-09-0,
0,1173892-12-0,
0,98776-20-6,
0,362491-41-6,
0,220857-04-5,
0,173268-23-0,
0,815578-08-6,
0,262852-69-7,
0,220358-68-9,
0,2719-61-1,VRPRIAVYSREHAN-UHFFFAOYSA-N
0,13293-85-1,
0,134515-63-2,
0,114916-02-8,
0,876610-27-4,
0,14221-85-3,
0,96158-13-3,
0,118555-92-3,
0,625081-41-6,
0,75423-03-9,
0,331433-08-0,
0,184362-10-5,
0,132831-05-1,
0,1668-85-5,
0,1309606-42-5,
0,929695-89-6,
0,74311-15-2,
0,142998-46-7,
0,371195-23-2,
0,158437-63-9,
0,1033415-01-8,
0,51589-67-4,
0,151625-77-3,
0,58471-11-7,
0,745031-66-7,
0,952579-35-0,
0,57609-68-4,DNBWHNVLJOVDJI-UHFFFAOYSA-N
0,1232-43-5,
0,95908-33-1,
0,111536-15-3,
0,122585-70-0,
0,7296-15-3,
0,131959-62-1,
0,6563-47-9,
0,192572-94-4,
0,14270-72-5,
0,32507-66-7,
0,53766-52-2,
0,863023-88-5,
0,486-53-3,CGGAHJGHSHWGLE-WJQMWINMSA-N
0,52249-85-1,
0,1160839-96-2,
0,590-35-2,CXOWYJMDMMMMJO-UHFFFAOYSA-N
0,77-54-3,HQKQRXZEXPXXIG-GXTNNVKYSA-N
0,1621625-98-6,
0,174423-37-1,
0,172670-12-1,
0,115806-87-6,
0,127032-74-0,
0,94132-25-9,
0,91147-20-5,MFWOOIANDMHWSJ-UHFFFAOYSA-N
0,6877-25-4,DCYAJVOKJAFSES-UHFFFAOYSA-N
0,1269766-62-2,
0,2197992-88-2,
0,1197990-82-1,
0,113201-66-4,
0,853322-88-0,
0,160262-43-1,
0,17172-93-9,
0,70617-29-7,
0,160433-50-1,
0,749849-58-9,
0,252238-41-8,
0,83725-28-4,
0,119459-71-1,
0,70509-79-4,
0,170661-70-8,
0,3738-01-0,HTUIKPYRGODLDO-VNBZBWLYSA-N
0,943021-91-8,
0,2488351-13-7,
0,151676-47-0,
0,74545-34-9,
0,127054-49-3,
0,946409-16-1,
0,218155-40-9,
0,509-18-2,JVBLTQQBEQQLEV-YAEAOFIFSA-N
0,58546-19-3,HYUWBRLXQLHDHD-SFECIVCUSA-N
0,149560-81-6,
0,1621607-92-8,
0,67988-04-9,
0,109163-62-4,
0,850659-38-0,
0,265662-38-2,
0,852361-66-1,
0,28808-62-0,XYYAFLHHHZVPRN-GXTWGEPZSA-N
0,165053-72-5,
0,905979-91-1,
0,290354-00-6,
0,582315-55-7,
0,38226-98-1,
0,123-68-2,RCSBILYQLVXLJG-UHFFFAOYSA-N
0,147793-93-9,
0,84-65-1,RZVHIXYEVGDQDX-UHFFFAOYSA-N
0,40451-67-0,
0,146713-97-5,
0,148225-37-0,
0,88192-98-7,MHYAUZGPOFPRQM-JNZIYJEQSA-N
0,119065-92-8,
0,860797-75-7,
0,50886-58-3,
0,891476-86-1,
0,241130-84-7,
0,864974-50-5,
0,350593-33-8,
0,242470-97-9,
0,474816-84-7,
0,79473-23-7,
0,66855-60-5,
0,63026-58-4,
0,157376-71-1,
0,95599-43-2,
0,1173928-62-5,
0,281655-19-4,
0,42900-82-3,
0,22391-22-6,
0,323578-17-2,
0,36801-69-1,
0,6686-70-0,XIYSEKITPHTMJT-UHFFFAOYSA-N
0,934-34-9,YEDUAINPPJYDJZ-UHFFFAOYSA-N
0,21671-00-1,
0,630095-64-6,
0,72463-81-1,
0,63861-11-0,
0,933463-04-8,
0,850894-53-0,
0,3184-74-5,
0,119234-03-6,
0,58210-35-8,
0,929907-57-3,
0,72247-83-7,
0,131559-50-7,
0,514-49-8,
0,81373-87-7,
0,289044-62-8,
0,61262-81-5,WSWHSHJDUZRVPR-UHFFFAOYSA-N
0,918802-66-1,
0,57605-80-8,RIVKDDXPCFBMOV-WITOTENYSA-N
0,76706-63-3,
0,485-42-7,MZPIHWYCJUPOFB-UHFFFAOYSA-N
0,160663-83-2,
0,287474-28-6,
0,117-02-2,IRZTUXPRIUZXMP-UHFFFAOYSA-N
0,73484-15-8,
0,870555-67-2,
0,54676-60-7,
0,1207847-80-0,
0,56377-68-5,
0,1020560-31-9,
0,486998-53-2,
0,60449-48-1,
0,120-29-6,CYHOMWAPJJPNMW-UHFFFAOYSA-N
0,505-48-6,TYFQFVWCELRYAO-UHFFFAOYSA-N
0,193806-40-5,
0,71117-97-0,
0,130918-25-1,
0,849215-96-9,
0,115610-35-0,
0,6451-67-8,YTZIQRTXKBDFKM-HOTGVXAUSA-N
0,1039363-84-2,
0,59742-39-1,
0,7724-76-7,USVMJSALORZVDV-SDBHATRESA-N
0,109437-82-3,
0,123695-67-0,
0,174423-24-6,
0,74696-01-8,
0,508-04-3,
0,295342-60-8,
0,74483-60-6,YZJARFWVCIXVDT-DVORTUFPSA-N
0,87035-67-4,ZBTOEEFERPMYTH-UHFFFAOYSA-N
0,477-60-1,NGZXDRGWBULKFA-NSOVKSMOSA-N
0,261785-64-2,
0,34107-35-2,
0,178600-68-5,
0,83161-55-1,
0,51103-58-3,
0,221347-29-1,
0,485807-96-3,
0,115330-91-1,
0,129502-54-1,
0,18104-26-2,
0,38963-95-0,
0,869669-58-9,
0,947395-51-9,
0,6432-67-3,
0,68007-24-9,
0,139742-12-4,
0,60-32-2,SLXKOJJOQWFEFD-UHFFFAOYSA-N
0,58005-25-7,JPJKITSCFHYWLR-YQYKVWLJSA-N
0,914294-43-2,
0,93322-39-5,
0,777855-51-3,
0,60409-51-0,RNNVXCSFOWGBQP-MWTIQZJTSA-N
0,176950-36-0,
0,71052-05-6,
0,183554-17-8,
0,205116-59-2,
0,256459-40-2,
0,76-09-5,IVDFJHOHABJVEH-UHFFFAOYSA-N
0,196090-45-6,
0,864656-77-9,
0,18161-95-0,
0,4208-13-3,
0,1020560-19-3,
0,356055-65-7,
0,124888-94-4,
0,487010-46-8,
0,91925-95-0,
0,6620-00-4,WQBNGXOJBVBQKP-SUIOEDAWSA-N
0,56505-80-7,QBDCOUHKEVYWLO-UHFFFAOYSA-N
0,620-14-4,ZLCSFXXPPANWQY-UHFFFAOYSA-N
0,152100-01-1,
0,73565-59-0,
0,50439-50-4,
0,214349-99-2,
0,4478-93-7,SUVMJBTUFCVSAD-UHFFFAOYSA-N
0,862699-53-4,
0,15622-69-2,
0,53822-97-2,
0,78513-80-1,
0,172837-74-0,
0,497931-66-5,
0,161405-93-2,
0,155645-75-3,
0,506-51-4,TYWMIZZBOVGFOV-UHFFFAOYSA-N
0,18646-15-6,
0,202535-10-2,
0,87893-11-6,
0,35891-70-4,ZZIKIHCNFWXKDY-GNTQXERDSA-N
0,86989-08-4,
0,72058-36-7,
0,2345-26-8,OGJYXQFXLSCKTP-UKTHLTGXSA-N
0,92356-06-4,
0,53098-66-1,
0,468-36-0,
0,645394-14-5,
0,202657-29-2,
0,201338-45-6,AMKORUFKJJIBRU-GIDNPQMSSA-N
0,195609-89-3,
0,882673-18-9,
0,194851-84-8,KVKRFLVYJLIZFD-NULGCWPKSA-N
0,164124-38-3,
0,101622-77-9,
0,2236-60-4,HNXQXTQTPAJEJL-UHFFFAOYSA-N
0,1106930-29-3,
0,520-33-2,AIONOLUJZLIMTK-AWEZNQCLSA-N
0,1404-62-2,JAQJQYMDHBSCKO-ARLDKPGKSA-N
0,39546-75-3,
0,115531-79-8,
0,54522-52-0,HSSJYSJXBOCKQM-LXNCCRCLSA-N
0,267668-10-0,
0,6807-83-6,VGSYCWGXBYZLLE-QEEQPWONSA-N
0,50773-29-0,
0,67996-31-0,
0,85915-70-4,OZOUTQJDMGSCPN-UHFFFAOYSA-N
0,472-73-1,DHHWDJUUTBWANN-WUEUEEBUSA-N
0,328059-72-9,
0,112-88-9,CCCMONHAUSKTEQ-UHFFFAOYSA-N
0,4871-90-3,AEQDXSFIHGWHDV-XPGAZNKBSA-N
0,16054-73-2,
0,148152-15-2,
0,27567-66-4,
0,93929-99-8,
0,77026-83-6,
0,377090-32-9,
0,372170-94-0,
0,825651-70-5,
0,885328-74-5,
0,247050-84-6,
0,56522-15-7,FCLYKYQBTSMTJB-RZPKCTKSSA-N
0,86849-69-6,
0,222850-18-2,
0,221456-94-6,
0,84323-36-4,JQVMODDCULNOHN-UHFFFAOYSA-N
0,930087-41-5,
0,212516-42-2,
0,1026775-76-7,
0,76679-60-2,
0,532391-62-1,
0,18530-03-5,
0,143236-04-8,
0,18649-93-9,GBJKHDVRXAVITG-DXYWBWDESA-N
0,13360-65-1,WHMWOHBXYIZFPF-UHFFFAOYSA-N
0,10208-55-6,
0,10178-32-2,
0,1107614-75-4,
0,622371-29-3,
0,30937-16-7,CVMFAOXHGIFMQV-BVXNWBLKSA-N
0,39012-05-0,
0,153840-75-6,
0,22553-66-8,IGJIZPZJCAPPBP-YQCBVSTRSA-N
0,128573-77-3,
0,118441-83-1,
0,302944-05-4,
0,1891-45-8,BBAMLNIPVMLTSQ-VNHYZAJKSA-N
0,16714-84-4,
0,80418-25-3,
0,"56058-69-6,56058-70-9",
0,110065-75-3,
0,1004988-75-3,
0,128230-24-0,
0,2488762-22-5,
0,84393-25-9,
0,11034-34-7,
0,6035-49-0,RAYQKHLZHPFYEJ-UHFFFAOYSA-N
0,1025022-59-6,
0,671781-82-1,
0,79849-79-9,
0,22012-97-1,
0,139954-00-0,KIAKLFLISZCITK-DUYCYYQJSA-N
0,864962-34-5,
0,442201-58-3,
0,85395-95-5,
0,3512-87-6,YILKZADAWNUTTB-HWIVZZNESA-N
0,126876-27-5,
0,422508-83-6,
0,132075-36-6,
0,5113-87-1,TWCNAXRPQBLSNO-UWVGGRQHSA-N
0,87562-08-1,
0,507-79-9,YLWAQARRNQVEHD-IEGACIPQSA-N
0,159194-99-7,
0,77877-69-1,
0,111509-39-8,
0,651306-82-0,
0,100343-61-1,
0,173792-75-1,
0,60317-54-6,HXATVKDSYDWTCX-UHFFFAOYSA-N
0,142502-50-9,
0,101622-90-6,
0,541511-99-3,
0,125201-08-3,
0,162478-51-5,
0,487021-50-1,
0,113235-89-5,
0,71609-02-4,
0,125140-07-0,
0,92446-23-6,
0,277316-77-5,
0,221290-77-3,
0,100648-42-8,
0,180005-30-5,
0,502-65-8,OAIJSZIZWZSQBC-GYZMGTAESA-N
0,5986-49-2,QWRTXOOFEHOROQ-UHFFFAOYSA-N
0,851319-99-8,
0,119979-34-9,MVUXVKWQCKGLNW-IQJYUAOFSA-N
0,3566-99-2,ARXPDHLVDOYIPX-UHFFFAOYSA-N
0,7163-44-2,
0,199741-02-1,
0,932018-32-1,
0,477-35-0,
0,100215-73-4,
0,93195-33-6,
0,86631-21-2,
0,10074-18-7,OBQMLSFOUZUIOB-SHUUEZRQSA-N
0,190957-44-9,
0,70629-76-4,
0,1056-57-1,
0,267003-05-4,
0,413597-02-1,
0,80450-23-3,
0,116384-14-6,
0,77182-66-2,
0,67913-17-1,
0,125289-69-2,
0,275356-49-5,
0,94073-09-3,
0,109062-00-2,
0,3299-32-9,HLEXJAVJCZLRTH-UHFFFAOYSA-N
0,35727-57-2,
0,109671-55-8,
0,82784-42-7,
0,404893-30-7,
0,147821-58-7,
0,2021-28-5,JAGZUIGGHGTFHO-UHFFFAOYSA-N
0,132854-40-1,
0,374907-46-7,
0,31721-94-5,NYCXYKOXLNBYID-UHFFFAOYSA-N
0,73543-78-9,
0,224566-10-3,
0,130932-45-5,
0,89708-28-1,
0,246244-12-2,
0,52194-66-8,
0,663903-97-7,
0,124901-96-8,
0,126371-43-5,
0,71899-38-2,
0,83731-11-7,
0,346610-24-0,
0,157544-52-0,
0,107602-76-6,
0,629-59-4,BGHCVCJVXZWKCC-UHFFFAOYSA-N
0,191669-59-7,
0,78834-97-6,NPWRSXJQDKRXOR-SJORKVTESA-N
0,29550-42-3,
0,477-17-8,DGQPIOQRPAGNGB-DANNLKNASA-N
0,6379-72-2,NNWHUJCUHAELCL-SNAWJCMRSA-N
0,30045-16-0,WXOSEFNJXIPZNV-UHFFFAOYSA-M
0,117614-80-9,
0,162289-01-2,
0,616899-26-4,
0,121678-86-2,
0,454703-14-1,
0,281665-80-3,
0,67699-40-5,MMRCWWRFYLZGAE-UHFFFAOYSA-N
0,79-54-9,RWWVEQKPFPXLGL-ONCXSQPRSA-N
0,361541-62-0,
0,63142-47-2,
0,862587-67-5,
0,26020-14-4,IUCHKMAZAWJNBJ-RCYXVVTDSA-N
0,544-85-4,QHMGJGNTMQDRQA-UHFFFAOYSA-N
0,15654-92-9,
0,1814904-56-7,
0,123085-35-8,
0,55334-36-6,
0,120166-32-7,
0,176950-35-9,
0,81531-21-7,
0,290809-56-2,
0,101691-27-4,
0,84-85-5,BOTGCZBEERTTDQ-UHFFFAOYSA-N
0,128508-13-4,
0,83133-17-9,
0,206271-22-9,
0,950181-69-8,
0,130767-46-3,HCAJMOSNTHQEGE-HEVHWGFOSA-N
0,849551-39-9,
0,52670-94-7,
0,4781-58-2,
0,35932-39-9,KHSCYOFDKADJDJ-UHFFFAOYSA-N
0,548-54-9,XAPNKXIRQFHCHN-AQTBWJFISA-N
0,1040402-26-3,
0,62108-25-2,OBRONVGOGGDKLB-UHFFFAOYSA-N
0,82513-70-0,
0,2064173-32-4,
0,11029-90-6,
0,76472-88-3,
0,117458-37-4,MGYYQYIFNBTUAB-UHFFFAOYSA-N
0,142632-35-7,NIDRYBLTWYFCFV-IUUKEHGRSA-N
0,126790-02-1,
0,3329-91-7,YBQKKTNDAXVYGX-WZRBSPASSA-N
0,132242-26-3,
0,182806-12-8,
0,208394-46-1,
0,15229-42-2,
0,60263-07-2,WJZSKNRPRWCLLK-UHFFFAOYSA-N
0,100045-46-3,
0,301540-77-2,
0,500995-02-8,
0,696647-81-1,
0,148031-75-8,
0,61445-80-5,JOSCYUYFHFXDCA-RDJZCZTQSA-N
0,173994-05-3,
0,7299-40-3,
0,869563-63-3,
0,54944-38-6,
0,93780-80-4,
0,103450-98-2,
0,156031-83-3,
0,163136-19-4,
0,1820-09-3,WONIGEXYPVIKFS-DJLDLDEBSA-N
0,352314-57-9,
0,121054-39-5,
0,474411-45-5,
0,1621625-93-1,
0,120406-34-0,
0,167894-15-7,
0,77394-26-4,
0,71765-79-2,
0,619326-04-4,
0,75187-63-2,BMZFZTMWBCFKSS-UHFFFAOYSA-N
0,474-05-5,
0,70368-12-6,
0,22672-77-1,
0,88839-97-8,
0,101622-89-3,
0,118929-71-8,
0,174511-88-7,
0,123131-49-7,
0,146439-78-3,
0,163634-00-2,
0,70224-78-1,
0,53123-90-3,
0,475673-80-4,
0,177912-24-2,
0,88607-82-3,
0,158511-51-4,
0,34506-79-1,
0,78798-08-0,
0,816-66-0,IXFAZKRLPPMQEO-UHFFFAOYSA-M
0,745070-23-9,
0,87205-99-0,
0,54278-86-3,XTJRMMKSWBOFCC-UHFFFAOYSA-N
0,56312-87-9,
0,108864-22-8,
0,78796-25-5,
0,110815-78-6,
0,151649-39-7,
0,761456-87-5,
0,1002325-99-6,
0,4963-01-3,
0,1050479-86-1,
0,85797-15-5,
0,522-19-0,SHAVHFJCSQWTFF-UHFFFAOYSA-N
0,308348-44-9,
0,244145-94-6,
0,58086-81-0,
0,6125-24-2,XAWCLWKTUKMCMO-UHFFFAOYSA-N
0,64042-18-8,VZRNDOSIHXJXCH-UHFFFAOYSA-N
0,104530-99-6,
0,681287-10-5,
0,910099-76-2,
0,107656-74-6,
0,5088-75-5,
0,1402066-93-6,
0,904891-20-9,
0,93767-27-2,MCVHJNNOOCVDLO-WDYNHAJCSA-N
0,156953-89-8,
0,113762-75-7,
0,88110-66-1,ZOEXTKFPTHFWDY-PQFOCHFESA-O
0,75022-26-3,
0,13220-19-4,
0,35683-17-1,
0,960302-86-7,
0,4404-46-0,
0,2756-56-1,FAFMZORPAAGQFV-UHFFFAOYSA-N
0,130518-22-8,
0,36449-99-7,
0,415711-09-0,
0,52846-39-6,
0,14547-59-2,
0,138614-67-2,
0,1097882-28-4,
0,81907-04-2,
0,501434-65-7,
0,125180-63-4,
0,354527-07-4,
0,58-64-0,XTWYTFMLZFPYCI-UHFFFAOYSA-N
0,107584-58-7,
0,455255-15-9,
0,59204-64-7,
0,613253-63-7,
0,211691-01-9,
0,170384-76-6,
0,73428-16-7,
0,117610-40-9,
0,126671-46-3,
0,160433-51-2,
0,506435-49-0,
0,408513-62-2,
0,133563-23-2,
0,80377-76-0,
0,288094-81-5,
0,348082-80-4,
0,10032-15-2,YUECNVSODFDKOQ-UHFFFAOYSA-N
0,14988-20-6,
0,67-71-0,HHVIBTZHLRERCL-UHFFFAOYSA-N
0,122-72-5,JRJGKUTZNBZHNK-UHFFFAOYSA-N
0,857859-76-8,
0,56701-24-7,XRVFNNUXNVWYTI-UHFFFAOYSA-N
0,934760-56-2,
0,98644-41-8,
0,15249-34-0,
0,520-25-2,
0,877776-92-6,
0,90042-17-4,
0,1158294-42-8,
0,1615-99-2,ZHDRLFGZQZCZKX-BQOUFORSSA-N
0,18063-20-2,
0,87582-99-8,
0,138989-37-4,
0,1032750-67-6,
0,51317-08-9,
0,887774-00-7,
0,164123-57-3,
0,1177291-33-6,
0,3625-01-2,
0,69120-16-7,
0,767356-23-0,
0,59806-74-5,
