,family,Species per Family in Data,Species per Family,Species per Family in Data_prediction,Species per Family in Data_residuals,Species per Family in Data_highlight_high,Species per Family in Data_highlight_low,R2
111,Didymochlaenaceae,1,20,3.5795726030347543,-2.5795726030347543,False,False,0.6376347210217408
112,Dilleniaceae,16,616,45.230816925484554,-29.230816925484554,False,False,0.6376347210217408
113,Dioncophyllaceae,3,3,2.3915337549111864,0.6084662450888136,False,False,0.6376347210217408
114,Dioscoreaceae,73,658,48.165971726731016,24.834028273268984,False,False,0.6376347210217408
115,Dipentodontaceae,3,21,3.64945724115967,-0.64945724115967,False,False,0.6376347210217408
116,Dipteridaceae,2,11,2.9506108599105128,-0.9506108599105128,False,False,0.6376347210217408
117,Dipterocarpaceae,63,538,39.779815151741126,23.220184848258874,False,False,0.6376347210217408
118,Doryanthaceae,1,2,2.3216491167862707,-1.3216491167862707,False,False,0.6376347210217408
119,Droseraceae,39,276,21.470039963013193,17.529960036986807,False,False,0.6376347210217408
120,Drosophyllaceae,1,1,2.2517644786613547,-1.2517644786613547,False,False,0.6376347210217408
121,Ebenaceae,116,813,58.99809063609296,57.00190936390704,False,False,0.6376347210217408
122,Elaeagnaceae,16,107,9.659536119902427,6.340463880097573,False,False,0.6376347210217408
123,Elaeocarpaceae,34,791,57.460628597344815,-23.460628597344815,False,False,0.6376347210217408
124,Elatinaceae,1,58,6.235188851781554,-5.235188851781554,False,False,0.6376347210217408
125,Ephedraceae,36,76,7.493112338030038,28.506887661969962,False,False,0.6376347210217408
126,Equisetaceae,13,41,5.047150003657986,7.952849996342014,False,False,0.6376347210217408
127,Ericaceae,296,4709,331.2686407707648,-35.26864077076482,False,False,0.6376347210217408
128,Eriocaulaceae,17,1230,88.13998473418283,-71.13998473418283,False,False,0.6376347210217408
129,Erythroxylaceae,53,283,21.959232429887603,31.040767570112397,False,False,0.6376347210217408
130,Escalloniaceae,7,158,13.22365266427313,-6.22365266427313,False,False,0.6376347210217408
131,Eucommiaceae,1,1,2.2517644786613547,-1.2517644786613547,False,False,0.6376347210217408
132,Euphorbiaceae,457,6554,460.2057981112344,-3.205798111234401,False,False,0.6376347210217408
133,Eupomatiaceae,2,3,2.3915337549111864,-0.39153375491118636,False,False,0.6376347210217408
134,Eupteleaceae,1,2,2.3216491167862707,-1.3216491167862707,False,False,0.6376347210217408
135,Fabaceae,2594,22681,1587.235357151751,1006.764642848249,True,False,0.6376347210217408
136,Fagaceae,89,1181,84.71563746606196,4.284362533938037,False,False,0.6376347210217408
137,Fouquieriaceae,3,11,2.9506108599105128,0.04938914008948725,False,False,0.6376347210217408
138,Francoaceae,6,36,4.697726813033407,1.3022731869665929,False,False,0.6376347210217408
139,Frankeniaceae,2,84,8.052189443029363,-6.052189443029363,False,False,0.6376347210217408
140,Garryaceae,7,27,4.068765069909165,2.9312349300908354,False,False,0.6376347210217408
141,Gelsemiaceae,4,14,3.1602647742852596,0.8397352257147404,False,False,0.6376347210217408
142,Gentianaceae,200,1896,134.68315372537677,65.31684627462323,False,False,0.6376347210217408
143,Geraniaceae,58,820,59.487283102967375,-1.4872831029673748,False,False,0.6376347210217408
144,Gesneriaceae,45,3979,280.2528549395763,-235.2528549395763,False,False,0.6376347210217408
145,Ginkgoaceae,1,1,2.2517644786613547,-1.2517644786613547,False,False,0.6376347210217408
146,Gisekiaceae,1,7,2.6710723074108493,-1.6710723074108493,False,False,0.6376347210217408
147,Gleicheniaceae,7,164,13.642960493022626,-6.642960493022626,False,False,0.6376347210217408
148,Gnetaceae,15,44,5.256803918032733,9.743196081967266,False,False,0.6376347210217408
149,Gomortegaceae,1,1,2.2517644786613547,-1.2517644786613547,False,False,0.6376347210217408
150,Goodeniaceae,10,471,35.09754439737177,-25.09754439737177,False,False,0.6376347210217408
151,Goupiaceae,1,2,2.3216491167862707,-1.3216491167862707,False,False,0.6376347210217408
152,Griseliniaceae,2,7,2.6710723074108493,-0.6710723074108493,False,False,0.6376347210217408
153,Grossulariaceae,16,198,16.01903818926976,-0.019038189269760863,False,False,0.6376347210217408
154,Gunneraceae,1,65,6.724381318655964,-5.724381318655964,False,False,0.6376347210217408
155,Gyrostemonaceae,3,20,3.5795726030347543,-0.5795726030347543,False,False,0.6376347210217408
156,Haemodoraceae,20,117,10.358382501151585,9.641617498848415,False,False,0.6376347210217408
157,Haloragaceae,4,169,13.992383683647205,-9.992383683647205,False,False,0.6376347210217408
158,Hamamelidaceae,6,115,10.218613224901752,-4.218613224901752,False,False,0.6376347210217408
159,Helwingiaceae,1,4,2.461418393036102,-1.461418393036102,False,False,0.6376347210217408
160,Hernandiaceae,10,70,7.073804509280543,2.926195490719457,False,False,0.6376347210217408
161,Himantandraceae,1,1,2.2517644786613547,-1.2517644786613547,False,False,0.6376347210217408
162,Humiriaceae,2,67,6.864150594905795,-4.864150594905795,False,False,0.6376347210217408
163,Hydrangeaceae,22,226,17.975808056767406,4.024191943232594,False,False,0.6376347210217408
164,Hydrocharitaceae,16,144,12.24526773052431,3.7547322694756904,False,False,0.6376347210217408
165,Hydrostachyaceae,3,22,3.719341879284586,-0.719341879284586,False,False,0.6376347210217408
166,Hymenophyllaceae,17,593,43.62347024861149,-26.62347024861149,False,False,0.6376347210217408
167,Hypericaceae,140,636,46.62850968798287,93.37149031201713,False,False,0.6376347210217408
168,Hypodematiaceae,2,27,4.068765069909165,-2.0687650699091646,False,False,0.6376347210217408
169,Hypoxidaceae,15,166,13.782729769272457,1.217270230727543,False,False,0.6376347210217408
170,Icacinaceae,14,158,13.22365266427313,0.7763473357268698,False,False,0.6376347210217408
171,Iridaceae,114,2613,184.79043926094135,-70.79043926094135,False,False,0.6376347210217408
172,Irvingiaceae,2,12,3.0204954980354284,-1.0204954980354284,False,False,0.6376347210217408
173,Iteaceae,12,23,3.7892265174095017,8.210773482590499,False,False,0.6376347210217408
174,Juglandaceae,18,84,8.052189443029363,9.947810556970637,False,False,0.6376347210217408
175,Juncaceae,13,530,39.2207380467418,-26.2207380467418,False,False,0.6376347210217408
176,Juncaginaceae,1,35,4.627842174908491,-3.6278421749084906,False,False,0.6376347210217408
177,Krameriaceae,9,17,3.3699186886600074,5.630081311339993,False,False,0.6376347210217408
178,Lamiaceae,1332,8229,577.2625669704684,754.7374330295316,True,False,0.6376347210217408
179,Lanariaceae,1,1,2.2517644786613547,-1.2517644786613547,False,False,0.6376347210217408
180,Lardizabalaceae,13,41,5.047150003657986,7.952849996342014,False,False,0.6376347210217408
181,Lauraceae,322,3424,241.46688078024806,80.53311921975194,False,False,0.6376347210217408
182,Lecythidaceae,25,395,29.786311899878168,-4.786311899878168,False,False,0.6376347210217408
183,Lentibulariaceae,5,448,33.490197720498706,-28.490197720498706,False,False,0.6376347210217408
184,Lepidobotryaceae,2,2,2.3216491167862707,-0.32164911678627073,False,False,0.6376347210217408
185,Liliaceae,69,805,58.439013531093636,10.560986468906364,False,False,0.6376347210217408
186,Limnanthaceae,2,9,2.810841583660681,-0.810841583660681,False,False,0.6376347210217408
187,Linaceae,32,284,22.029117068012518,9.970882931987482,False,False,0.6376347210217408
188,Linderniaceae,8,327,25.034156507383898,-17.034156507383898,False,False,0.6376347210217408
189,Lindsaeaceae,9,270,21.050732134263697,-12.050732134263697,False,False,0.6376347210217408
190,Loasaceae,52,335,25.593233612383223,26.406766387616777,False,False,0.6376347210217408
191,Loganiaceae,96,504,37.40373745549399,58.59626254450601,False,False,0.6376347210217408
192,Loranthaceae,26,1076,77.37775046294581,-51.37775046294581,False,False,0.6376347210217408
193,Lycopodiaceae,71,463,34.53846729237244,36.46153270762756,False,False,0.6376347210217408
194,Lythraceae,46,701,51.171011166102396,-5.171011166102396,False,False,0.6376347210217408
195,Magnoliaceae,55,382,28.877811604254262,26.122188395745738,False,False,0.6376347210217408
196,Malpighiaceae,16,1494,106.5895291991606,-90.5895291991606,False,False,0.6376347210217408
197,Malvaceae,216,5572,391.5790834725671,-175.5790834725671,False,False,0.6376347210217408
198,Marantaceae,4,589,43.34393169611183,-39.34393169611183,False,False,0.6376347210217408
199,Marattiaceae,6,188,15.320191808020605,-9.320191808020605,False,False,0.6376347210217408
200,Marcgraviaceae,1,136,11.686190625524985,-10.686190625524985,False,False,0.6376347210217408
201,Marsileaceae,5,58,6.235188851781554,-1.2351888517815537,False,False,0.6376347210217408
202,Martyniaceae,3,14,3.1602647742852596,-0.16026477428525965,False,False,0.6376347210217408
203,Mayacaceae,1,5,2.531303031161018,-1.531303031161018,False,False,0.6376347210217408
204,Mazaceae,3,49,5.606227108657311,-2.606227108657311,False,False,0.6376347210217408
205,Melanthiaceae,40,192,15.599730360520267,24.40026963947973,False,False,0.6376347210217408
206,Melastomataceae,81,6012,422.3283242475301,-341.3283242475301,False,True,0.6376347210217408
207,Meliaceae,170,772,56.13282047297142,113.86717952702858,False,False,0.6376347210217408
208,Menispermaceae,153,554,40.897969361739776,112.10203063826023,False,False,0.6376347210217408
209,Menyanthaceae,12,73,7.28345842365529,4.71654157634471,False,False,0.6376347210217408
210,Metteniusaceae,4,66,6.79426595678088,-2.7942659567808796,False,False,0.6376347210217408
211,Microteaceae,1,10,2.8807262217855967,-1.8807262217855967,False,False,0.6376347210217408
212,Molluginaceae,5,97,8.960689738653269,-3.9606897386532687,False,False,0.6376347210217408
213,Monimiaceae,16,278,21.609809239263022,-5.609809239263022,False,False,0.6376347210217408
214,Montiaceae,1,278,21.609809239263022,-20.609809239263022,False,False,0.6376347210217408
215,Moraceae,157,1302,93.17167867917678,63.82832132082322,False,False,0.6376347210217408
216,Moringaceae,4,13,3.090380136160344,0.909619863839656,False,False,0.6376347210217408
217,Muntingiaceae,1,3,2.3915337549111864,-1.3915337549111864,False,False,0.6376347210217408
218,Musaceae,6,98,9.030574376778183,-3.0305743767781834,False,False,0.6376347210217408
219,Myodocarpaceae,1,15,3.2301494124101753,-2.2301494124101753,False,False,0.6376347210217408
220,Myricaceae,10,52,5.815881023032059,4.184118976967941,False,False,0.6376347210217408
221,Myristicaceae,59,541,39.98946906611587,19.010530933884127,False,False,0.6376347210217408
222,Myrothamnaceae,1,2,2.3216491167862707,-1.3216491167862707,False,False,0.6376347210217408
223,Myrtaceae,438,6379,447.97598643937414,-9.97598643937414,False,False,0.6376347210217408
224,Nartheciaceae,3,37,4.767611451158323,-1.7676114511583227,False,False,0.6376347210217408
225,Nelumbonaceae,2,2,2.3216491167862707,-0.32164911678627073,False,False,0.6376347210217408
226,Nepenthaceae,6,212,16.997423123018585,-10.997423123018585,False,False,0.6376347210217408
227,Nitrariaceae,9,17,3.3699186886600074,5.630081311339993,False,False,0.6376347210217408
228,Nothofagaceae,11,42,5.117034641782901,5.882965358217099,False,False,0.6376347210217408
229,Nyctaginaceae,17,466,34.748121206747186,-17.748121206747186,False,False,0.6376347210217408
230,Nymphaeaceae,25,101,9.240228291152931,15.759771708847069,False,False,0.6376347210217408
231,Nyssaceae,5,37,4.767611451158323,0.23238854884167726,False,False,0.6376347210217408
232,Ochnaceae,25,643,47.11770215485728,-22.117702154857277,False,False,0.6376347210217408
233,Olacaceae,17,185,15.110537893645857,1.8894621063541432,False,False,0.6376347210217408
234,Oleaceae,97,767,55.78339728234683,41.21660271765317,False,False,0.6376347210217408
235,Onagraceae,139,799,58.01970570234414,80.98029429765586,False,False,0.6376347210217408
236,Ophioglossaceae,6,145,12.315152368649226,-6.315152368649226,False,False,0.6376347210217408
237,Orchidaceae,269,31577,2208.929097911002,-1939.929097911002,False,True,0.6376347210217408
238,Orobanchaceae,135,2280,161.51885476534437,-26.518854765344372,False,False,0.6376347210217408
239,Osmundaceae,4,28,4.13864970803408,-0.13864970803408028,False,False,0.6376347210217408
240,Oxalidaceae,12,685,50.052856956103746,-38.052856956103746,False,False,0.6376347210217408
241,Paeoniaceae,13,42,5.117034641782901,7.882965358217099,False,False,0.6376347210217408
242,Pandaceae,2,17,3.3699186886600074,-1.3699186886600074,False,False,0.6376347210217408
243,Pandanaceae,9,931,67.24447793483303,-58.24447793483303,False,False,0.6376347210217408
244,Papaveraceae,233,1062,76.39936552919698,156.60063447080302,False,False,0.6376347210217408
245,Paracryphiaceae,1,36,4.697726813033407,-3.697726813033407,False,False,0.6376347210217408
246,Passifloraceae,109,1058,76.11982697669733,32.880173023302675,False,False,0.6376347210217408
247,Paulowniaceae,3,11,2.9506108599105128,0.04938914008948725,False,False,0.6376347210217408
248,Pedaliaceae,21,79,7.702766252404785,13.297233747595214,False,False,0.6376347210217408
249,Pentadiplandraceae,1,1,2.2517644786613547,-1.2517644786613547,False,False,0.6376347210217408
250,Pentaphylacaceae,10,541,39.98946906611587,-29.989469066115873,False,False,0.6376347210217408
251,Penthoraceae,1,2,2.3216491167862707,-1.3216491167862707,False,False,0.6376347210217408
252,Peraceae,4,107,9.659536119902427,-5.659536119902427,False,False,0.6376347210217408
253,Petiveriaceae,2,22,3.719341879284586,-1.719341879284586,False,False,0.6376347210217408
254,Petrosaviaceae,1,3,2.3915337549111864,-1.3915337549111864,False,False,0.6376347210217408
255,Phellinaceae,1,10,2.8807262217855967,-1.8807262217855967,False,False,0.6376347210217408
256,Philydraceae,1,6,2.6011876692859337,-1.6011876692859337,False,False,0.6376347210217408
257,Phrymaceae,10,230,18.255346609267065,-8.255346609267065,False,False,0.6376347210217408
258,Phyllanthaceae,96,2101,149.0095045409845,-53.009504540984494,False,False,0.6376347210217408
259,Physenaceae,2,2,2.3216491167862707,-0.32164911678627073,False,False,0.6376347210217408
260,Phytolaccaceae,13,34,4.557957536783576,8.442042463216424,False,False,0.6376347210217408
261,Picramniaceae,9,54,5.95565029928189,3.0443497007181097,False,False,0.6376347210217408
262,Picrodendraceae,6,98,9.030574376778183,-3.0305743767781834,False,False,0.6376347210217408
263,Pinaceae,151,268,20.910962858013864,130.08903714198613,False,False,0.6376347210217408
264,Piperaceae,149,3871,272.7053140220854,-123.70531402208542,False,False,0.6376347210217408
265,Pittosporaceae,14,324,24.82450259300915,-10.82450259300915,False,False,0.6376347210217408
266,Plantaginaceae,313,2208,156.48716082035048,156.51283917964952,False,False,0.6376347210217408
267,Platanaceae,4,10,2.8807262217855967,1.1192737782144033,False,False,0.6376347210217408
268,Plumbaginaceae,33,1139,81.78048266481551,-48.78048266481551,False,False,0.6376347210217408
269,Poaceae,206,12364,866.2355456169951,-660.2355456169951,False,True,0.6376347210217408
270,Podocarpaceae,64,199,16.088922827394676,47.911077172605324,False,False,0.6376347210217408
271,Podostemaceae,3,362,27.48011884175595,-24.48011884175595,False,False,0.6376347210217408
272,Polemoniaceae,8,430,32.23227423425022,-24.23227423425022,False,False,0.6376347210217408
273,Polygalaceae,51,1336,95.54775637542392,-44.547756375423916,False,False,0.6376347210217408
274,Polygonaceae,162,1602,114.1370701166515,47.8629298833485,False,False,0.6376347210217408
275,Polypodiaceae,71,4525,318.4098673557803,-247.4098673557803,False,False,0.6376347210217408
276,Pontederiaceae,4,47,5.46645783240748,-1.46645783240748,False,False,0.6376347210217408
277,Portulacaceae,6,153,12.874229473648551,-6.874229473648551,False,False,0.6376347210217408
278,Posidoniaceae,2,9,2.810841583660681,-0.810841583660681,False,False,0.6376347210217408
279,Potamogetonaceae,7,194,15.739499636770098,-8.739499636770098,False,False,0.6376347210217408
280,Primulaceae,145,3412,240.62826512274904,-95.62826512274904,False,False,0.6376347210217408
281,Proteaceae,58,1875,133.2155763247535,-75.2155763247535,False,False,0.6376347210217408
282,Psilotaceae,4,20,3.5795726030347543,0.42042739696524567,False,False,0.6376347210217408
283,Pteridaceae,119,1421,101.48795061604174,17.512049383958256,False,False,0.6376347210217408
284,Putranjivaceae,10,221,17.626384866142825,-7.626384866142825,False,False,0.6376347210217408
285,Quillajaceae,2,2,2.3216491167862707,-0.32164911678627073,False,False,0.6376347210217408
286,Rafflesiaceae,1,50,5.676111746782228,-4.676111746782228,False,False,0.6376347210217408
287,Ranunculaceae,456,4025,283.4675482933224,172.5324517066776,False,False,0.6376347210217408
288,Resedaceae,19,118,10.4282671392765,8.5717328607235,False,False,0.6376347210217408
289,Restionaceae,20,554,40.897969361739776,-20.897969361739776,False,False,0.6376347210217408
290,Rhabdodendraceae,2,3,2.3915337549111864,-0.39153375491118636,False,False,0.6376347210217408
291,Rhamnaceae,114,1226,87.86044618168317,26.139553818316827,False,False,0.6376347210217408
292,Rhizophoraceae,23,155,13.013998749898384,9.986001250101616,False,False,0.6376347210217408
293,Rosaceae,398,5850,411.00701287129374,-13.007012871293739,False,False,0.6376347210217408
294,Rubiaceae,487,14352,1005.1662062093276,-518.1662062093276,False,True,0.6376347210217408
295,Ruppiaceae,2,11,2.9506108599105128,-0.9506108599105128,False,False,0.6376347210217408
296,Rutaceae,635,2224,157.60531503034912,477.3946849696509,True,False,0.6376347210217408
297,Sabiaceae,8,164,13.642960493022626,-5.642960493022626,False,False,0.6376347210217408
298,Salicaceae,141,1618,115.25522432665015,25.74477567334985,False,False,0.6376347210217408
299,Salvadoraceae,3,10,2.8807262217855967,0.11927377821440333,False,False,0.6376347210217408
300,Salviniaceae,4,21,3.64945724115967,0.35054275884033004,False,False,0.6376347210217408
301,Santalaceae,35,1133,81.36117483606601,-46.36117483606601,False,False,0.6376347210217408
302,Sapindaceae,171,1995,141.6017328997434,29.39826710025659,False,False,0.6376347210217408
303,Sapotaceae,43,1367,97.7141801572963,-54.7141801572963,False,False,0.6376347210217408
304,Sarcolaenaceae,3,72,7.213573785530374,-4.213573785530374,False,False,0.6376347210217408
305,Sarraceniaceae,9,53,5.8857656611569755,3.1142343388430245,False,False,0.6376347210217408
306,Saururaceae,5,6,2.6011876692859337,2.3988123307140663,False,False,0.6376347210217408
307,Saxifragaceae,58,908,65.63713125795996,-7.637131257959965,False,False,0.6376347210217408
