,family,Species per Family in Data,Species per Family,Species per Family in Data_prediction,Species per Family in Data_residuals,Species per Family in Data_highlight_high,Species per Family in Data_highlight_low,R2
0,Acanthaceae,70,5526,192.33517133660524,-122.33517133660524,False,False,0.5701968051604771
1,Achariaceae,7,177,10.663062664492788,-3.663062664492788,False,False,0.5701968051604771
2,Acoraceae,3,4,4.787333593586926,-1.7873335935869257,False,False,0.5701968051604771
3,Actinidiaceae,13,449,19.901203169038418,-6.901203169038418,False,False,0.5701968051604771
4,Aizoaceae,19,1799,65.7522681732171,-46.752268173217104,False,False,0.5701968051604771
5,Akaniaceae,2,2,4.719406089877031,-2.7194060898770314,False,False,0.5701968051604771
6,Alismataceae,4,122,8.795056312470692,-4.795056312470692,False,False,0.5701968051604771
7,Alstroemeriaceae,5,260,13.482054068453403,-8.482054068453403,False,False,0.5701968051604771
8,Altingiaceae,3,15,5.160934863991344,-2.1609348639913444,False,False,0.5701968051604771
9,Amaranthaceae,66,2411,86.53808430844478,-20.53808430844478,False,False,0.5701968051604771
10,Amaryllidaceae,135,2535,90.74958953845822,44.250410461541776,False,False,0.5701968051604771
11,Anacardiaceae,55,941,36.61136908167243,18.38863091832757,False,False,0.5701968051604771
12,Ancistrocladaceae,12,20,5.33075362326608,6.66924637673392,False,False,0.5701968051604771
13,Anisophylleaceae,1,57,6.587412441899126,-5.587412441899126,False,False,0.5701968051604771
14,Annonaceae,206,2577,92.176067116366,113.823932883634,False,False,0.5701968051604771
15,Aphloiaceae,1,1,4.685442338022084,-3.685442338022084,False,False,0.5701968051604771
16,Apiaceae,278,3958,139.08000842804807,138.91999157195193,False,False,0.5701968051604771
17,Apocynaceae,342,6707,232.44636227729785,109.55363772270215,False,False,0.5701968051604771
18,Aquifoliaceae,14,574,24.146672150906817,-10.146672150906817,False,False,0.5701968051604771
19,Araceae,34,4593,160.64699085593952,-126.64699085593952,False,False,0.5701968051604771
20,Araliaceae,46,1686,61.914364213608074,-15.914364213608074,False,False,0.5701968051604771
21,Araucariaceae,11,38,5.94210115665513,5.05789884334487,False,False,0.5701968051604771
22,Arecaceae,33,2527,90.47787952361864,-57.47787952361864,False,False,0.5701968051604771
23,Aristolochiaceae,49,760,30.46392999592699,18.53607000407301,False,False,0.5701968051604771
24,Asparagaceae,138,3552,125.2907251749395,12.709274825060504,False,False,0.5701968051604771
25,Asphodelaceae,59,1263,47.54769717896542,11.452302821034579,False,False,0.5701968051604771
26,Aspleniaceae,52,3425,120.9773286893612,-68.9773286893612,False,False,0.5701968051604771
27,Asteraceae,1592,35217,1200.7529276618418,391.2470723381582,True,False,0.5701968051604771
28,Atherospermataceae,10,17,5.228862367701239,4.771137632298761,False,False,0.5701968051604771
29,Austrobaileyaceae,1,1,4.685442338022084,-3.685442338022084,False,False,0.5701968051604771
30,Balanopaceae,1,9,4.9571523528616614,-3.9571523528616614,False,False,0.5701968051604771
31,Balanophoraceae,9,61,6.723267449318914,2.2767325506810856,False,False,0.5701968051604771
32,Balsaminaceae,5,1172,44.45699576016523,-39.45699576016523,False,False,0.5701968051604771
33,Basellaceae,4,19,5.296789871411134,-1.2967898714111339,False,False,0.5701968051604771
34,Bataceae,1,2,4.719406089877031,-3.7194060898770314,False,False,0.5701968051604771
35,Begoniaceae,4,2136,77.19805254833432,-73.19805254833432,False,False,0.5701968051604771
36,Berberidaceae,95,739,29.7506912069731,65.2493087930269,False,False,0.5701968051604771
37,Betulaceae,27,210,11.783866475706045,15.216133524293955,False,False,0.5701968051604771
38,Biebersteiniaceae,3,4,4.787333593586926,-1.7873335935869257,False,False,0.5701968051604771
39,Bignoniaceae,53,904,35.35471026303938,17.64528973696062,False,False,0.5701968051604771
40,Bixaceae,5,27,5.568499886250711,-0.5684998862507111,False,False,0.5701968051604771
41,Bonnetiaceae,1,38,5.94210115665513,-4.94210115665513,False,False,0.5701968051604771
42,Boraginaceae,139,3507,123.76235634146687,15.23764365853313,False,False,0.5701968051604771
43,Brassicaceae,310,4238,148.58985894743327,161.41014105256673,False,False,0.5701968051604771
44,Bromeliaceae,20,3720,130.99663548657063,-110.99663548657063,False,False,0.5701968051604771
45,Burseraceae,29,770,30.803567514476462,-1.8035675144764625,False,False,0.5701968051604771
46,Buxaceae,15,129,9.032802575455323,5.967197424544677,False,False,0.5701968051604771
47,Cabombaceae,1,7,4.889224849151767,-3.889224849151767,False,False,0.5701968051604771
48,Cactaceae,76,1984,72.03556226638233,3.9644377336176717,False,False,0.5701968051604771
49,Calceolariaceae,7,274,13.957546594422663,-6.957546594422663,False,False,0.5701968051604771
50,Calophyllaceae,55,437,19.493638146779055,35.506361853220945,False,False,0.5701968051604771
51,Calycanthaceae,4,11,5.025079856571556,-1.0250798565715558,False,False,0.5701968051604771
52,Calyceraceae,1,47,6.247774923349654,-5.247774923349654,False,False,0.5701968051604771
53,Campanulaceae,30,2517,90.13824200506917,-60.13824200506917,False,False,0.5701968051604771
54,Canellaceae,10,23,5.4326448788309225,4.5673551211690775,False,False,0.5701968051604771
55,Cannabaceae,8,113,8.489382545776168,-0.48938254577616824,False,False,0.5701968051604771
56,Cannaceae,2,12,5.059043608426503,-3.059043608426503,False,False,0.5701968051604771
57,Capparaceae,35,438,19.527601898634,15.472398101366,False,False,0.5701968051604771
58,Caprifoliaceae,63,1120,42.69088066370797,20.309119336292028,False,False,0.5701968051604771
59,Cardiopteridaceae,2,41,6.043992412219971,-4.043992412219971,False,False,0.5701968051604771
60,Caricaceae,7,44,6.145883667784813,0.8541163322151872,False,False,0.5701968051604771
61,Caryocaraceae,1,26,5.534536134395764,-4.534536134395764,False,False,0.5701968051604771
62,Caryophyllaceae,57,3403,120.23012614855239,-63.23012614855239,False,False,0.5701968051604771
63,Casuarinaceae,5,91,7.74218000496733,-2.74218000496733,False,False,0.5701968051604771
64,Celastraceae,79,1365,51.01199986817003,27.98800013182997,False,False,0.5701968051604771
65,Centroplacaceae,1,9,4.9571523528616614,-3.9571523528616614,False,False,0.5701968051604771
66,Cephalotaceae,1,1,4.685442338022084,-3.685442338022084,False,False,0.5701968051604771
67,Cephalotaxaceae,6,8,4.923188601006714,1.0768113989932857,False,False,0.5701968051604771
68,Ceratophyllaceae,1,6,4.85526109729682,-3.85526109729682,False,False,0.5701968051604771
69,Cercidiphyllaceae,1,2,4.719406089877031,-3.7194060898770314,False,False,0.5701968051604771
70,Chloranthaceae,8,75,7.1987599752881755,0.8012400247118245,False,False,0.5701968051604771
71,Chrysobalanaceae,9,546,23.195687098968296,-14.195687098968296,False,False,0.5701968051604771
72,Cistaceae,13,292,14.568894127811712,-1.5688941278117117,False,False,0.5701968051604771
73,Cleomaceae,27,225,12.293322753530251,14.706677246469749,False,False,0.5701968051604771
74,Clethraceae,1,100,8.047853771661854,-7.047853771661854,False,False,0.5701968051604771
75,Clusiaceae,115,909,35.52452902231412,79.47547097768589,False,False,0.5701968051604771
76,Colchicaceae,46,295,14.670785383376554,31.329214616623446,False,False,0.5701968051604771
77,Columelliaceae,1,8,4.923188601006714,-3.9231886010067143,False,False,0.5701968051604771
78,Combretaceae,32,586,24.554237173166182,7.445762826833818,False,False,0.5701968051604771
79,Commelinaceae,4,782,31.21113253673583,-27.21113253673583,False,False,0.5701968051604771
80,Connaraceae,4,241,12.836742783209406,-8.836742783209406,False,False,0.5701968051604771
81,Convolvulaceae,88,1979,71.8657435071076,16.134256492892405,False,False,0.5701968051604771
82,Coriariaceae,5,17,5.228862367701239,-0.2288623677012387,False,False,0.5701968051604771
83,Cornaceae,17,113,8.489382545776168,8.510617454223832,False,False,0.5701968051604771
84,Costaceae,3,163,10.187570138523526,-7.187570138523526,False,False,0.5701968051604771
85,Crassulaceae,54,1823,66.56739821773584,-12.567398217735843,False,False,0.5701968051604771
86,Crossosomataceae,1,7,4.889224849151767,-3.889224849151767,False,False,0.5701968051604771
87,Cucurbitaceae,48,1065,40.82287431168588,7.177125688314121,False,False,0.5701968051604771
88,Cunoniaceae,9,337,16.097262961284336,-7.097262961284336,False,False,0.5701968051604771
89,Cupressaceae,75,177,10.663062664492788,64.33693733550722,False,False,0.5701968051604771
90,Cyatheaceae,8,816,32.36590009980404,-24.365900099804037,False,False,0.5701968051604771
91,Cycadaceae,5,119,8.693165056905851,-3.693165056905851,False,False,0.5701968051604771
92,Cymodoceaceae,10,18,5.262826119556186,4.737173880443814,False,False,0.5701968051604771
93,Cynomoriaceae,1,1,4.685442338022084,-3.685442338022084,False,False,0.5701968051604771
94,Cyperaceae,37,6053,210.2340685641624,-173.2340685641624,False,False,0.5701968051604771
95,Cytinaceae,1,12,5.059043608426503,-4.059043608426503,False,False,0.5701968051604771
96,Daphniphyllaceae,9,31,5.7043548936705,3.2956451063295003,False,False,0.5701968051604771
97,Datiscaceae,1,2,4.719406089877031,-3.7194060898770314,False,False,0.5701968051604771
98,Dennstaedtiaceae,12,264,13.617909075873191,-1.6179090758731913,False,False,0.5701968051604771
99,Diapensiaceae,1,19,5.296789871411134,-4.296789871411134,False,False,0.5701968051604771
100,Dichapetalaceae,2,209,11.749902723851097,-9.749902723851097,False,False,0.5701968051604771
101,Didiereaceae,4,20,5.33075362326608,-1.3307536232660802,False,False,0.5701968051604771
102,Didymochlaenaceae,1,20,5.33075362326608,-4.33075362326608,False,False,0.5701968051604771
103,Dilleniaceae,12,616,25.5731497288146,-13.573149728814599,False,False,0.5701968051604771
104,Dioncophyllaceae,3,3,4.7533698417319785,-1.7533698417319785,False,False,0.5701968051604771
105,Dioscoreaceae,52,658,26.999627306722378,25.000372693277622,False,False,0.5701968051604771
106,Dipterocarpaceae,34,538,22.92397708412872,11.076022915871281,False,False,0.5701968051604771
107,Droseraceae,5,276,14.025474098132557,-9.025474098132557,False,False,0.5701968051604771
108,Drosophyllaceae,1,1,4.685442338022084,-3.685442338022084,False,False,0.5701968051604771
109,Ebenaceae,99,813,32.26400884423919,66.73599115576081,False,False,0.5701968051604771
110,Elaeagnaceae,11,107,8.285600034646485,2.7143999653535147,False,False,0.5701968051604771
111,Elaeocarpaceae,14,791,31.516806303430354,-17.516806303430354,False,False,0.5701968051604771
112,Ephedraceae,20,76,7.232723727143123,12.767276272856877,False,False,0.5701968051604771
113,Equisetaceae,8,41,6.043992412219971,1.9560075877800287,False,False,0.5701968051604771
114,Ericaceae,129,4709,164.5867860711134,-35.58678607111341,False,False,0.5701968051604771
115,Eriocaulaceae,12,1230,46.426893367752164,-34.426893367752164,False,False,0.5701968051604771
116,Erythroxylaceae,27,283,14.263220361117188,12.736779638882812,False,False,0.5701968051604771
117,Escalloniaceae,4,158,10.017751379248791,-6.017751379248791,False,False,0.5701968051604771
118,Eucommiaceae,1,1,4.685442338022084,-3.685442338022084,False,False,0.5701968051604771
119,Euphorbiaceae,190,6554,227.24990824349092,-37.24990824349092,False,False,0.5701968051604771
120,Eupomatiaceae,1,3,4.7533698417319785,-3.7533698417319785,False,False,0.5701968051604771
121,Eupteleaceae,1,2,4.719406089877031,-3.7194060898770314,False,False,0.5701968051604771
122,Fabaceae,1828,22681,774.9833344082241,1053.016665591776,True,False,0.5701968051604771
123,Fagaceae,57,1181,44.76266952685975,12.237330473140247,False,False,0.5701968051604771
124,Fouquieriaceae,2,11,5.025079856571556,-3.0250798565715558,False,False,0.5701968051604771
125,Francoaceae,3,36,5.8741736529452355,-2.8741736529452355,False,False,0.5701968051604771
